# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0005736	CC	e	RNA polymerase I complex	14/16	14/6920	1.8357734779397812e-41	8	14	1.734805936653093e-38	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0055029	CC	e	nuclear DNA-directed RNA polymerase complex	16/16	36/6920	5.626648279571697e-39	7	16	2.6585913120976267e-36	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB3, RPB5, RPB8, RPC10, RPC19, RPC40, RPO21, RPO26
GO:0000428	CC	e	DNA-directed RNA polymerase complex	16/16	38/6920	1.7123522686315608e-38	6	16	4.045432234642062e-36	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB3, RPB5, RPB8, RPC10, RPC19, RPC40, RPO21, RPO26
GO:0030880	CC	e	RNA polymerase complex	16/16	38/6920	1.7123522686315608e-38	5	16	4.045432234642062e-36	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB3, RPB5, RPB8, RPC10, RPC19, RPC40, RPO21, RPO26
GO:0061695	CC	e	transferase complex, transferring phosphorus-containing groups	16/16	135/6920	1.776050154395636e-28	4	16	3.356734791807752e-26	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB3, RPB5, RPB8, RPC10, RPC19, RPC40, RPO21, RPO26
GO:0140535	CC	e	intracellular protein-containing complex	16/16	410/6920	1.744366004831456e-20	2	16	2.3548941065224656e-18	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB3, RPB5, RPB8, RPC10, RPC19, RPC40, RPO21, RPO26
GO:1990234	CC	e	transferase complex	16/16	410/6920	1.744366004831456e-20	3	16	2.3548941065224656e-18	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB3, RPB5, RPB8, RPC10, RPC19, RPC40, RPO21, RPO26
GO:0140513	CC	e	nuclear protein-containing complex	16/16	707/6920	1.2086257491256839e-16	2	16	1.3619712727738818e-14	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB3, RPB5, RPB8, RPC10, RPC19, RPC40, RPO21, RPO26
GO:0005665	CC	e	RNA polymerase II, core complex	7/16	13/6920	1.2971154978798876e-16	8	7	1.3619712727738818e-14	RPB10, RPB3, RPB5, RPB8, RPC10, RPO21, RPO26
GO:0005666	CC	e	RNA polymerase III complex	7/16	17/6920	1.4633715917143402e-15	8	7	1.3828861541700514e-13	RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:1902494	CC	e	catalytic complex	16/16	851/6920	2.41599958994854e-15	2	16	2.075563284092155e-13	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB3, RPB5, RPB8, RPC10, RPC19, RPC40, RPO21, RPO26
GO:0005730	CC	e	nucleolus	11/16	365/6920	2.6139431983133827e-11	5	11	2.058480268671789e-09	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPC10, RPC19, RPC40
GO:0032991	CC	e	protein-containing complex	16/16	2176/6920	8.79780555716981e-09	1	16	6.395327885788823e-07	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB3, RPB5, RPB8, RPC10, RPC19, RPC40, RPO21, RPO26
GO:0005634	CC	e	nucleus	16/16	2331/6920	2.6552681703891728e-08	5	16	1.7923060150126916e-06	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB3, RPB5, RPB8, RPC10, RPC19, RPC40, RPO21, RPO26
GO:0043232	CC	e	intracellular membraneless organelle	12/16	1210/6920	7.080388966631721e-07	4	12	4.1818547334168594e-05	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPC10, RPC19, RPC40, RPO21
GO:0043228	CC	e	membraneless organelle	12/16	1210/6920	7.080388966631721e-07	3	12	4.1818547334168594e-05	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPC10, RPC19, RPC40, RPO21
