# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0003712	MF	e	transcription coregulator activity	8/17	92/6920	1.579878074433161e-11	3	8	3.5695511257887225e-08	ADA2, GCN5, HFI1, NGG1, SPT20, SPT3, TAF6, TAF9
GO:0060090	MF	e	molecular adaptor activity	13/17	607/6920	2.7596065912552938e-11	1	13	3.5695511257887225e-08	ADA2, CHD1, GCN5, HFI1, NGG1, SPT20, SPT3, TAF10, TAF12, TAF5, TAF6, TAF9, UBP8
GO:0030674	MF	e	protein-macromolecule adaptor activity	9/17	278/6920	4.394246020428655e-09	2	9	3.7893048182829765e-06	ADA2, CHD1, GCN5, HFI1, NGG1, SPT20, SPT3, TAF6, TAF9
GO:0046982	MF	e	protein heterodimerization activity	5/17	30/6920	6.44071160574966e-09	4	5	4.165530231018593e-06	SPT3, SPT7, TAF12, TAF6, TAF9
GO:0003682	MF	e	chromatin binding	7/17	157/6920	4.3517142670976267e-08	2	7	2.251576961796312e-05	ADA2, CHD1, TAF10, TAF12, TAF5, TAF6, TAF9
GO:0003713	MF	e	transcription coactivator activity	5/17	45/6920	5.4029859739399114e-08	4	5	2.329587452430425e-05	ADA2, HFI1, NGG1, TAF6, TAF9
GO:0140110	MF	e	transcription regulator activity	8/17	273/6920	9.455567294395238e-08	1	8	3.494507512942926e-05	ADA2, GCN5, HFI1, NGG1, SPT20, SPT3, TAF6, TAF9
GO:0046983	MF	e	protein dimerization activity	5/17	54/6920	1.3803943299510716e-07	3	5	4.1806400116984405e-05	SPT3, SPT7, TAF12, TAF6, TAF9
GO:0016251	MF	e	RNA polymerase II general transcription initiation factor activity	4/17	21/6920	1.4544167029488195e-07	2	4	4.1806400116984405e-05	TAF10, TAF5, TAF6, TAF9
GO:0004402	MF	e	histone acetyltransferase activity	4/17	31/6920	7.531972105008479e-07	9	4	0.00019485211835656936	GCN5, NGG1, SGF73, TRA1
GO:0061733	MF	e	protein-lysine-acetyltransferase activity	4/17	32/6920	8.595003770670543e-07	8	4	0.00020213886140658813	GCN5, NGG1, SGF73, TRA1
GO:0140223	MF	e	general transcription initiation factor activity	4/17	34/6920	1.1051224653720004e-06	1	4	0.0002382459848264471	TAF10, TAF5, TAF6, TAF9
GO:0034212	MF	e	protein N-acetyltransferase activity	4/17	44/6920	3.1864828703739013e-06	7	4	0.0006341100912044063	GCN5, NGG1, SGF73, TRA1
GO:0008080	MF	e	N-acetyltransferase activity	4/17	55/6920	7.873816232259581e-06	6	4	0.0014549687566325384	GCN5, NGG1, SGF73, TRA1
GO:0140993	MF	e	histone modifying activity	4/17	57/6920	9.091969600144016e-06	3	4	0.0015680616903715045	GCN5, NGG1, SGF73, TRA1
GO:0016410	MF	e	N-acyltransferase activity	4/17	62/6920	1.2743401450218168e-05	5	4	0.00206044872198215	GCN5, NGG1, SGF73, TRA1
GO:0016407	MF	e	acetyltransferase activity	4/17	70/6920	2.069400824696743e-05	5	4	0.0031491411373473378	GCN5, NGG1, SGF73, TRA1
GO:0016747	MF	e	acyltransferase activity, transferring groups other than amino-acyl groups	4/17	132/6920	0.000248285322491377	4	4	0.0356841182936218	GCN5, NGG1, SGF73, TRA1
GO:0005515	MF	e	protein binding	8/17	807/6920	0.00030565121349776866	2	8	0.04161682575361724	CHD1, RTG2, SPT3, SPT7, TAF12, TAF5, TAF6, TAF9
