# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006366	BP	e	transcription by RNA polymerase II	14/15	65/6920	1.3899596537902224e-28	9	14	6.37435497228196e-25	TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9
GO:0006351	BP	e	DNA-templated transcription	15/15	166/6920	2.65187577955511e-25	8	15	6.080751162519868e-22	SPT15, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9
GO:0006352	BP	e	DNA-templated transcription initiation	12/15	56/6920	1.0010791777604533e-23	8	12	1.5303163697364797e-20	SPT15, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF4, TAF5, TAF6, TAF7, TAF9
GO:0032774	BP	e	RNA biosynthetic process	15/15	249/6920	1.4494222075483655e-22	7	15	1.661762560954201e-19	SPT15, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9
GO:0006367	BP	e	transcription initiation at RNA polymerase II promoter	10/15	33/6920	3.971266531647152e-21	9	10	3.642445662826768e-18	SPT15, TAF10, TAF11, TAF13, TAF14, TAF2, TAF4, TAF5, TAF6, TAF7
GO:0141187	BP	e	nucleic acid biosynthetic process	15/15	343/6920	1.9932117586996076e-20	6	15	1.5234781875660667e-17	SPT15, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9
GO:0051123	BP	e	RNA polymerase II preinitiation complex assembly	9/15	33/6920	1.8990242772483494e-18	8	9	1.244132190780133e-15	SPT15, TAF1, TAF10, TAF11, TAF12, TAF13, TAF6, TAF7, TAF9
GO:0034654	BP	e	nucleobase-containing compound biosynthetic process	15/15	476/6920	2.9670107548454886e-18	5	15	1.7008389152151762e-15	SPT15, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9
GO:0070897	BP	e	transcription preinitiation complex assembly	9/15	40/6920	1.3390275694294714e-17	7	9	6.823089370448396e-15	SPT15, TAF1, TAF10, TAF11, TAF12, TAF13, TAF6, TAF7, TAF9
GO:0065004	BP	e	protein-DNA complex assembly	9/15	95/6920	5.51008499004203e-14	6	9	2.526924976433275e-11	SPT15, TAF1, TAF10, TAF11, TAF12, TAF13, TAF6, TAF7, TAF9
GO:0016070	BP	e	RNA metabolic process	15/15	1035/6920	3.8445198165035933e-13	6	15	1.6028152616804978e-10	SPT15, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9
GO:0071824	BP	e	protein-DNA complex organization	9/15	119/6920	4.4504962444390177e-13	5	9	1.7008313147497778e-10	SPT15, TAF1, TAF10, TAF11, TAF12, TAF13, TAF6, TAF7, TAF9
GO:0009059	BP	e	macromolecule biosynthetic process	15/15	1118/6920	1.2321527300652798e-12	4	15	4.3466557077533637e-10	SPT15, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9
GO:0090304	BP	e	nucleic acid metabolic process	15/15	1452/6920	6.353185063284437e-11	5	15	2.081121907158745e-08	SPT15, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9
GO:0006139	BP	e	nucleobase-containing compound metabolic process	15/15	1687/6920	6.090046412321046e-10	4	15	1.8619301897936212e-07	SPT15, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9
GO:0009058	BP	e	biosynthetic process	15/15	1748/6920	1.0398349882332256e-09	3	15	2.980427035023483e-07	SPT15, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9
GO:0065003	BP	e	protein-containing complex assembly	9/15	488/6920	1.3698257545687562e-07	5	9	3.695306417913127e-05	SPT15, TAF1, TAF10, TAF11, TAF12, TAF13, TAF6, TAF7, TAF9
GO:0043170	BP	e	macromolecule metabolic process	15/15	2675/6920	6.277428229122881e-07	3	15	0.00015324266215063494	SPT15, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9
GO:0043933	BP	e	protein-containing complex organization	9/15	583/6920	6.348910991849245e-07	4	9	0.00015324266215063494	SPT15, TAF1, TAF10, TAF11, TAF12, TAF13, TAF6, TAF7, TAF9
GO:0006325	BP	e	chromatin organization	7/15	324/6920	2.150801132227323e-06	4	7	0.0004931786996197251	TAF1, TAF10, TAF12, TAF14, TAF5, TAF6, TAF9
GO:0022607	BP	e	cellular component assembly	9/15	737/6920	4.652875173431185e-06	4	9	0.0010160993116835912	SPT15, TAF1, TAF10, TAF11, TAF12, TAF13, TAF6, TAF7, TAF9
GO:0044238	BP	e	primary metabolic process	15/15	3320/6920	1.615544472678356e-05	3	15	0.0033676758871377	SPT15, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9
GO:0016043	BP	e	cellular component organization	11/15	1867/6920	0.00023877471197995126	3	11	0.04733891936894493	SPT15, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF5, TAF6, TAF7, TAF9
GO:0008152	BP	e	metabolic process	15/15	3843/6920	0.0002477396565317659	2	15	0.04733891936894493	SPT15, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9
