# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0016592	CC	e	mediator complex	20/35	27/6920	1.1211690367709522e-43	3	20	1.0595047397485497e-40	CSE2, GAL11, MED11, MED2, MED4, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, ROX3, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, TAF14
GO:0070847	CC	e	core mediator complex	18/35	20/6920	4.242179392708227e-42	4	18	2.004429763054637e-39	CSE2, GAL11, MED11, MED2, MED4, MED6, MED7, MED8, NUT2, PGD1, RGR1, ROX3, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7
GO:0140513	CC	e	nuclear protein-containing complex	33/35	707/6920	4.999500705101665e-31	2	33	1.5748427221070246e-28	CDC73, CSE2, GAL11, MED11, MED2, MED4, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, ROX3, RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, TAF14
GO:0090575	CC	e	RNA polymerase II transcription regulator complex	19/35	74/6920	1.0477438275806869e-29	3	19	2.4752947926593727e-27	CSE2, GAL11, MED11, MED2, MED4, MED6, MED7, MED8, NUT2, PGD1, RGR1, ROX3, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, TAF14
GO:0005665	CC	e	RNA polymerase II, core complex	12/35	13/6920	4.337265938989725e-28	8	12	8.19743262469058e-26	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0005667	CC	e	transcription regulator complex	19/35	104/6920	1.375252477609913e-26	2	19	2.166022652235613e-24	CSE2, GAL11, MED11, MED2, MED4, MED6, MED7, MED8, NUT2, PGD1, RGR1, ROX3, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, TAF14
GO:0055029	CC	e	nuclear DNA-directed RNA polymerase complex	12/35	36/6920	3.8902357654792615e-20	7	12	5.251818283397003e-18	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0000428	CC	e	DNA-directed RNA polymerase complex	12/35	38/6920	8.36308794469291e-20	6	12	8.781242341927555e-18	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0030880	CC	e	RNA polymerase complex	12/35	38/6920	8.36308794469291e-20	5	12	8.781242341927555e-18	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0005634	CC	e	nucleus	35/35	2331/6920	2.4336792163171215e-17	5	35	2.29982685941968e-15	CDC73, CSE2, DMC1, ELP3, GAL11, MED11, MED2, MED4, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, ROX3, RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, TAF14
GO:0032991	CC	e	protein-containing complex	34/35	2176/6920	1.6878230555518062e-16	1	34	1.449993443178597e-14	CDC73, CSE2, ELP3, GAL11, MED11, MED2, MED4, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, ROX3, RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, TAF14
GO:0061695	CC	e	transferase complex, transferring phosphorus-containing groups	12/35	135/6920	1.056960424406054e-12	4	12	8.323563342197676e-11	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0140535	CC	e	intracellular protein-containing complex	14/35	410/6920	3.892527263952926e-09	2	14	2.829567895719627e-07	ELP3, RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26, TAF14
GO:0005736	CC	e	RNA polymerase I complex	5/35	14/6920	4.764047784110396e-09	8	5	3.2157322542745167e-07	RPB10, RPB5, RPB8, RPC10, RPO26
GO:0005666	CC	e	RNA polymerase III complex	5/35	17/6920	1.4566074323111934e-08	8	5	9.17662682356052e-07	RPB10, RPB5, RPB8, RPC10, RPO26
GO:1990234	CC	e	transferase complex	13/35	410/6920	4.095601933170599e-08	3	13	2.418964891778885e-06	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26, TAF14
