# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0019914	MF	e	cyclin-dependent protein kinase regulator activity	12/14	32/6920	8.196628707392005e-28	5	12	1.0602339233011559e-24	CKS1, CLG1, CLN2, PCL1, PCL10, PCL2, PCL5, PCL6, PCL7, PCL8, PCL9, PHO80
GO:0016538	MF	e	cyclin-dependent protein serine/threonine kinase regulator activity	12/14	32/6920	8.196628707392005e-28	6	12	1.0602339233011559e-24	CKS1, CLG1, CLN2, PCL1, PCL10, PCL2, PCL5, PCL6, PCL7, PCL8, PCL9, PHO80
GO:0019901	MF	e	protein kinase binding	11/14	35/6920	3.4734339140603134e-24	5	11	2.995257845224677e-21	CKS1, CLG1, PCL1, PCL10, PCL2, PCL5, PCL6, PCL7, PCL8, PCL9, PHO80
GO:0019900	MF	e	kinase binding	11/14	36/6920	4.999747714055203e-24	4	11	3.233586834065203e-21	CKS1, CLG1, PCL1, PCL10, PCL2, PCL5, PCL6, PCL7, PCL8, PCL9, PHO80
GO:0019887	MF	e	protein kinase regulator activity	12/14	64/6920	1.1820190265612402e-23	4	12	6.115766443427857e-21	CKS1, CLG1, CLN2, PCL1, PCL10, PCL2, PCL5, PCL6, PCL7, PCL8, PCL9, PHO80
GO:0019207	MF	e	kinase regulator activity	12/14	67/6920	2.1566195294339335e-23	3	12	9.298624537742644e-21	CKS1, CLG1, CLN2, PCL1, PCL10, PCL2, PCL5, PCL6, PCL7, PCL8, PCL9, PHO80
GO:0019899	MF	e	enzyme binding	12/14	166/6920	2.1298385515801064e-18	3	12	7.871274761339622e-16	CDC28, CKS1, CLG1, PCL1, PCL10, PCL2, PCL5, PCL6, PCL7, PCL8, PCL9, PHO80
GO:0030234	MF	e	enzyme regulator activity	12/14	328/6920	8.840969613301161e-15	2	12	2.858948548701263e-12	CKS1, CLG1, CLN2, PCL1, PCL10, PCL2, PCL5, PCL6, PCL7, PCL8, PCL9, PHO80
GO:0098772	MF	e	molecular function regulator activity	12/14	396/6920	8.618128149187233e-14	1	12	2.4772330579941523e-11	CKS1, CLG1, CLN2, PCL1, PCL10, PCL2, PCL5, PCL6, PCL7, PCL8, PCL9, PHO80
GO:0005515	MF	e	protein binding	12/14	807/6920	4.277465707128334e-10	2	12	1.1065803784341e-07	CDC28, CKS1, CLG1, PCL1, PCL10, PCL2, PCL5, PCL6, PCL7, PCL8, PCL9, PHO80
