# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006357	BP	e	regulation of transcription by RNA polymerase II	25/25	487/6920	8.55631021108102e-30	10	25	3.9239238628017556e-26	CSE2, GAL11, MED1, MED11, MED2, MED4, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, ROX3, SIN4, SOH1, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2, SSN3, SSN8
GO:0006355	BP	e	regulation of DNA-templated transcription	25/25	581/6920	7.81865975376984e-28	9	25	1.1952124543596161e-24	CSE2, GAL11, MED1, MED11, MED2, MED4, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, ROX3, SIN4, SOH1, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2, SSN3, SSN8
GO:2001141	BP	e	regulation of RNA biosynthetic process	25/25	581/6920	7.81865975376984e-28	8	25	1.1952124543596161e-24	CSE2, GAL11, MED1, MED11, MED2, MED4, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, ROX3, SIN4, SOH1, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2, SSN3, SSN8
GO:0045944	BP	e	positive regulation of transcription by RNA polymerase II	22/25	311/6920	2.244210635188223e-27	11	22	2.5729874932432973e-24	CSE2, GAL11, MED1, MED11, MED2, MED6, MED7, MED8, NUT2, PGD1, RGR1, ROX3, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2, SSN3, SSN8
GO:0051252	BP	e	regulation of RNA metabolic process	25/25	638/6920	8.50815863048028e-27	7	25	7.803683095876514e-24	CSE2, GAL11, MED1, MED11, MED2, MED4, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, ROX3, SIN4, SOH1, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2, SSN3, SSN8
GO:1902680	BP	e	positive regulation of RNA biosynthetic process	22/25	355/6920	4.4550270229138424e-26	9	22	2.918679132440412e-23	CSE2, GAL11, MED1, MED11, MED2, MED6, MED7, MED8, NUT2, PGD1, RGR1, ROX3, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2, SSN3, SSN8
GO:0045893	BP	e	positive regulation of DNA-templated transcription	22/25	355/6920	4.4550270229138424e-26	10	22	2.918679132440412e-23	CSE2, GAL11, MED1, MED11, MED2, MED6, MED7, MED8, NUT2, PGD1, RGR1, ROX3, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2, SSN3, SSN8
GO:0000122	BP	e	negative regulation of transcription by RNA polymerase II	18/25	152/6920	2.144585053854566e-25	11	18	1.1222048490679299e-22	CSE2, GAL11, MED1, MED11, MED2, MED7, MED8, NUT2, PGD1, RGR1, ROX3, SIN4, SRB2, SRB7, SRB8, SSN2, SSN3, SSN8
GO:0019219	BP	e	regulation of nucleobase-containing compound metabolic process	25/25	725/6920	2.20232089873776e-25	6	25	1.1222048490679299e-22	CSE2, GAL11, MED1, MED11, MED2, MED4, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, ROX3, SIN4, SOH1, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2, SSN3, SSN8
GO:0051254	BP	e	positive regulation of RNA metabolic process	22/25	391/6920	3.907921111415267e-25	8	22	1.7921726216950416e-22	CSE2, GAL11, MED1, MED11, MED2, MED6, MED7, MED8, NUT2, PGD1, RGR1, ROX3, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2, SSN3, SSN8
GO:0045935	BP	e	positive regulation of nucleobase-containing compound metabolic process	22/25	417/6920	1.654551156697621e-24	7	22	6.897974186013899e-22	CSE2, GAL11, MED1, MED11, MED2, MED6, MED7, MED8, NUT2, PGD1, RGR1, ROX3, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2, SSN3, SSN8
