# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0000404	MF	e	heteroduplex DNA loop binding	3/3	5/6920	1.8114287971346698e-10	7	3	4.686166298187391e-07	MSH2, MSH3, PMS1
GO:0032135	MF	e	DNA insertion or deletion binding	3/3	7/6920	6.340000789971344e-10	6	3	8.200791021827934e-07	MSH2, MSH3, PMS1
GO:0140612	MF	e	DNA damage sensor activity	3/3	14/6920	6.593600821570199e-09	3	3	4.264411331350527e-06	MSH2, MSH3, PMS1
GO:0140664	MF	e	ATP-dependent DNA damage sensor activity	3/3	14/6920	6.593600821570199e-09	5	3	4.264411331350527e-06	MSH2, MSH3, PMS1
GO:0030983	MF	e	mismatched DNA binding	3/3	16/6920	1.014400126395415e-08	5	3	5.248506253969878e-06	MSH2, MSH3, PMS1
GO:0140299	MF	e	molecular sensor activity	3/3	25/6920	4.1662862334097405e-08	2	3	1.7963637476384997e-05	MSH2, MSH3, PMS1
GO:0000217	MF	e	DNA secondary structure binding	3/3	29/6920	6.618960824730083e-08	4	3	2.446178807653818e-05	MSH2, MSH3, PMS1
GO:0000406	MF	e	double-strand/single-strand DNA junction binding	2/3	4/6920	7.517429508108881e-07	5	2	0.00024309487671847097	MSH2, MSH3
GO:0008094	MF	e	ATP-dependent activity, acting on DNA	3/3	98/6920	2.7551107432899472e-06	4	3	0.0007919412769878993	MSH2, MSH3, PMS1
GO:0000403	MF	e	Y-form DNA binding	2/3	10/6920	5.634811559246817e-06	5	2	0.0014577257503771515	MSH2, MSH3
GO:0140097	MF	e	catalytic activity, acting on DNA	3/3	215/6920	2.958706282943898e-05	3	3	0.00695833923088715	MSH2, MSH3, PMS1
GO:0140657	MF	e	ATP-dependent activity	3/3	294/6920	7.593951506215037e-05	1	3	0.01637129378881525	MSH2, MSH3, PMS1
GO:0003690	MF	e	double-stranded DNA binding	3/3	302/6920	8.233125025856788e-05	4	3	0.016383918801455007	MSH2, MSH3, PMS1
GO:0098772	MF	e	molecular function regulator activity	3/3	396/6920	0.00018606235804072526	1	3	0.03438166573223973	MSH2, MSH3, PMS1
