# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0098798	CC	e	mitochondrial protein-containing complex	7/8	156/6920	2.032250205888859e-11	2	7	1.920476444564972e-08	AFG3, IMP1, IMP2, MAS1, MAS2, YME1, YTA12
GO:1905368	CC	e	peptidase complex	6/8	80/6920	5.427945527257133e-11	3	6	2.564704261628995e-08	AFG3, IMP1, IMP2, MAS1, MAS2, YTA12
GO:0098800	CC	e	inner mitochondrial membrane protein complex	5/8	35/6920	1.3618801014826949e-10	3	5	4.289922319670489e-08	AFG3, IMP1, IMP2, YME1, YTA12
GO:1905369	CC	e	endopeptidase complex	4/8	54/6920	2.2657856338345429e-07	4	4	5.3529185599341074e-05	IMP1, IMP2, MAS1, MAS2
GO:0005739	CC	e	mitochondrion	8/8	1249/6920	1.1057402439503367e-06	5	8	0.00015789645167407833	AFG3, IMP1, IMP2, MAS1, MAS2, PIM1, YME1, YTA12
GO:0017087	CC	e	mitochondrial processing peptidase complex	2/8	2/6920	1.1696033457339136e-06	5	2	0.00015789645167407833	MAS1, MAS2
GO:0005745	CC	e	m-AAA complex	2/8	2/6920	1.1696033457339136e-06	4	2	0.00015789645167407833	AFG3, YTA12
GO:0042720	CC	e	mitochondrial inner membrane peptidase complex	2/8	3/6920	3.50678123694895e-06	6	2	0.00040119182878260094	IMP1, IMP2
GO:0005743	CC	e	mitochondrial inner membrane	5/8	262/6920	3.820874559834295e-06	5	5	0.00040119182878260094	AFG3, IMP1, IMP2, YME1, YTA12
GO:0019866	CC	e	organelle inner membrane	5/8	282/6920	5.493535887660122e-06	4	5	0.0005191391413838815	AFG3, IMP1, IMP2, YME1, YTA12
GO:0097002	CC	e	mitochondrial inner boundary membrane	2/8	4/6920	7.009507073190193e-06	2	2	0.0006021803803786121	AFG3, YTA12
GO:0098796	CC	e	membrane protein complex	5/8	336/6920	1.3002297525157372e-05	2	5	0.001023930930106143	AFG3, IMP1, IMP2, YME1, YTA12
GO:1905286	CC	e	serine-type peptidase complex	2/8	7/6920	2.449073920887229e-05	4	2	0.0016531248965988795	IMP1, IMP2
GO:1905370	CC	e	serine-type endopeptidase complex	2/8	7/6920	2.449073920887229e-05	5	2	0.0016531248965988795	IMP1, IMP2
GO:0031966	CC	e	mitochondrial membrane	5/8	422/6920	3.957667082377797e-05	4	5	0.002493330261898012	AFG3, IMP1, IMP2, YME1, YTA12
GO:1902494	CC	e	catalytic complex	6/8	851/6920	7.644849208323773e-05	2	6	0.004515239063666228	AFG3, IMP1, IMP2, MAS1, MAS2, YTA12
GO:0005759	CC	e	mitochondrial matrix	3/8	139/6920	0.0004125442569283857	5	3	0.02293260722337203	MAS1, MAS2, PIM1
