# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0008380	BP	e	RNA splicing	10/10	155/6920	2.3786926819442273e-17	5	10	1.0908684639396227e-13	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SNP1, SNU56, SNU71, YHC1
GO:0006397	BP	e	mRNA processing	10/10	228/6920	1.2421701955596083e-15	8	10	2.8482962584181817e-12	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SNP1, SNU56, SNU71, YHC1
GO:0016071	BP	e	mRNA metabolic process	10/10	340/6920	7.219890262353821e-14	7	10	1.0900291730866649e-10	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SNP1, SNU56, SNU71, YHC1
GO:0000398	BP	e	mRNA splicing, via spliceosome	8/10	107/6920	1.1006860385539925e-13	9	8	1.0900291730866649e-10	MUD1, NAM8, PRP40, PRP42, SNP1, SNU56, SNU71, YHC1
GO:0000377	BP	e	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	8/10	108/6920	1.1884312833478683e-13	7	8	1.0900291730866649e-10	MUD1, NAM8, PRP40, PRP42, SNP1, SNU56, SNU71, YHC1
GO:0000375	BP	e	RNA splicing, via transesterification reactions	8/10	119/6920	2.640011187039451e-13	6	8	2.0178485506271535e-10	MUD1, NAM8, PRP40, PRP42, SNP1, SNU56, SNU71, YHC1
GO:0006376	BP	e	mRNA splice site recognition	5/10	14/6920	3.8000229933502235e-12	7	5	2.489557921072018e-09	LUC7, NAM8, PRP39, PRP42, YHC1
GO:0006396	BP	e	RNA processing	10/10	687/6920	8.765014019759645e-11	4	10	5.024544286827216e-08	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SNP1, SNU56, SNU71, YHC1
GO:0016070	BP	e	RNA metabolic process	10/10	1035/6920	5.397934484419651e-09	6	10	2.7505475050609466e-06	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SNP1, SNU56, SNU71, YHC1
GO:0090304	BP	e	nucleic acid metabolic process	10/10	1452/6920	1.6141418285264527e-07	5	10	7.402454425622313e-05	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SNP1, SNU56, SNU71, YHC1
GO:0000395	BP	e	mRNA 5'-splice site recognition	3/10	9/6920	1.8176194077842402e-07	8	3	7.577820549180477e-05	PRP39, PRP42, YHC1
GO:0006139	BP	e	nucleobase-containing compound metabolic process	10/10	1687/6920	7.266226284040145e-07	4	10	0.0002776909478217342	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SNP1, SNU56, SNU71, YHC1
GO:0022618	BP	e	protein-RNA complex assembly	5/10	172/6920	2.0396774364740183e-06	6	5	0.000719535440282296	LUC7, NAM8, PRP39, PRP42, YHC1
GO:0071826	BP	e	protein-RNA complex organization	5/10	182/6920	2.697871442688033e-06	5	5	0.00088374560258338	LUC7, NAM8, PRP39, PRP42, YHC1
GO:0043170	BP	e	macromolecule metabolic process	10/10	2675/6920	7.373740149967785e-05	3	10	0.022543981551834843	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SNP1, SNU56, SNU71, YHC1
