# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006366	BP	e	transcription by RNA polymerase II	44/72	65/6920	1.395185525818041e-78	9	44	6.398320821401536e-75	CCL1, CTR9, KIN28, MED4, PAF1, RAD3, RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26, RTF1, SOH1, SSL1, SSL2, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9, TFA1, TFA2, TFB1, TFB2, TFB3, TFB4, TFG2, TOA1
GO:0032774	BP	e	RNA biosynthetic process	53/72	249/6920	6.354559594671516e-63	7	53	1.4571005150581786e-59	CCL1, CCR4, CDC73, CTR9, HPR1, KIN28, LEO1, MED4, PAF1, RAD3, RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26, RTF1, SOH1, SPT15, SRB4, SRB5, SSL1, SSL2, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9, TFA1, TFA2, TFB1, TFB2, TFB3, TFB4, TFG1, TFG2, TOA1, TOA2
GO:0006351	BP	e	DNA-templated transcription	46/72	166/6920	6.239203338663661e-59	8	46	9.537662170370517e-56	CCL1, CTR9, KIN28, LEO1, MED4, PAF1, RAD3, RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26, RTF1, SOH1, SPT15, SSL1, SSL2, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9, TFA1, TFA2, TFB1, TFB2, TFB3, TFB4, TFG2, TOA1
GO:0141187	BP	e	nucleic acid biosynthetic process	53/72	343/6920	6.480666557994403e-55	6	53	7.430084208740583e-52	CCL1, CCR4, CDC73, CTR9, HPR1, KIN28, LEO1, MED4, PAF1, RAD3, RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26, RTF1, SOH1, SPT15, SRB4, SRB5, SSL1, SSL2, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9, TFA1, TFA2, TFB1, TFB2, TFB3, TFB4, TFG1, TFG2, TOA1, TOA2
GO:0006367	BP	e	transcription initiation at RNA polymerase II promoter	26/72	33/6920	6.841030917601359e-48	9	26	6.274593557623967e-45	CCL1, RPB2, RPB4, RPB5, RPB7, RPB9, RPO21, SPT15, SRB4, SSL1, SSL2, TAF10, TAF11, TAF13, TAF14, TAF2, TAF4, TAF5, TAF6, TAF7, TFA1, TFA2, TFG1, TFG2, TOA1, TOA2
GO:0034654	BP	e	nucleobase-containing compound biosynthetic process	53/72	476/6920	5.294630820262511e-47	5	53	4.0468628236206455e-44	CCL1, CCR4, CDC73, CTR9, HPR1, KIN28, LEO1, MED4, PAF1, RAD3, RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26, RTF1, SOH1, SPT15, SRB4, SRB5, SSL1, SSL2, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9, TFA1, TFA2, TFB1, TFB2, TFB3, TFB4, TFG1, TFG2, TOA1, TOA2
GO:0006352	BP	e	DNA-templated transcription initiation	28/72	56/6920	4.692922518235003e-43	8	28	3.074534666946532e-40	CCL1, RPB2, RPB4, RPB5, RPB7, RPB9, RPO21, SPT15, SRB4, SSL1, SSL2, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF4, TAF5, TAF6, TAF7, TAF9, TFA1, TFA2, TFG1, TFG2, TOA1, TOA2
GO:0051123	BP	e	RNA polymerase II preinitiation complex assembly	23/72	33/6920	4.296227059395541e-40	8	23	2.4628121617984938e-37	CSE2, GAL11, MED11, MED2, MED6, NUT2, PGD1, ROX3, SIN4, SPT15, SRB2, SRB4, SRB5, TAF1, TAF10, TAF11, TAF12, TAF13, TAF6, TAF7, TAF9, TOA1, TOA2
GO:0070897	BP	e	transcription preinitiation complex assembly	23/72	40/6920	3.925884535336452e-37	7	23	2.00045627545033e-34	CSE2, GAL11, MED11, MED2, MED6, NUT2, PGD1, ROX3, SIN4, SPT15, SRB2, SRB4, SRB5, TAF1, TAF10, TAF11, TAF12, TAF13, TAF6, TAF7, TAF9, TOA1, TOA2
GO:0016070	BP	e	RNA metabolic process	54/72	1035/6920	2.2637497505920272e-30	6	54	1.0381556356215037e-27	ABD1, CCL1, CCR4, CDC73, CTR9, HPR1, KIN28, LEO1, MED4, PAF1, RAD3, RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26, RTF1, SOH1, SPT15, SRB4, SRB5, SSL1, SSL2, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9, TFA1, TFA2, TFB1, TFB2, TFB3, TFB4, TFG1, TFG2, TOA1, TOA2
