# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0007059	BP	e	chromosome segregation	27/39	113/6920	6.80096287921743e-41	3	27	3.1189215764091133e-37	ASK1, BIK1, BIR1, CBF2, CIN8, CTF19, CTF3, DAD1, DAD2, DAM1, DUO1, FIN1, GLC7, IPL1, MAM1, MCM16, MCM22, MIF2, MPS1, NDC80, NUF2, SGO1, SLK19, SPC19, SPC24, SPC25, SPC34
GO:0008608	BP	e	attachment of spindle microtubules to kinetochore	19/39	35/6920	3.643576485298273e-36	3	19	8.35472088078894e-33	ASK1, BIR1, BUB1, CTF19, DAD1, DAD2, DAM1, DUO1, IPL1, MAM1, MIF2, MPS1, NDC80, NUF2, OKP1, SGO1, SPC105, SPC19, SPC34
GO:0022402	BP	e	cell cycle process	36/39	622/6920	5.91550801712072e-35	2	36	9.042839922171875e-32	ASK1, BIK1, BIR1, BUB1, BUB3, CBF2, CEP3, CIN8, CTF19, CTF3, DAD1, DAD2, DAM1, DUO1, FIN1, GLC7, IPL1, MAM1, MCM16, MCM21, MCM22, MIF2, MPS1, NDC80, NUF2, OKP1, SGO1, SLK19, SPC105, SPC110, SPC19, SPC24, SPC25, SPC34, STU2, YBP2
GO:0051983	BP	e	regulation of chromosome segregation	20/39	56/6920	1.9425041800242426e-33	6	20	2.227081042397794e-30	ASK1, BIR1, BUB1, BUB3, CEP3, CIN8, CTF19, CTF3, DAD1, DAD2, DAM1, DUO1, FIN1, GLC7, IPL1, MPS1, SGO1, SPC105, SPC19, SPC34
GO:0051301	BP	e	cell division	24/39	224/6920	8.359563931954909e-27	2	24	7.667392038389043e-24	ASK1, BIK1, BIR1, CIN8, CTF19, CTF3, DAD1, DAD2, DAM1, DUO1, GLC7, MCM16, MCM21, MCM22, MIF2, NDC80, NUF2, OKP1, SGO1, SLK19, SPC19, SPC24, SPC25, SPC34
GO:1903047	BP	e	mitotic cell cycle process	26/39	315/6920	2.238632075288678e-26	3	26	1.711061116212313e-23	BIK1, BIR1, BUB1, BUB3, CBF2, CEP3, CIN8, CTF19, CTF3, DAM1, FIN1, GLC7, IPL1, MCM16, MCM21, MCM22, MIF2, MPS1, NDC80, NUF2, SGO1, SLK19, SPC105, SPC110, STU2, YBP2
GO:0033043	BP	e	regulation of organelle organization	22/39	254/6920	3.1484228347832085e-22	5	22	1.8778542506648672e-19	ASK1, BIK1, BIR1, BUB1, BUB3, CEP3, CIN8, CTF19, CTF3, DAD1, DAD2, DAM1, DUO1, FIN1, GLC7, IPL1, MPS1, SGO1, SPC105, SPC110, SPC19, SPC34
GO:0033047	BP	e	regulation of mitotic sister chromatid segregation	13/39	33/6920	3.2758033155950585e-22	8	13	1.8778542506648672e-19	BIR1, BUB1, BUB3, CEP3, CIN8, CTF19, CTF3, FIN1, GLC7, IPL1, MPS1, SGO1, SPC105
GO:0010564	BP	e	regulation of cell cycle process	22/39	261/6920	5.776382775318663e-22	5	22	2.9433879341790433e-19	ASK1, BIR1, BUB1, BUB3, CEP3, CIN8, CTF19, CTF3, DAD1, DAD2, DAM1, DUO1, FIN1, GLC7, IPL1, MCM21, MPS1, SGO1, SLK19, SPC105, SPC19, SPC34
GO:0051726	BP	e	regulation of cell cycle	22/39	298/6920	1.0949053064299077e-20	4	22	5.0212357352875575e-18	ASK1, BIR1, BUB1, BUB3, CEP3, CIN8, CTF19, CTF3, DAD1, DAD2, DAM1, DUO1, FIN1, GLC7, IPL1, MCM21, MPS1, SGO1, SLK19, SPC105, SPC19, SPC34
GO:0071459	BP	e	protein localization to chromosome, centromeric region	11/39	21/6920	1.3151767929497512e-20	7	11	5.483091611334144e-18	BUB1, CTF19, DAM1, FIN1, GLC7, MCM21, MPS1, NDC80, PLC1, SLK19, SPC105
GO:0033045	BP	e	regulation of sister chromatid segregation	13/39	45/6920	4.0003111208635273e-20	7	13	1.5287855666900115e-17	BIR1, BUB1, BUB3, CEP3, CIN8, CTF19, CTF3, FIN1, GLC7, IPL1, MPS1, SGO1, SPC105
GO:0010965	BP	e	regulation of mitotic sister chromatid separation	12/39	35/6920	1.2042777473153472e-19	8	12	4.248321345529371e-17	BIR1, BUB1, BUB3, CEP3, CTF19, CTF3, FIN1, GLC7, IPL1, MPS1, SGO1, SPC105
GO:1905818	BP	e	regulation of chromosome separation	12/39	36/6920	1.799882395500482e-19	7	12	5.895900475546579e-17	BIR1, BUB1, BUB3, CEP3, CTF19, CTF3, FIN1, GLC7, IPL1, MPS1, SGO1, SPC105
GO:0051985	BP	e	negative regulation of chromosome segregation	11/39	26/6920	2.827680059508754e-19	7	11	7.628082795827733e-17	BIR1, BUB1, BUB3, CEP3, CTF19, CTF3, GLC7, IPL1, MPS1, SGO1, SPC105
GO:1905819	BP	e	negative regulation of chromosome separation	11/39	26/6920	2.827680059508754e-19	8	11	7.628082795827733e-17	BIR1, BUB1, BUB3, CEP3, CTF19, CTF3, GLC7, IPL1, MPS1, SGO1, SPC105
GO:1902100	BP	e	negative regulation of metaphase/anaphase transition of cell cycle	11/39	26/6920	2.827680059508754e-19	9	11	7.628082795827733e-17	BIR1, BUB1, BUB3, CEP3, CTF19, CTF3, GLC7, IPL1, MPS1, SGO1, SPC105
GO:0034502	BP	e	protein localization to chromosome	12/39	38/6920	3.865164454393918e-19	6	12	9.847580104361394e-17	BUB1, CTF19, DAM1, FIN1, GLC7, MCM21, MPS1, NDC80, PLC1, SGO1, SLK19, SPC105
GO:0030071	BP	e	regulation of mitotic metaphase/anaphase transition	12/39	39/6920	5.562813435154833e-19	9	12	1.275553120681003e-16	BIR1, BUB1, BUB3, CEP3, CTF19, CTF3, FIN1, GLC7, IPL1, MPS1, SGO1, SPC105
GO:0007088	BP	e	regulation of mitotic nuclear division	12/39	39/6920	5.562813435154833e-19	7	12	1.275553120681003e-16	BIR1, BUB1, BUB3, CEP3, CTF19, CTF3, FIN1, GLC7, IPL1, MPS1, SGO1, SPC105
GO:1902099	BP	e	regulation of metaphase/anaphase transition of cell cycle	12/39	40/6920	7.91811768106634e-19	8	12	1.7291660802557254e-16	BIR1, BUB1, BUB3, CEP3, CTF19, CTF3, FIN1, GLC7, IPL1, MPS1, SGO1, SPC105
GO:0051128	BP	e	regulation of cellular component organization	22/39	406/6920	9.372164455913158e-18	4	22	1.9536702815826246e-15	ASK1, BIK1, BIR1, BUB1, BUB3, CEP3, CIN8, CTF19, CTF3, DAD1, DAD2, DAM1, DUO1, FIN1, GLC7, IPL1, MPS1, SGO1, SPC105, SPC110, SPC19, SPC34
GO:0031113	BP	e	regulation of microtubule polymerization	9/39	15/6920	1.0385608796747194e-17	9	9	2.0708000844296796e-15	ASK1, BIK1, DAD1, DAD2, DAM1, DUO1, SPC110, SPC19, SPC34
GO:0033048	BP	e	negative regulation of mitotic sister chromatid segregation	10/39	25/6920	2.8462583382249995e-17	9	10	4.350980246366616e-15	BIR1, BUB1, BUB3, CEP3, CTF19, CTF3, GLC7, MPS1, SGO1, SPC105
GO:0007094	BP	e	mitotic spindle assembly checkpoint signaling	10/39	25/6920	2.8462583382249995e-17	12	10	4.350980246366616e-15	BIR1, BUB1, BUB3, CEP3, CTF19, CTF3, GLC7, MPS1, SGO1, SPC105
GO:0045841	BP	e	negative regulation of mitotic metaphase/anaphase transition	10/39	25/6920	2.8462583382249995e-17	11	10	4.350980246366616e-15	BIR1, BUB1, BUB3, CEP3, CTF19, CTF3, GLC7, MPS1, SGO1, SPC105
GO:0045839	BP	e	negative regulation of mitotic nuclear division	10/39	25/6920	2.8462583382249995e-17	8	10	4.350980246366616e-15	BIR1, BUB1, BUB3, CEP3, CTF19, CTF3, GLC7, MPS1, SGO1, SPC105
GO:0070507	BP	e	regulation of microtubule cytoskeleton organization	10/39	25/6920	2.8462583382249995e-17	7	10	4.350980246366616e-15	ASK1, BIK1, DAD1, DAD2, DAM1, DUO1, IPL1, SPC110, SPC19, SPC34
GO:0033046	BP	e	negative regulation of sister chromatid segregation	10/39	25/6920	2.8462583382249995e-17	8	10	4.350980246366616e-15	BIR1, BUB1, BUB3, CEP3, CTF19, CTF3, GLC7, MPS1, SGO1, SPC105
GO:2000816	BP	e	negative regulation of mitotic sister chromatid separation	10/39	25/6920	2.8462583382249995e-17	10	10	4.350980246366616e-15	BIR1, BUB1, BUB3, CEP3, CTF19, CTF3, GLC7, MPS1, SGO1, SPC105
GO:0033044	BP	e	regulation of chromosome organization	13/39	72/6920	3.533048431177669e-17	6	13	5.2266322920583194e-15	BIR1, BUB1, BUB3, CEP3, CIN8, CTF19, CTF3, FIN1, GLC7, IPL1, MPS1, SGO1, SPC105
GO:0071173	BP	e	spindle assembly checkpoint signaling	10/39	26/6920	4.607496799243695e-17	10	10	6.60311885041612e-15	BIR1, BUB1, BUB3, CEP3, CTF19, CTF3, GLC7, MPS1, SGO1, SPC105
GO:0031110	BP	e	regulation of microtubule polymerization or depolymerization	9/39	17/6920	5.005076736632363e-17	8	9	6.955539973998793e-15	ASK1, BIK1, DAD1, DAD2, DAM1, DUO1, SPC110, SPC19, SPC34
GO:0032886	BP	e	regulation of microtubule-based process	10/39	27/6920	7.289824594148273e-17	4	10	9.832686937871759e-15	ASK1, BIK1, DAD1, DAD2, DAM1, DUO1, IPL1, SPC110, SPC19, SPC34
GO:0031577	BP	e	spindle checkpoint signaling	11/39	43/6920	1.9757820107396744e-16	9	11	2.5888389432148988e-14	BIR1, BUB1, BUB3, CEP3, CTF19, CTF3, GLC7, IPL1, MPS1, SGO1, SPC105
GO:0051988	BP	e	regulation of attachment of spindle microtubules to kinetochore	8/39	12/6920	2.307477594027812e-16	6	8	2.939470068392096e-14	ASK1, DAD1, DAD2, DAM1, DUO1, MPS1, SPC19, SPC34
GO:0031116	BP	e	positive regulation of microtubule polymerization	8/39	13/6920	5.975516555699752e-16	10	8	7.211504980115542e-14	ASK1, DAD1, DAD2, DAM1, DUO1, SPC110, SPC19, SPC34
