# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0000930	CC	e	gamma-tubulin complex	3/3	3/6920	1.8114287971346702e-11	2	3	8.559001066461316e-09	SPC97, SPC98, TUB4
GO:0008275	CC	e	gamma-tubulin small complex	3/3	3/6920	1.8114287971346702e-11	3	3	8.559001066461316e-09	SPC97, SPC98, TUB4
GO:0005822	CC	e	inner plaque of spindle pole body	3/3	4/6920	7.245715188538681e-11	2	3	2.2824002843896845e-08	SPC97, SPC98, TUB4
GO:0005824	CC	e	outer plaque of spindle pole body	3/3	7/6920	6.340000789971344e-10	2	3	1.49782518663073e-07	SPC97, SPC98, TUB4
GO:0005816	CC	e	spindle pole body	3/3	67/6920	8.677649652673635e-07	3	3	0.00014948010062539141	SPC97, SPC98, TUB4
GO:0005874	CC	e	microtubule	3/3	69/6920	9.490800039707391e-07	6	3	0.00014948010062539141	SPC97, SPC98, TUB4
GO:0005815	CC	e	microtubule organizing center	3/3	75/6920	1.223167295265186e-06	2	3	0.0001515970268891628	SPC97, SPC98, TUB4
GO:0099513	CC	e	polymeric cytoskeletal fiber	3/3	78/6920	1.3780625717081717e-06	5	3	0.0001515970268891628	SPC97, SPC98, TUB4
GO:0099512	CC	e	supramolecular fiber	3/3	82/6920	1.6042013427424634e-06	4	3	0.0001515970268891628	SPC97, SPC98, TUB4
GO:0099081	CC	e	supramolecular polymer	3/3	82/6920	1.6042013427424634e-06	3	3	0.0001515970268891628	SPC97, SPC98, TUB4
GO:0005856	CC	e	cytoskeleton	3/3	188/6920	1.97416031455406e-05	5	3	0.0016959831793214423	SPC97, SPC98, TUB4
GO:0000922	CC	e	spindle pole	2/3	26/6920	4.0633065062926335e-05	2	2	0.003199853873705449	SPC97, SPC98
GO:0099080	CC	e	supramolecular complex	3/3	275/6920	6.210347773816431e-05	2	3	0.004514445112505021	SPC97, SPC98, TUB4
GO:0000931	CC	e	gamma-tubulin ring complex	1/3	1/6920	0.0004335260115606937	3	1	0.029263005780346824	TUB4
