# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0090575	CC	e	RNA polymerase II transcription regulator complex	50/72	74/6920	1.044551780303836e-90	3	50	9.871014323871249e-88	CCL1, CSE2, GAL11, KIN28, MED1, MED11, MED2, MED4, MED6, MED7, MED8, NUT2, PGD1, RAD3, RGR1, ROX3, SIN4, SOH1, SPT15, SRB2, SRB4, SRB5, SRB6, SRB7, SSL1, SSL2, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9, TFA1, TFA2, TFB1, TFB2, TFB3, TFB4, TFG1, TFG2, TOA1, TOA2
GO:0005667	CC	e	transcription regulator complex	50/72	104/6920	7.950037486435033e-80	2	50	3.756392712340553e-77	CCL1, CSE2, GAL11, KIN28, MED1, MED11, MED2, MED4, MED6, MED7, MED8, NUT2, PGD1, RAD3, RGR1, ROX3, SIN4, SOH1, SPT15, SRB2, SRB4, SRB5, SRB6, SRB7, SSL1, SSL2, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9, TFA1, TFA2, TFB1, TFB2, TFB3, TFB4, TFG1, TFG2, TOA1, TOA2
GO:0140513	CC	e	nuclear protein-containing complex	69/72	707/6920	8.920345210586703e-66	2	69	2.8099087413348114e-63	CCL1, CCR4, CDC73, CSE2, CTR9, GAL11, HPR1, KIN28, LEO1, MED1, MED11, MED2, MED4, MED6, MED7, MED8, NUT2, PAF1, PGD1, RAD3, RGR1, ROX3, RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26, RTF1, SIN4, SOH1, SPT15, SRB2, SRB4, SRB5, SRB6, SRB7, SSL1, SSL2, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9, TFA1, TFA2, TFB1, TFB2, TFB3, TFB4, TFG1, TFG2, TOA1, TOA2
GO:0070847	CC	e	core mediator complex	20/72	20/6920	1.2307251804512202e-41	4	20	2.9075882388160074e-39	CSE2, GAL11, MED1, MED11, MED2, MED4, MED6, MED7, MED8, NUT2, PGD1, RGR1, ROX3, SIN4, SOH1, SRB2, SRB4, SRB5, SRB6, SRB7
GO:0016592	CC	e	mediator complex	21/72	27/6920	2.631258879898228e-38	3	21	4.9730792830076514e-36	CSE2, GAL11, MED1, MED11, MED2, MED4, MED6, MED7, MED8, NUT2, PGD1, RGR1, ROX3, SIN4, SOH1, SRB2, SRB4, SRB5, SRB6, SRB7, TAF14
GO:0005634	CC	e	nucleus	71/72	2331/6920	6.654504371428114e-33	5	71	1.048084438499928e-30	ABD1, CCL1, CCR4, CDC73, CSE2, CTR9, GAL11, HPR1, IWR1, KIN28, LEO1, MED1, MED11, MED2, MED4, MED6, MED7, MED8, NUT2, PAF1, PGD1, RAD3, RGR1, ROX3, RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26, RTF1, SIN4, SOH1, SPT15, SRB2, SRB4, SRB5, SRB6, SRB7, SSL1, SSL2, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9, TFA1, TFA2, TFB1, TFB2, TFB3, TFB4, TFG1, TFG2, TOA1, TOA2
GO:0032991	CC	e	protein-containing complex	69/72	2176/6920	2.0444125897309306e-31	1	69	2.759956996136756e-29	CCL1, CCR4, CDC73, CSE2, CTR9, GAL11, HPR1, KIN28, LEO1, MED1, MED11, MED2, MED4, MED6, MED7, MED8, NUT2, PAF1, PGD1, RAD3, RGR1, ROX3, RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26, RTF1, SIN4, SOH1, SPT15, SRB2, SRB4, SRB5, SRB6, SRB7, SSL1, SSL2, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9, TFA1, TFA2, TFB1, TFB2, TFB3, TFB4, TFG1, TFG2, TOA1, TOA2
GO:0005669	CC	e	transcription factor TFIID complex	15/72	16/6920	6.095384825384296e-30	4	15	7.2001733249851995e-28	SPT15, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9
GO:0005665	CC	e	RNA polymerase II, core complex	12/72	13/6920	7.945837695220996e-24	8	12	8.343129579982045e-22	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0061695	CC	e	transferase complex, transferring phosphorus-containing groups	21/72	135/6920	8.516982619649325e-20	4	21	8.048548575568613e-18	CCL1, KIN28, RAD3, RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
