# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0140110	MF	e	transcription regulator activity	4/4	273/6920	2.371465700720819e-06	1	4	0.006134981767764759	HAP2, HAP3, HAP4, HAP5
GO:0000978	MF	e	RNA polymerase II cis-regulatory region sequence-specific DNA binding	3/4	100/6920	1.1593094282448318e-05	8	3	0.01267022141736452	HAP2, HAP3, HAP5
GO:0000987	MF	e	cis-regulatory region sequence-specific DNA binding	3/4	116/6920	1.8139974120729505e-05	7	3	0.01267022141736452	HAP2, HAP3, HAP5
GO:0000977	MF	e	RNA polymerase II transcription regulatory region sequence-specific DNA binding	3/4	119/6920	1.9590601341112515e-05	7	3	0.01267022141736452	HAP2, HAP3, HAP5
GO:0000981	MF	e	DNA-binding transcription factor activity, RNA polymerase II-specific	3/4	164/6920	5.138401619849632e-05	3	3	0.02346953216516243	HAP2, HAP3, HAP5
GO:0000976	MF	e	transcription cis-regulatory region binding	3/4	174/6920	6.136572182240959e-05	6	3	0.02346953216516243	HAP2, HAP3, HAP5
GO:0001067	MF	e	transcription regulatory region nucleic acid binding	3/4	176/6920	6.350472561118555e-05	3	3	0.02346953216516243	HAP2, HAP3, HAP5
GO:0003700	MF	e	DNA-binding transcription factor activity	3/4	186/6920	7.494253998515139e-05	2	3	0.02423454386769833	HAP2, HAP3, HAP5
GO:0003677	MF	e	DNA binding	4/4	676/6920	9.033949762084834e-05	3	4	0.02596758670501496	HAP2, HAP3, HAP4, HAP5
GO:0046982	MF	e	protein heterodimerization activity	2/4	30/6920	0.00010843624958918395	4	2	0.028052457768721888	HAP3, HAP5
GO:1990837	MF	e	sequence-specific double-stranded DNA binding	3/4	235/6920	0.0001508360091715051	5	3	0.03547388688424398	HAP2, HAP3, HAP5
