# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0003712	MF	e	transcription coregulator activity	10/17	92/6920	1.8853814557813103e-15	3	10	4.8774818261062504e-12	ADA2, ESA1, GCN5, HFI1, NGG1, SPT20, SPT3, SPT8, TAF6, TAF9
GO:0060090	MF	e	molecular adaptor activity	14/17	607/6920	7.361624958823463e-13	1	14	9.52226188423815e-10	ADA2, ESA1, GCN5, HFI1, NGG1, SGF29, SPT20, SPT3, SPT8, TAF10, TAF12, TAF5, TAF6, TAF9
GO:0030674	MF	e	protein-macromolecule adaptor activity	11/17	278/6920	3.617278166381398e-12	2	11	3.1192995388095587e-09	ADA2, ESA1, GCN5, HFI1, NGG1, SGF29, SPT20, SPT3, SPT8, TAF6, TAF9
GO:0140110	MF	e	transcription regulator activity	10/17	273/6920	1.182600327290082e-10	1	10	7.648467616748606e-08	ADA2, ESA1, GCN5, HFI1, NGG1, SPT20, SPT3, SPT8, TAF6, TAF9
GO:0046982	MF	e	protein heterodimerization activity	5/17	30/6920	6.44071160574966e-09	4	5	3.3062643876594953e-06	SPT3, SPT7, TAF12, TAF6, TAF9
GO:0004402	MF	e	histone acetyltransferase activity	5/17	31/6920	7.66818180361692e-09	9	5	3.3062643876594953e-06	ESA1, GCN5, NGG1, SGF73, TRA1
GO:0061733	MF	e	protein-lysine-acetyltransferase activity	5/17	32/6920	9.075044537404701e-09	8	5	3.3538771740379947e-06	ESA1, GCN5, NGG1, SGF73, TRA1
GO:0003682	MF	e	chromatin binding	7/17	157/6920	4.3517142670976267e-08	2	7	1.3825019734828496e-05	ADA2, ESA1, TAF10, TAF12, TAF5, TAF6, TAF9
GO:0034212	MF	e	protein N-acetyltransferase activity	5/17	44/6920	4.809631913933377e-08	7	5	1.3825019734828496e-05	ESA1, GCN5, NGG1, SGF73, TRA1
GO:0003713	MF	e	transcription coactivator activity	5/17	45/6920	5.4029859739399114e-08	4	5	1.397752471458255e-05	ADA2, HFI1, NGG1, TAF6, TAF9
GO:0046983	MF	e	protein dimerization activity	5/17	54/6920	1.3803943299510716e-07	3	5	3.0172958002898586e-05	SPT3, SPT7, TAF12, TAF6, TAF9
GO:0016251	MF	e	RNA polymerase II general transcription initiation factor activity	4/17	21/6920	1.4544167029488195e-07	2	4	3.0172958002898586e-05	TAF10, TAF5, TAF6, TAF9
GO:0008080	MF	e	N-acetyltransferase activity	5/17	55/6920	1.5162290453717882e-07	6	5	3.0172958002898586e-05	ESA1, GCN5, NGG1, SGF73, TRA1
GO:0140993	MF	e	histone modifying activity	5/17	57/6920	1.8196670863283902e-07	3	5	3.362484823093961e-05	ESA1, GCN5, NGG1, SGF73, TRA1
GO:0016410	MF	e	N-acyltransferase activity	5/17	62/6920	2.7918560791407635e-07	5	5	4.81502111782477e-05	ESA1, GCN5, NGG1, SGF73, TRA1
GO:0016407	MF	e	acetyltransferase activity	5/17	70/6920	5.161333911642714e-07	5	5	8.345231768387313e-05	ESA1, GCN5, NGG1, SGF73, TRA1
GO:0140223	MF	e	general transcription initiation factor activity	4/17	34/6920	1.1051224653720004e-06	1	4	0.0001681736363480803	TAF10, TAF5, TAF6, TAF9
GO:0140068	MF	e	histone crotonyltransferase activity	2/17	2/6920	5.680930536421866e-06	7	2	0.0007735035419854404	ESA1, GCN5
GO:0140064	MF	e	peptide crotonyltransferase activity	2/17	2/6920	5.680930536421866e-06	6	2	0.0007735035419854404	ESA1, GCN5
GO:0016747	MF	e	acyltransferase activity, transferring groups other than amino-acyl groups	5/17	132/6920	1.2050426169330826e-05	4	5	0.0015587226250029422	ESA1, GCN5, NGG1, SGF73, TRA1
