# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006360	BP	e	transcription by RNA polymerase I	13/13	40/6920	9.081994326124497e-31	9	13	4.165002597960694e-27	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0006351	BP	e	DNA-templated transcription	13/13	166/6920	5.439189478019763e-22	8	13	1.2472061473099317e-18	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0042254	BP	e	ribosome biogenesis	13/13	201/6920	7.127368571978803e-21	5	13	1.0895370757031596e-17	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0006362	BP	e	transcription elongation by RNA polymerase I	8/13	14/6920	2.9640598798005544e-20	9	8	3.398294652191336e-17	RPA135, RPA190, RPA43, RPA49, RPB5, RPC19, RPC40, RPO26
GO:0022613	BP	e	ribonucleoprotein complex biogenesis	13/13	242/6920	8.5244280173819e-20	4	13	7.818605377542679e-17	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0032774	BP	e	RNA biosynthetic process	13/13	249/6920	1.246611347802515e-19	7	13	9.528266068370557e-17	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0044085	BP	e	cellular component biogenesis	13/13	270/6920	3.6627126737712427e-19	3	13	2.3996000459878456e-16	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0141187	BP	e	nucleic acid biosynthetic process	13/13	343/6920	8.757086362838496e-18	6	13	5.019999757497168e-15	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0009304	BP	e	tRNA transcription	7/13	18/6920	3.6028548639622366e-16	9	7	1.652269240613082e-13	RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0042797	BP	e	tRNA transcription by RNA polymerase III	7/13	18/6920	3.6028548639622366e-16	10	7	1.652269240613082e-13	RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0034654	BP	e	nucleobase-containing compound biosynthetic process	13/13	476/6920	6.616254219954328e-16	5	13	2.7583765320645954e-13	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0006383	BP	e	transcription by RNA polymerase III	7/13	30/6920	2.2838108913704634e-14	9	7	8.727963956520787e-12	RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0006354	BP	e	DNA-templated transcription elongation	8/13	78/6920	2.2205288283258641e-13	8	8	7.833342466694164e-11	RPA135, RPA190, RPA43, RPA49, RPB5, RPC19, RPC40, RPO26
GO:0042790	BP	e	nucleolar large rRNA transcription by RNA polymerase I	6/13	28/6920	4.16765831585723e-12	10	6	1.3652057883229469e-09	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49
GO:0001172	BP	e	RNA-templated transcription	5/13	12/6920	7.667417002718453e-12	8	5	2.3441849582977883e-09	RPB10, RPB5, RPB8, RPC10, RPO26
GO:0016070	BP	e	RNA metabolic process	13/13	1035/6920	1.7574440023796624e-11	6	13	5.037273871820707e-09	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0009059	BP	e	macromolecule biosynthetic process	13/13	1118/6920	4.8178050469464774e-11	4	13	1.299673761488032e-08	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0009303	BP	e	rRNA transcription	6/13	42/6920	5.732788682324885e-11	9	6	1.460587160952329e-08	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49
GO:0090304	BP	e	nucleic acid metabolic process	13/13	1452/6920	1.4644948750190718e-09	5	13	3.5348281562302434e-07	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
