# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0003899	MF	e	DNA-directed RNA polymerase activity	13/22	37/6920	1.299079075769166e-25	7	13	3.3607175690148326e-22	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0034062	MF	e	5'-3' RNA polymerase activity	13/22	39/6920	2.954714434521304e-25	6	13	3.770156274001728e-22	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0097747	MF	e	RNA polymerase activity	13/22	40/6920	4.372040518749588e-25	5	13	3.770156274001728e-22	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0016779	MF	e	nucleotidyltransferase activity	13/22	143/6920	3.066017687829155e-17	4	13	1.982946939603506e-14	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0016772	MF	e	transferase activity, transferring phosphorus-containing groups	14/22	421/6920	1.5763364237072834e-12	3	14	8.155964656261485e-10	KIN28, RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0140640	MF	e	catalytic activity, acting on a nucleic acid	15/22	545/6920	2.3521051565644744e-12	2	15	1.0141493400053825e-09	RAD3, RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26, SSL2
GO:0140098	MF	e	catalytic activity, acting on RNA	13/22	351/6920	3.889284508309565e-12	3	13	1.437368431856692e-09	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0003968	MF	e	RNA-directed RNA polymerase activity	5/22	12/6920	1.5569862378770562e-10	7	5	5.034904246734931e-08	RPB10, RPB5, RPB8, RPC10, RPO26
GO:0003677	MF	e	DNA binding	13/22	676/6920	1.4282520729124464e-08	3	13	4.1054312362494435e-06	RAD3, RPA135, RPA190, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26, SSL2, TFB2
GO:0016740	MF	e	transferase activity	15/22	1029/6920	2.133014498441774e-08	2	15	5.518108507468869e-06	KIN28, RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26, SSL1
GO:0003676	MF	e	nucleic acid binding	14/22	1751/6920	0.00016137252077454348	2	14	0.037951882840340366	RAD3, RPA12, RPA135, RPA190, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26, SSL2, TFB2
GO:0003824	MF	e	catalytic activity	17/22	2580/6920	0.00018835680483127344	1	17	0.04060658784154203	KIN28, RAD3, RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26, SSL1, SSL2
