# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0019005	CC	e	SCF ubiquitin ligase complex	13/13	21/6920	1.5358271377942547e-35	6	13	1.4513566452155706e-32	CDC34, CDC4, CDC53, DAS1, DIA2, GRR1, HRT1, HRT3, MET30, SAF1, SKP1, UFO1, YDR131C
GO:0031461	CC	e	cullin-RING ubiquitin ligase complex	13/13	47/6920	1.0617490859560692e-29	5	13	5.016764431142427e-27	CDC34, CDC4, CDC53, DAS1, DIA2, GRR1, HRT1, HRT3, MET30, SAF1, SKP1, UFO1, YDR131C
GO:0000151	CC	e	ubiquitin ligase complex	13/13	96/6920	3.046385875236552e-25	4	13	9.596115506995139e-23	CDC34, CDC4, CDC53, DAS1, DIA2, GRR1, HRT1, HRT3, MET30, SAF1, SKP1, UFO1, YDR131C
GO:1990234	CC	e	transferase complex	13/13	410/6920	9.251976882167587e-17	3	13	1.7486236307296738e-14	CDC34, CDC4, CDC53, DAS1, DIA2, GRR1, HRT1, HRT3, MET30, SAF1, SKP1, UFO1, YDR131C
GO:0140535	CC	e	intracellular protein-containing complex	13/13	410/6920	9.251976882167587e-17	2	13	1.7486236307296738e-14	CDC34, CDC4, CDC53, DAS1, DIA2, GRR1, HRT1, HRT3, MET30, SAF1, SKP1, UFO1, YDR131C
GO:1902494	CC	e	catalytic complex	13/13	851/6920	1.3570655166465167e-12	2	13	2.137378188718264e-10	CDC34, CDC4, CDC53, DAS1, DIA2, GRR1, HRT1, HRT3, MET30, SAF1, SKP1, UFO1, YDR131C
GO:0032991	CC	e	protein-containing complex	13/13	2176/6920	2.8673921785701894e-07	1	13	3.8709794410697555e-05	CDC34, CDC4, CDC53, DAS1, DIA2, GRR1, HRT1, HRT3, MET30, SAF1, SKP1, UFO1, YDR131C
GO:0000781	CC	e	chromosome, telomeric region	5/13	111/6920	1.1271888555597432e-06	3	5	0.00013314918356299466	CDC34, CDC53, DIA2, HRT1, SKP1
GO:0043224	CC	e	nuclear SCF ubiquitin ligase complex	2/13	2/6920	3.258180748830188e-06	7	2	0.00034210897862716974	CDC4, MET30
GO:0098687	CC	e	chromosomal region	5/13	190/6920	1.593001828765606e-05	2	5	0.0015053867281834977	CDC34, CDC53, DIA2, HRT1, SKP1
