# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0140296	MF	e	general transcription initiation factor binding	4/4	30/6920	2.870736225847947e-10	4	4	7.426594616268639e-07	RRN11, RRN6, RRN7, SPT15
GO:0001163	MF	e	RNA polymerase I transcription regulatory region sequence-specific DNA binding	3/4	9/6920	6.082441122198908e-09	7	3	7.867637591564289e-06	RRN11, RRN6, RRN7
GO:0008134	MF	e	transcription factor binding	4/4	73/6920	1.1401552382045907e-08	3	4	9.831938670784255e-06	RRN11, RRN6, RRN7, SPT15
GO:0001046	MF	e	core promoter sequence-specific DNA binding	3/4	19/6920	7.008917422607627e-08	7	3	4.5330173430714825e-05	RRN11, RRN7, SPT15
GO:0000976	MF	e	transcription cis-regulatory region binding	4/4	174/6920	3.8643117037864253e-07	6	4	0.00017447913030566937	RRN11, RRN6, RRN7, SPT15
GO:0001067	MF	e	transcription regulatory region nucleic acid binding	4/4	176/6920	4.046674842806402e-07	3	4	0.00017447913030566937	RRN11, RRN6, RRN7, SPT15
GO:0001164	MF	e	RNA polymerase I core promoter sequence-specific DNA binding	2/4	3/6920	7.517429508108881e-07	8	2	0.0002778227162496811	RRN11, RRN7
GO:1990837	MF	e	sequence-specific double-stranded DNA binding	4/4	235/6920	1.2974178454615592e-06	5	4	0.0004195524957761317	RRN11, RRN6, RRN7, SPT15
GO:0001179	MF	e	RNA polymerase I general transcription initiation factor binding	2/4	4/6920	1.503196104439918e-06	5	2	0.00043208536913178527	RRN6, SPT15
GO:0003690	MF	e	double-stranded DNA binding	4/4	302/6920	3.5589191596518427e-06	4	4	0.0009206923866019316	RRN11, RRN6, RRN7, SPT15
GO:0043565	MF	e	sequence-specific DNA binding	4/4	317/6920	4.324528745867392e-06	4	4	0.0010170505332326313	RRN11, RRN6, RRN7, SPT15
GO:0017025	MF	e	TBP-class protein binding	2/4	15/6920	2.6250182166855894e-05	5	2	0.0056591017721380164	RRN11, RRN7
GO:0003677	MF	e	DNA binding	4/4	676/6920	9.033949762084834e-05	3	4	0.01797756002654882	RRN11, RRN6, RRN7, SPT15
GO:0140223	MF	e	general transcription initiation factor activity	2/4	34/6920	0.0001397373209801942	1	2	0.025821460669697316	RRN11, SPT15
GO:0005515	MF	e	protein binding	4/4	807/6920	0.00018374382261942645	2	4	0.031689684607763745	RRN11, RRN6, RRN7, SPT15
