# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0000145	CC	e	exocyst	8/8	9/6920	6.929025718724076e-26	3	8	6.547929304194252e-23	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0099023	CC	e	vesicle tethering complex	8/8	43/6920	1.116408573345483e-18	2	8	5.275030509057406e-16	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0043332	CC	e	mating projection tip	8/8	121/6920	6.927096985266276e-15	4	8	2.182035550358877e-12	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0060187	CC	e	cell pole	8/8	131/6920	1.3317706287275508e-14	2	8	2.5170464882950713e-12	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0051286	CC	e	cell tip	8/8	131/6920	1.3317706287275508e-14	3	8	2.5170464882950713e-12	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0005628	CC	e	prospore membrane	7/8	74/6920	9.496606799534407e-14	3	7	1.495715570926669e-11	EXO70, EXO84, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0005935	CC	e	cellular bud neck	8/8	201/6920	4.41786152441924e-13	3	8	5.964113057965973e-11	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0005934	CC	e	cellular bud tip	7/8	106/6920	1.2807859165138205e-12	3	7	1.5129283638819504e-10	EXO70, EXO84, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0030427	CC	e	site of polarized growth	8/8	282/6920	6.908649248708169e-12	2	8	7.254081711143577e-10	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0000131	CC	e	incipient cellular bud site	6/8	69/6920	2.171314765497648e-11	3	6	2.0518924533952778e-09	EXO70, EXO84, SEC15, SEC3, SEC5, SEC8
GO:0030133	CC	e	transport vesicle	2/8	11/6920	6.39941571236445e-05	7	2	0.005497679861985823	EXO70, EXO84
GO:0032991	CC	e	protein-containing complex	8/8	2176/6920	9.475136802878945e-05	1	8	0.007461670232267169	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
