# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0034458	MF	e	3'-5' RNA helicase activity	3/4	4/6920	2.8979718185762987e-10	7	3	7.497053094656885e-07	AIR2, MTR4, PAP2
GO:1990817	MF	e	poly(A) RNA polymerase activity	3/4	6/6920	1.4486716524489758e-09	6	3	1.8738567824427504e-06	AIR1, AIR2, PAP2
GO:0070566	MF	e	adenylyltransferase activity	3/4	19/6920	7.008917422607627e-08	5	3	6.04402312409531e-05	AIR1, AIR2, PAP2
GO:0003724	MF	e	RNA helicase activity	3/4	46/6920	1.0947713653901223e-06	6	3	0.0006872583936608233	AIR2, MTR4, PAP2
GO:0008186	MF	e	ATP-dependent activity, acting on RNA	3/4	49/6920	1.3282922181306982e-06	2	3	0.0006872583936608233	AIR2, MTR4, PAP2
GO:0004386	MF	e	helicase activity	3/4	111/6920	1.588387456734777e-05	5	3	0.006848597250954781	AIR2, MTR4, PAP2
GO:0120545	MF	e	nucleic acid conformation isomerase activity	3/4	120/6920	2.0090718055155262e-05	4	3	0.007424955372669523	AIR2, MTR4, PAP2
GO:0016779	MF	e	nucleotidyltransferase activity	3/4	143/6920	3.4051038891642825e-05	4	3	0.00999493207546743	AIR1, AIR2, PAP2
GO:0120543	MF	e	macromolecular conformation isomerase activity	3/4	144/6920	3.4771700301200956e-05	3	3	0.00999493207546743	AIR2, MTR4, PAP2
GO:0016853	MF	e	isomerase activity	3/4	214/6920	0.00011402704065272496	2	3	0.029498795416859947	AIR2, MTR4, PAP2
