# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006357	BP	e	regulation of transcription by RNA polymerase II	12/12	487/6920	1.2998487868884586e-14	10	12	3.364438675125464e-11	ARP7, ARP9, CRZ1, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, TAF14, YAP1
GO:0045944	BP	e	positive regulation of transcription by RNA polymerase II	11/12	311/6920	1.467265013138013e-14	11	11	3.364438675125464e-11	ARP7, ARP9, CRZ1, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, YAP1
GO:1902680	BP	e	positive regulation of RNA biosynthetic process	11/12	355/6920	6.393416485601173e-14	9	11	7.330052000741744e-11	ARP7, ARP9, CRZ1, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, YAP1
GO:0045893	BP	e	positive regulation of DNA-templated transcription	11/12	355/6920	6.393416485601173e-14	10	11	7.330052000741744e-11	ARP7, ARP9, CRZ1, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, YAP1
GO:0006355	BP	e	regulation of DNA-templated transcription	12/12	581/6920	1.1048961350229224e-13	9	12	8.44508945869187e-11	ARP7, ARP9, CRZ1, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, TAF14, YAP1
GO:2001141	BP	e	regulation of RNA biosynthetic process	12/12	581/6920	1.1048961350229224e-13	8	12	8.44508945869187e-11	ARP7, ARP9, CRZ1, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, TAF14, YAP1
GO:0051254	BP	e	positive regulation of RNA metabolic process	11/12	391/6920	1.8676716400049826e-13	8	11	1.22359173443755e-10	ARP7, ARP9, CRZ1, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, YAP1
GO:0051252	BP	e	regulation of RNA metabolic process	12/12	638/6920	3.431784551089361e-13	7	12	1.9424065196133653e-10	ARP7, ARP9, CRZ1, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, TAF14, YAP1
GO:0045935	BP	e	positive regulation of nucleobase-containing compound metabolic process	11/12	417/6920	3.811962205957324e-13	7	11	1.9424065196133653e-10	ARP7, ARP9, CRZ1, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, YAP1
GO:0010557	BP	e	positive regulation of macromolecule biosynthetic process	11/12	423/6920	4.465362875569204e-13	7	11	2.047815414736037e-10	ARP7, ARP9, CRZ1, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, YAP1
