# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0000813	CC	e	ESCRT I complex	4/4	4/6920	1.0475227972442794e-14	3	4	9.899090433958439e-12	MVB12, SRN2, STP22, VPS28
GO:0036452	CC	e	ESCRT complex	4/4	15/6920	1.429868618238441e-11	2	4	6.756129221176633e-09	MVB12, SRN2, STP22, VPS28
GO:0031902	CC	e	late endosome membrane	4/4	22/6920	7.662629261841902e-11	7	4	2.413728217480199e-08	MVB12, SRN2, STP22, VPS28
GO:0010008	CC	e	endosome membrane	4/4	101/6920	4.276957016938598e-08	6	4	1.0104310952517438e-05	MVB12, SRN2, STP22, VPS28
GO:0030659	CC	e	cytoplasmic vesicle membrane	4/4	149/6920	2.0657150609179983e-07	5	4	3.342638240697788e-05	MVB12, SRN2, STP22, VPS28
GO:0012506	CC	e	vesicle membrane	4/4	150/6920	2.1223099940938334e-07	4	4	3.342638240697788e-05	MVB12, SRN2, STP22, VPS28
GO:0005768	CC	e	endosome	4/4	175/6920	3.9547049600153486e-07	7	4	5.3388516960207204e-05	MVB12, SRN2, STP22, VPS28
GO:0097708	CC	e	intracellular vesicle	4/4	279/6920	2.5881538677315655e-06	5	4	0.0002626904314950382	MVB12, SRN2, STP22, VPS28
GO:0031410	CC	e	cytoplasmic vesicle	4/4	279/6920	2.5881538677315655e-06	6	4	0.0002626904314950382	MVB12, SRN2, STP22, VPS28
GO:0031982	CC	e	vesicle	4/4	284/6920	2.77979292587342e-06	4	4	0.0002626904314950382	MVB12, SRN2, STP22, VPS28
GO:0098796	CC	e	membrane protein complex	4/4	336/6920	5.46420552803434e-06	2	4	0.0004694249294538592	MVB12, SRN2, STP22, VPS28
GO:0098588	CC	e	bounding membrane of organelle	4/4	635/6920	7.029687400849772e-05	4	4	0.005535878828169195	MVB12, SRN2, STP22, VPS28
