# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0110078	CC	e	TTT Hsp90 cochaperone complex	7/7	7/6920	6.652827054658272e-24	2	7	6.286921566652067e-21	ASA1, RVB1, RVB2, TEL2, TRA1, TTI1, TTI2
GO:0043189	CC	e	H4/H2A histone acetyltransferase complex	3/7	17/6920	4.285081932776196e-07	8	3	0.00010123506066183762	RVB1, RVB2, TRA1
GO:1902562	CC	e	H4 histone acetyltransferase complex	3/7	17/6920	4.285081932776196e-07	7	3	0.00010123506066183762	RVB1, RVB2, TRA1
GO:0035267	CC	e	NuA4 histone acetyltransferase complex	3/7	17/6920	4.285081932776196e-07	9	3	0.00010123506066183762	RVB1, RVB2, TRA1
GO:0097255	CC	e	R2TP complex	2/7	4/6920	5.258144155069571e-06	2	2	0.000993789245308149	RVB1, RVB2
GO:0000123	CC	e	histone acetyltransferase complex	3/7	46/6920	9.445937890437689e-06	6	3	0.001487735217743936	RVB1, RVB2, TRA1
GO:0031248	CC	e	protein acetyltransferase complex	3/7	54/6920	1.5380899692468677e-05	5	3	0.002076421458483271	RVB1, RVB2, TRA1
GO:1902493	CC	e	acetyltransferase complex	3/7	59/6920	2.011487247264923e-05	4	3	0.00237606931083169	RVB1, RVB2, TRA1
GO:0000812	CC	e	Swr1 complex	2/7	15/6920	9.153082285750749e-05	6	2	0.009610736400038285	RVB1, RVB2
GO:0031011	CC	e	Ino80 complex	2/7	16/6920	0.00010455622006679018	6	2	0.009880562796311674	RVB1, RVB2
GO:0032991	CC	e	protein-containing complex	7/7	2176/6920	0.00030198995259705935	1	7	0.023956414038941394	ASA1, RVB1, RVB2, TEL2, TRA1, TTI1, TTI2
GO:0097346	CC	e	INO80-type complex	2/7	27/6920	0.00030420843224052564	5	2	0.023956414038941394	RVB1, RVB2
GO:0005634	CC	e	nucleus	7/7	2331/6920	0.0004891650358228546	5	7	0.03555853529635366	ASA1, RVB1, RVB2, TEL2, TRA1, TTI1, TTI2
