# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006366	BP	e	transcription by RNA polymerase II	10/11	65/6920	2.835651233050256e-20	9	10	1.3004296554768473e-16	CCL1, FPR1, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0006351	BP	e	DNA-templated transcription	10/11	166/6920	5.190263351948423e-16	8	10	1.1901273866017733e-12	CCL1, FPR1, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0032774	BP	e	RNA biosynthetic process	10/11	249/6920	3.249160812085877e-14	7	10	4.9668838280752773e-11	CCL1, FPR1, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0006289	BP	e	nucleotide-excision repair	7/11	56/6920	4.966441893512897e-13	8	7	5.694025630912536e-10	RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0141187	BP	e	nucleic acid biosynthetic process	10/11	343/6920	8.301025767910995e-13	6	10	7.613700834327965e-10	CCL1, FPR1, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0034654	BP	e	nucleobase-containing compound biosynthetic process	10/11	476/6920	2.2408708794032643e-11	5	10	1.712772308823895e-08	CCL1, FPR1, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0016070	BP	e	RNA metabolic process	10/11	1035/6920	5.137021298052623e-08	6	10	3.3654828104099046e-05	CCL1, FPR1, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0009059	BP	e	macromolecule biosynthetic process	10/11	1118/6920	1.1005749874241773e-07	4	10	5.9441879369061295e-05	CCL1, FPR1, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0006281	BP	e	DNA repair	7/11	319/6920	1.1665436422188218e-07	7	7	5.9441879369061295e-05	RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0006974	BP	e	DNA damage response	7/11	370/6920	3.2365264203693484e-07	4	7	0.00014842710163813833	RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0090304	BP	e	nucleic acid metabolic process	10/11	1452/6920	1.4387119423870365e-06	5	10	0.0005998120879806317	CCL1, FPR1, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0019219	BP	e	regulation of nucleobase-containing compound metabolic process	8/11	725/6920	1.7313264419192952e-06	6	8	0.0006616552552201573	CCL1, FPR1, KIN28, RAD3, SSL1, SSL2, TFB3, TFB4
GO:0006259	BP	e	DNA metabolic process	7/11	525/6920	3.5086456323066574e-06	6	7	0.0012377422207506409	RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0006139	BP	e	nucleobase-containing compound metabolic process	10/11	1687/6920	6.229395731787817e-06	4	10	0.002040572058998495	CCL1, FPR1, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0009058	BP	e	biosynthetic process	10/11	1748/6920	8.80278284752538e-06	3	10	0.0026913041425834262	CCL1, FPR1, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0006367	BP	e	transcription initiation at RNA polymerase II promoter	3/11	33/6920	1.588779561704186e-05	9	3	0.004553839418734623	CCL1, SSL1, SSL2
GO:0080090	BP	e	regulation of primary metabolic process	8/11	1011/6920	2.2118428051885316e-05	5	8	0.005966771237996827	CCL1, FPR1, KIN28, RAD3, SSL1, SSL2, TFB3, TFB4
GO:0043170	BP	e	macromolecule metabolic process	11/11	2675/6920	2.8438520260005993e-05	3	11	0.007245502995132638	CCL1, CDC27, FPR1, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0060255	BP	e	regulation of macromolecule metabolic process	8/11	1107/6920	4.3899268055612335e-05	5	8	0.010595897015949377	CCL1, FPR1, KIN28, RAD3, SSL1, SSL2, TFB3, TFB4
GO:0000019	BP	e	regulation of mitotic recombination	2/11	7/6920	4.803728065831024e-05	9	2	0.01101494845495054	RAD3, SSL2
GO:0033554	BP	e	cellular response to stress	7/11	795/6920	5.598947278587184e-05	3	7	0.012227034390286108	RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0019222	BP	e	regulation of metabolic process	8/11	1196/6920	7.844230838793698e-05	4	8	0.01577611298644935	CCL1, FPR1, KIN28, RAD3, SSL1, SSL2, TFB3, TFB4
GO:0006352	BP	e	DNA-templated transcription initiation	3/11	56/6920	7.912136909907001e-05	8	3	0.01577611298644935	CCL1, SSL1, SSL2
GO:0006950	BP	e	response to stress	7/11	850/6920	8.685823232808902e-05	2	7	0.016597160560692343	RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0006355	BP	e	regulation of DNA-templated transcription	6/11	581/6920	0.00010931249905168836	9	6	0.019281043101963186	CCL1, FPR1, KIN28, SSL1, TFB3, TFB4
GO:2001141	BP	e	regulation of RNA biosynthetic process	6/11	581/6920	0.00010931249905168836	8	6	0.019281043101963186	CCL1, FPR1, KIN28, SSL1, TFB3, TFB4
GO:0051716	BP	e	cellular response to stimulus	7/11	887/6920	0.00011474174058006729	2	7	0.019489097122229206	RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0050794	BP	e	regulation of cellular process	9/11	1728/6920	0.00012323313031835947	3	9	0.02018382627285702	CCL1, CDC27, FPR1, KIN28, RAD3, SSL1, SSL2, TFB3, TFB4
GO:0050789	BP	e	regulation of biological process	9/11	1743/6920	0.00013255853342554694	2	9	0.020962532216881317	CCL1, CDC27, FPR1, KIN28, RAD3, SSL1, SSL2, TFB3, TFB4
GO:0051252	BP	e	regulation of RNA metabolic process	6/11	638/6920	0.00018496032915063304	7	6	0.02827426898282677	CCL1, FPR1, KIN28, SSL1, TFB3, TFB4
GO:0065007	BP	e	biological regulation	9/11	1859/6920	0.00022790744964439047	1	9	0.03371559884094112	CCL1, CDC27, FPR1, KIN28, RAD3, SSL1, SSL2, TFB3, TFB4
GO:0050896	BP	e	response to stimulus	7/11	1020/6920	0.0002836757173079583	1	7	0.040654276236696776	RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0044238	BP	e	primary metabolic process	11/11	3320/6920	0.00030732872709110265	3	11	0.04270938007393324	CCL1, CDC27, FPR1, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
