# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0016538	MF	e	cyclin-dependent protein serine/threonine kinase regulator activity	5/6	32/6920	9.120571531524424e-12	6	5	1.103755376916734e-08	PCL1, PCL10, PCL2, PCL8, PHO80
GO:0019914	MF	e	cyclin-dependent protein kinase regulator activity	5/6	32/6920	9.120571531524424e-12	5	5	1.103755376916734e-08	PCL1, PCL10, PCL2, PCL8, PHO80
GO:0019901	MF	e	protein kinase binding	5/6	35/6920	1.469765734664366e-11	5	5	1.103755376916734e-08	PCL1, PCL10, PCL2, PCL8, PHO80
GO:0019900	MF	e	kinase binding	5/6	36/6920	1.7066182866899637e-11	4	5	1.103755376916734e-08	PCL1, PCL10, PCL2, PCL8, PHO80
GO:0019887	MF	e	protein kinase regulator activity	5/6	64/6920	3.439876717377968e-10	4	5	1.7797922135713605e-07	PCL1, PCL10, PCL2, PCL8, PHO80
GO:0019207	MF	e	kinase regulator activity	5/6	67/6920	4.355560324961226e-10	3	5	1.8779724267791152e-07	PCL1, PCL10, PCL2, PCL8, PHO80
GO:0019899	MF	e	enzyme binding	5/6	166/6920	4.4043101284127265e-08	3	5	1.6277071860291033e-05	PCL1, PCL10, PCL2, PCL8, PHO80
GO:0030234	MF	e	enzyme regulator activity	5/6	328/6920	1.3399029282191877e-06	2	5	0.00043329110941287983	PCL1, PCL10, PCL2, PCL8, PHO80
GO:0098772	MF	e	molecular function regulator activity	5/6	396/6920	3.4257363539909724e-06	1	5	0.0009847088830860717	PCL1, PCL10, PCL2, PCL8, PHO80
GO:0005515	MF	e	protein binding	5/6	807/6920	0.00011563271044364228	2	5	0.029914182191770257	PCL1, PCL10, PCL2, PCL8, PHO80
