# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0000145	CC	e	exocyst	7/7	9/6920	2.3950177396769775e-22	3	7	2.2632917639947435e-19	EXO70, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0099023	CC	e	vesicle tethering complex	7/7	43/6920	2.1438145743159243e-16	2	7	1.0129523863642741e-13	EXO70, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0043332	CC	e	mating projection tip	7/7	121/6920	4.200615917468927e-13	4	7	1.323194014002712e-10	EXO70, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0060187	CC	e	cell pole	7/7	131/6920	7.424621255156095e-13	2	7	1.403253417224502e-10	EXO70, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0051286	CC	e	cell tip	7/7	131/6920	7.424621255156095e-13	3	7	1.403253417224502e-10	EXO70, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0005628	CC	e	prospore membrane	6/7	74/6920	8.449266393352927e-12	3	6	1.330759456953086e-09	EXO70, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0005935	CC	e	cellular bud neck	7/7	201/6920	1.5742616865108356e-11	3	7	2.125253276789628e-09	EXO70, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0005934	CC	e	cellular bud tip	6/7	106/6920	7.749482397447919e-11	3	6	9.154076081985354e-09	EXO70, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0030427	CC	e	site of polarized growth	7/7	282/6920	1.736708809320712e-10	2	7	1.8235442497867473e-08	EXO70, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0000131	CC	e	incipient cellular bud site	5/7	69/6920	1.7598750982737243e-09	3	5	1.6630819678686696e-07	EXO70, SEC15, SEC3, SEC5, SEC8
GO:0032991	CC	e	protein-containing complex	7/7	2176/6920	0.00030198995259705935	1	7	0.025943682291292826	EXO70, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
