# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0007189	BP	e	adenylate cyclase-activating G protein-coupled receptor signaling pathway	4/4	9/6920	1.3198787245277916e-12	7	4	6.052963830684452e-09	BCY1, TPK1, TPK2, TPK3
GO:0010603	BP	e	regulation of cytoplasmic mRNA processing body assembly	4/4	11/6920	3.4568252309061205e-12	7	4	7.926500254467734e-09	BCY1, TPK1, TPK2, TPK3
GO:0007188	BP	e	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	4/4	13/6920	7.489788000296595e-12	6	4	1.1449389256453393e-08	BCY1, TPK1, TPK2, TPK3
GO:0007186	BP	e	G protein-coupled receptor signaling pathway	4/4	19/6920	4.0601983621188266e-11	5	4	4.6550174221692344e-08	BCY1, TPK1, TPK2, TPK3
GO:0010737	BP	e	protein kinase A signaling	3/4	3/6920	7.245715188538681e-11	6	3	6.645769970927678e-08	TPK1, TPK2, TPK3
GO:0010607	BP	e	negative regulation of cytoplasmic mRNA processing body assembly	3/4	4/6920	2.8979718185762987e-10	8	3	2.2150164599984841e-07	TPK1, TPK2, TPK3
GO:1902115	BP	e	regulation of organelle assembly	4/4	34/6920	4.857991724500069e-10	6	4	3.182678578365331e-07	BCY1, TPK1, TPK2, TPK3
GO:1902116	BP	e	negative regulation of organelle assembly	3/4	6/6920	1.4486716524489758e-09	7	3	8.304510247663753e-07	TPK1, TPK2, TPK3
GO:0007265	BP	e	Ras protein signal transduction	3/4	13/6920	2.0700276075219737e-08	8	3	1.0547940675661969e-05	TPK1, TPK2, TPK3
GO:0044087	BP	e	regulation of cellular component biogenesis	4/4	168/6920	3.354053816791282e-07	4	4	0.0001538169080380482	BCY1, TPK1, TPK2, TPK3
GO:0007264	BP	e	small GTPase-mediated signal transduction	3/4	49/6920	1.3282922181306982e-06	7	3	0.0005537771011224893	TPK1, TPK2, TPK3
GO:0070314	BP	e	G1 to G0 transition	2/4	4/6920	1.503196104439918e-06	3	2	0.000574471444580122	TPK2, TPK3
GO:0033043	BP	e	regulation of organelle organization	4/4	254/6920	1.7741108079580703e-06	5	4	0.000625851705022747	BCY1, TPK1, TPK2, TPK3
GO:2000766	BP	e	negative regulation of cytoplasmic translation	2/4	5/6920	2.504843897806241e-06	11	2	0.0008205152939528159	TPK2, TPK3
GO:0007165	BP	e	signal transduction	4/4	351/6920	6.512265128336066e-06	4	4	0.0019910165252366133	BCY1, TPK1, TPK2, TPK3
GO:0010639	BP	e	negative regulation of organelle organization	3/4	88/6920	7.877876781224827e-06	6	3	0.002257996432418566	TPK1, TPK2, TPK3
GO:0141124	BP	e	intracellular signaling cassette	3/4	99/6920	1.1246533725749058e-05	6	3	0.0029770165905042205	TPK1, TPK2, TPK3
GO:0051128	BP	e	regulation of cellular component organization	4/4	406/6920	1.1684757660068899e-05	4	4	0.0029770165905042205	BCY1, TPK1, TPK2, TPK3
GO:0051129	BP	e	negative regulation of cellular component organization	3/4	120/6920	2.0090718055155262e-05	5	3	0.004849264894786423	TPK1, TPK2, TPK3
GO:2000765	BP	e	regulation of cytoplasmic translation	2/4	16/6920	2.9994419789219436e-05	10	2	0.006877720457668017	TPK2, TPK3
GO:0017148	BP	e	negative regulation of translation	2/4	33/6920	0.00013154289775779249	10	2	0.02746268983074036	TPK2, TPK3
GO:0048523	BP	e	negative regulation of cellular process	4/4	748/6920	0.00013554064296786801	4	4	0.02746268983074036	BCY1, TPK1, TPK2, TPK3
GO:0048519	BP	e	negative regulation of biological process	4/4	751/6920	0.0001377326354354619	3	4	0.02746268983074036	BCY1, TPK1, TPK2, TPK3
GO:0035556	BP	e	intracellular signal transduction	3/4	278/6920	0.0002490100869946896	5	3	0.0475816774565686	TPK1, TPK2, TPK3
