# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0001181	MF	e	RNA polymerase I general transcription initiation factor activity	5/8	8/6920	2.3723752419391247e-14	2	5	6.137334750896517e-11	RRN10, RRN11, RRN3, RRN5, RRN9
GO:0140296	MF	e	general transcription initiation factor binding	6/8	30/6920	1.0859985229206409e-13	4	6	1.404739089397849e-10	RRN11, RRN3, RRN6, RRN7, RRN9, SPT15
GO:0140223	MF	e	general transcription initiation factor activity	6/8	34/6920	2.457347057723699e-13	1	6	2.1190522794437364e-10	RRN10, RRN11, RRN3, RRN5, RRN9, SPT15
GO:0008134	MF	e	transcription factor binding	6/8	73/6920	3.080266456120159e-11	3	6	1.992162330495713e-08	RRN11, RRN3, RRN6, RRN7, RRN9, SPT15
GO:0001163	MF	e	RNA polymerase I transcription regulatory region sequence-specific DNA binding	4/8	9/6920	9.217791968828532e-11	7	4	4.7692855646718826e-08	RRN10, RRN11, RRN6, RRN7
GO:1990837	MF	e	sequence-specific double-stranded DNA binding	7/8	235/6920	3.7089505624068016e-10	5	7	1.5991758508243994e-07	RRN10, RRN11, RRN3, RRN5, RRN6, RRN7, SPT15
GO:0003690	MF	e	double-stranded DNA binding	7/8	302/6920	2.1715475122492247e-09	4	7	8.025419163126777e-07	RRN10, RRN11, RRN3, RRN5, RRN6, RRN7, SPT15
GO:0043565	MF	e	sequence-specific DNA binding	7/8	317/6920	3.053005025322707e-09	4	7	9.872655000637304e-07	RRN10, RRN11, RRN3, RRN5, RRN6, RRN7, SPT15
GO:0001179	MF	e	RNA polymerase I general transcription initiation factor binding	3/8	4/6920	4.0554007077074465e-09	5	3	1.1657024034265739e-06	RRN3, RRN6, SPT15
GO:0017025	MF	e	TBP-class protein binding	3/8	15/6920	4.5855696561116244e-07	5	3	0.00011414544660358285	RRN11, RRN7, RRN9
GO:0000976	MF	e	transcription cis-regulatory region binding	5/8	174/6920	5.001012773642177e-07	6	5	0.00011414544660358285	RRN10, RRN11, RRN6, RRN7, SPT15
GO:0001067	MF	e	transcription regulatory region nucleic acid binding	5/8	176/6920	5.294725006737511e-07	3	5	0.00011414544660358285	RRN10, RRN11, RRN6, RRN7, SPT15
GO:0003677	MF	e	DNA binding	7/8	676/6920	6.044103409521754e-07	3	7	0.0001202776578494829	RRN10, RRN11, RRN3, RRN5, RRN6, RRN7, SPT15
GO:0001046	MF	e	core promoter sequence-specific DNA binding	3/8	19/6920	9.744568445266845e-07	7	3	0.00018006570405646664	RRN11, RRN7, SPT15
GO:0001164	MF	e	RNA polymerase I core promoter sequence-specific DNA binding	2/8	3/6920	3.50678123694895e-06	8	2	0.0006048028706657955	RRN11, RRN7
GO:0005515	MF	e	protein binding	6/8	807/6920	5.6218117215873234e-05	2	6	0.009089766827341503	RRN11, RRN3, RRN6, RRN7, RRN9, SPT15
GO:0000182	MF	e	rDNA binding	2/8	18/6920	0.00017730052775487745	6	2	0.026980968547168704	RRN3, RRN5
