# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0017116	MF	e	single-stranded DNA helicase activity	6/6	10/6920	1.3799293876772191e-18	7	6	3.569877325920966e-15	MCM2, MCM3, MCM4, MCM5, MCM6, MCM7
GO:0003688	MF	e	DNA replication origin binding	6/6	39/6920	2.143899694576958e-14	6	6	2.7731342549352953e-11	MCM2, MCM3, MCM4, MCM5, MCM6, MCM7
GO:0003678	MF	e	DNA helicase activity	6/6	43/6920	4.006036207248729e-14	6	6	3.454538556050821e-11	MCM2, MCM3, MCM4, MCM5, MCM6, MCM7
GO:0043138	MF	e	3'-5' DNA helicase activity	5/6	14/6920	9.087042007262638e-14	7	5	5.877044418197112e-11	MCM2, MCM4, MCM5, MCM6, MCM7
GO:0003697	MF	e	single-stranded DNA binding	6/6	77/6920	1.5579651174165583e-12	4	6	8.060911517513273e-10	MCM2, MCM3, MCM4, MCM5, MCM6, MCM7
GO:0008094	MF	e	ATP-dependent activity, acting on DNA	6/6	98/6920	6.916852633953994e-12	4	6	2.982316294006497e-09	MCM2, MCM3, MCM4, MCM5, MCM6, MCM7
GO:0004386	MF	e	helicase activity	6/6	111/6920	1.4878550824720675e-11	5	6	5.498687283364627e-09	MCM2, MCM3, MCM4, MCM5, MCM6, MCM7
GO:0120545	MF	e	nucleic acid conformation isomerase activity	6/6	120/6920	2.4002527647421615e-11	4	6	7.761817377984965e-09	MCM2, MCM3, MCM4, MCM5, MCM6, MCM7
GO:0120543	MF	e	macromolecular conformation isomerase activity	6/6	144/6920	7.322407514918086e-11	3	6	2.1047853601214543e-08	MCM2, MCM3, MCM4, MCM5, MCM6, MCM7
GO:0016853	MF	e	isomerase activity	6/6	214/6920	8.167372178798163e-10	2	6	1.9759605231441635e-07	MCM2, MCM3, MCM4, MCM5, MCM6, MCM7
GO:0140097	MF	e	catalytic activity, acting on DNA	6/6	215/6920	8.401842193500501e-10	3	6	1.9759605231441635e-07	MCM2, MCM3, MCM4, MCM5, MCM6, MCM7
GO:1990837	MF	e	sequence-specific double-stranded DNA binding	6/6	235/6920	1.4413601609850726e-09	5	6	3.097669614299969e-07	MCM2, MCM3, MCM4, MCM5, MCM6, MCM7
GO:0016887	MF	e	ATP hydrolysis activity	6/6	238/6920	1.5566178966331502e-09	7	6	3.097669614299969e-07	MCM2, MCM3, MCM4, MCM5, MCM6, MCM7
GO:0140657	MF	e	ATP-dependent activity	6/6	294/6920	5.598758108033031e-09	1	6	1.034570516105818e-06	MCM2, MCM3, MCM4, MCM5, MCM6, MCM7
GO:0003690	MF	e	double-stranded DNA binding	6/6	302/6920	6.586332742086863e-09	4	6	1.1359228535852477e-06	MCM2, MCM3, MCM4, MCM5, MCM6, MCM7
