# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0031145	BP	e	anaphase-promoting complex-dependent catabolic process	14/16	16/6920	2.2017373674356322e-39	10	14	1.0097167567059809e-35	AMA1, APC1, APC11, APC2, APC4, APC5, CDC16, CDC20, CDC23, CDC26, CDC27, CDH1, DOC1, MND2
GO:0051301	BP	e	cell division	16/16	224/6920	8.542596111431898e-25	2	16	1.958817288351334e-21	AMA1, APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC20, CDC23, CDC26, CDC27, CDH1, DOC1, MND2, SWM1
GO:0043161	BP	e	proteasome-mediated ubiquitin-dependent protein catabolic process	14/16	122/6920	1.5243318255468492e-23	9	14	2.330195250652617e-20	AMA1, APC1, APC11, APC2, APC4, APC5, CDC16, CDC20, CDC23, CDC26, CDC27, CDH1, DOC1, MND2
GO:0033045	BP	e	regulation of sister chromatid segregation	11/16	45/6920	1.0009136849070123e-21	7	11	1.1475475397458896e-18	APC1, APC11, APC2, APC5, CDC16, CDC20, CDC23, CDC27, CDH1, MND2, SWM1
GO:0016567	BP	e	protein ubiquitination	13/16	115/6920	1.981210401539372e-21	9	13	1.8171661802919122e-18	APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC23, CDC26, CDC27, DOC1, MND2, SWM1
GO:0010498	BP	e	proteasomal protein catabolic process	14/16	175/6920	2.9851081715583775e-21	7	14	2.2816176791277865e-18	AMA1, APC1, APC11, APC2, APC4, APC5, CDC16, CDC20, CDC23, CDC26, CDC27, CDH1, DOC1, MND2
GO:0006511	BP	e	ubiquitin-dependent protein catabolic process	14/16	182/6920	5.2691053804143296e-21	8	14	3.4520167535114453e-18	AMA1, APC1, APC11, APC2, APC4, APC5, CDC16, CDC20, CDC23, CDC26, CDC27, CDH1, DOC1, MND2
GO:0019941	BP	e	modification-dependent protein catabolic process	14/16	188/6920	8.423904353923074e-21	7	14	4.829003170886402e-18	AMA1, APC1, APC11, APC2, APC4, APC5, CDC16, CDC20, CDC23, CDC26, CDC27, CDH1, DOC1, MND2
GO:0043632	BP	e	modification-dependent macromolecule catabolic process	14/16	193/6920	1.2308991242590527e-20	5	14	6.272114870946684e-18	AMA1, APC1, APC11, APC2, APC4, APC5, CDC16, CDC20, CDC23, CDC26, CDC27, CDH1, DOC1, MND2
GO:0051983	BP	e	regulation of chromosome segregation	11/16	56/6920	1.4575384304308943e-20	6	11	6.684271241956081e-18	APC1, APC11, APC2, APC5, CDC16, CDC20, CDC23, CDC27, CDH1, MND2, SWM1
GO:0032446	BP	e	protein modification by small protein conjugation	13/16	140/6920	2.8802392858050535e-20	8	13	1.2007979422456341e-17	APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC23, CDC26, CDC27, DOC1, MND2, SWM1
GO:0030163	BP	e	protein catabolic process	14/16	208/6920	3.622154276631855e-20	5	14	1.3842666260528072e-17	AMA1, APC1, APC11, APC2, APC4, APC5, CDC16, CDC20, CDC23, CDC26, CDC27, CDH1, DOC1, MND2
GO:0033044	BP	e	regulation of chromosome organization	11/16	72/6920	2.9269256485571663e-19	6	11	1.0325293095602434e-16	APC1, APC11, APC2, APC5, CDC16, CDC20, CDC23, CDC27, CDH1, MND2, SWM1
GO:0070647	BP	e	protein modification by small protein conjugation or removal	13/16	171/6920	4.2615939587589633e-19	7	13	1.3959764210620433e-16	APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC23, CDC26, CDC27, DOC1, MND2, SWM1
GO:0051603	BP	e	proteolysis involved in protein catabolic process	14/16	250/6920	5.074672195337932e-19	6	14	1.549490002389056e-16	AMA1, APC1, APC11, APC2, APC4, APC5, CDC16, CDC20, CDC23, CDC26, CDC27, CDH1, DOC1, MND2
GO:1901970	BP	e	positive regulation of mitotic sister chromatid separation	7/16	8/6920	6.081731365678807e-19	9	7	1.549490002389056e-16	APC11, APC5, CDC16, CDC20, CDC23, CDH1, MND2
GO:0045840	BP	e	positive regulation of mitotic nuclear division	7/16	8/6920	6.081731365678807e-19	8	7	1.549490002389056e-16	APC11, APC5, CDC16, CDC20, CDC23, CDH1, MND2
GO:0045842	BP	e	positive regulation of mitotic metaphase/anaphase transition	7/16	8/6920	6.081731365678807e-19	10	7	1.549490002389056e-16	APC11, APC5, CDC16, CDC20, CDC23, CDH1, MND2
GO:0043687	BP	e	post-translational protein modification	13/16	180/6920	8.471414940006394e-19	6	13	2.044732048151017e-16	APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC23, CDC26, CDC27, DOC1, MND2, SWM1
GO:1902101	BP	e	positive regulation of metaphase/anaphase transition of cell cycle	7/16	9/6920	2.7336611460106233e-18	9	7	5.969795245526056e-16	APC11, APC5, CDC16, CDC20, CDC23, CDH1, MND2
GO:1905820	BP	e	positive regulation of chromosome separation	7/16	9/6920	2.7336611460106233e-18	8	7	5.969795245526056e-16	APC11, APC5, CDC16, CDC20, CDC23, CDH1, MND2
GO:0051785	BP	e	positive regulation of nuclear division	7/16	13/6920	1.2971154978798876e-16	7	7	2.7038962151259836e-14	APC11, APC5, CDC16, CDC20, CDC23, CDH1, MND2
GO:0006508	BP	e	proteolysis	14/16	394/6920	3.259074994747931e-16	5	14	6.498312141701744e-14	AMA1, APC1, APC11, APC2, APC4, APC5, CDC16, CDC20, CDC23, CDC26, CDC27, CDH1, DOC1, MND2
