# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0008622	CC	e	epsilon DNA polymerase complex	4/4	4/6920	1.0475227972442794e-14	6	4	9.899090433958439e-12	DPB2, DPB3, DPB4, POL2
GO:0042575	CC	e	DNA polymerase complex	4/4	14/6920	1.0485703200415235e-11	5	4	4.954494762196198e-09	DPB2, DPB3, DPB4, POL2
GO:0061695	CC	e	transferase complex, transferring phosphorus-containing groups	4/4	135/6920	1.3861696334671997e-07	4	4	4.366434345421679e-05	DPB2, DPB3, DPB4, POL2
GO:0008623	CC	e	CHRAC	2/4	5/6920	2.504843897806241e-06	6	2	0.0005917693708567245	DPB3, DPB4
GO:0031010	CC	e	ISWI-type complex	2/4	9/6920	9.010485539495334e-06	5	2	0.0016407701525184173	DPB3, DPB4
GO:1990234	CC	e	transferase complex	4/4	410/6920	1.2153852981617907e-05	3	4	0.0016407701525184173	DPB2, DPB3, DPB4, POL2
GO:0140535	CC	e	intracellular protein-containing complex	4/4	410/6920	1.2153852981617907e-05	2	4	0.0016407701525184173	DPB2, DPB3, DPB4, POL2
GO:0140513	CC	e	nuclear protein-containing complex	4/4	707/6920	0.0001081279906560431	2	4	0.01277261889624509	DPB2, DPB3, DPB4, POL2
GO:1902494	CC	e	catalytic complex	4/4	851/6920	0.00022730253010368705	2	4	0.02386676566088714	DPB2, DPB3, DPB4, POL2
GO:0070603	CC	e	SWI/SNF superfamily-type complex	2/4	61/6920	0.0004534525315775123	4	2	0.04285126423407491	DPB3, DPB4
