# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0140662	MF	e	ATP-dependent protein folding chaperone	8/10	26/6920	5.38749159338172e-19	2	8	1.3937440752078511e-15	CCT2, CCT3, CCT4, CCT5, CCT6, CCT7, CCT8, TCP1
GO:0044183	MF	e	protein folding chaperone	8/10	44/6920	6.083522582286362e-17	1	8	7.86903646018741e-14	CCT2, CCT3, CCT4, CCT5, CCT6, CCT7, CCT8, TCP1
GO:0051082	MF	e	unfolded protein binding	8/10	85/6920	1.6344235981502027e-14	3	8	1.4094179494715247e-11	CCT2, CCT3, CCT4, CCT5, CCT6, CCT7, CCT8, TCP1
GO:0016887	MF	e	ATP hydrolysis activity	8/10	238/6920	7.3964442760775e-11	7	8	4.783650335553124e-08	CCT2, CCT3, CCT4, CCT5, CCT6, CCT7, CCT8, TCP1
GO:0140657	MF	e	ATP-dependent activity	8/10	294/6920	4.0424026323381867e-10	1	8	2.0915391219717778e-07	CCT2, CCT3, CCT4, CCT5, CCT6, CCT7, CCT8, TCP1
GO:0017111	MF	e	ribonucleoside triphosphate phosphatase activity	8/10	329/6920	9.95024898544998e-10	6	8	4.29021568755985e-07	CCT2, CCT3, CCT4, CCT5, CCT6, CCT7, CCT8, TCP1
GO:0016462	MF	e	pyrophosphatase activity	8/10	365/6920	2.28090070272958e-09	5	8	6.848507266061441e-07	CCT2, CCT3, CCT4, CCT5, CCT6, CCT7, CCT8, TCP1
GO:0016817	MF	e	hydrolase activity, acting on acid anhydrides	8/10	367/6920	2.382549879959527e-09	3	8	6.848507266061441e-07	CCT2, CCT3, CCT4, CCT5, CCT6, CCT7, CCT8, TCP1
GO:0016818	MF	e	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	8/10	367/6920	2.382549879959527e-09	4	8	6.848507266061441e-07	CCT2, CCT3, CCT4, CCT5, CCT6, CCT7, CCT8, TCP1
GO:0005515	MF	e	protein binding	9/10	807/6920	3.4361433539152705e-08	2	9	8.889302856578804e-06	CCT2, CCT3, CCT4, CCT5, CCT6, CCT7, CCT8, PLP2, TCP1
GO:0005524	MF	e	ATP binding	8/10	719/6920	4.872390974681768e-07	8	8	0.00010852408091474422	CCT2, CCT3, CCT4, CCT5, CCT6, CCT7, CCT8, TCP1
GO:0032559	MF	e	adenyl ribonucleotide binding	8/10	722/6920	5.033973602539353e-07	7	8	0.00010852408091474422	CCT2, CCT3, CCT4, CCT5, CCT6, CCT7, CCT8, TCP1
GO:0030554	MF	e	adenyl nucleotide binding	8/10	764/6920	7.836430747091533e-07	6	8	0.0001559449718671215	CCT2, CCT3, CCT4, CCT5, CCT6, CCT7, CCT8, TCP1
GO:0035639	MF	e	purine ribonucleoside triphosphate binding	8/10	822/6920	1.387652542225487e-06	5	8	0.0002462199834676735	CCT2, CCT3, CCT4, CCT5, CCT6, CCT7, CCT8, TCP1
GO:0032555	MF	e	purine ribonucleotide binding	8/10	825/6920	1.4276380950966769e-06	6	8	0.0002462199834676735	CCT2, CCT3, CCT4, CCT5, CCT6, CCT7, CCT8, TCP1
GO:0032553	MF	e	ribonucleotide binding	8/10	845/6920	1.7206608185814115e-06	5	8	0.000278209346104382	CCT2, CCT3, CCT4, CCT5, CCT6, CCT7, CCT8, TCP1
GO:0097367	MF	e	carbohydrate derivative binding	8/10	859/6920	1.95556153681944e-06	2	8	0.00029759045269128775	CCT2, CCT3, CCT4, CCT5, CCT6, CCT7, CCT8, TCP1
GO:0017076	MF	e	purine nucleotide binding	8/10	867/6920	2.1018804323025452e-06	5	8	0.0003020869265759269	CCT2, CCT3, CCT4, CCT5, CCT6, CCT7, CCT8, TCP1
GO:0000166	MF	e	nucleotide binding	8/10	942/6920	4.004356318121664e-06	4	8	0.0005222428568794198	CCT2, CCT3, CCT4, CCT5, CCT6, CCT7, CCT8, TCP1
GO:1901265	MF	e	nucleoside phosphate binding	8/10	943/6920	4.037439944951061e-06	2	8	0.0005222428568794198	CCT2, CCT3, CCT4, CCT5, CCT6, CCT7, CCT8, TCP1
GO:0043168	MF	e	anion binding	8/10	975/6920	5.2288981813687635e-06	4	8	0.0006441504569143329	CCT2, CCT3, CCT4, CCT5, CCT6, CCT7, CCT8, TCP1
GO:1901363	MF	e	heterocyclic compound binding	8/10	993/6920	6.0242061627790975e-06	3	8	0.0007083918792322512	CCT2, CCT3, CCT4, CCT5, CCT6, CCT7, CCT8, TCP1
GO:0016787	MF	e	hydrolase activity	8/10	1006/6920	6.661741252575271e-06	2	8	0.0007493010704527055	CCT2, CCT3, CCT4, CCT5, CCT6, CCT7, CCT8, TCP1
GO:0043167	MF	e	ion binding	8/10	1741/6920	0.00043145989787034717	3	8	0.046507781491274505	CCT2, CCT3, CCT4, CCT5, CCT6, CCT7, CCT8, TCP1
