# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0008121	MF	e	quinol-cytochrome-c reductase activity	7/7	11/6920	2.1954329280372295e-21	6	7	5.679584984832313e-18	COR1, CYT1, QCR2, QCR6, QCR7, QCR8, RIP1
GO:0015453	MF	e	oxidoreduction-driven active transmembrane transporter activity	7/7	30/6920	1.3543825317873306e-17	5	7	1.7518938048669123e-14	COR1, CYT1, QCR2, QCR6, QCR7, QCR8, RIP1
GO:0009055	MF	e	electron transfer activity	7/7	49/6920	5.714817292461455e-16	1	7	4.928077445199261e-13	COR1, CYT1, QCR2, QCR6, QCR7, QCR8, RIP1
GO:0022853	MF	e	active monoatomic ion transmembrane transporter activity	7/7	63/6920	3.680814088577735e-15	5	7	2.3805665117876503e-12	COR1, CYT1, QCR2, QCR6, QCR7, QCR8, RIP1
GO:0015399	MF	e	primary active transmembrane transporter activity	7/7	90/6920	4.970576946108059e-14	4	7	2.5717765119163098e-11	COR1, CYT1, QCR2, QCR6, QCR7, QCR8, RIP1
GO:0015078	MF	e	proton transmembrane transporter activity	7/7	107/6920	1.7347893563055516e-13	5	7	7.47983344127077e-11	COR1, CYT1, QCR2, QCR6, QCR7, QCR8, RIP1
GO:0022890	MF	e	inorganic cation transmembrane transporter activity	7/7	168/6920	4.3927850174791784e-12	4	7	1.6234478343169477e-09	COR1, CYT1, QCR2, QCR6, QCR7, QCR8, RIP1
GO:0008324	MF	e	monoatomic cation transmembrane transporter activity	7/7	172/6920	5.1948106418128354e-12	4	7	1.6798718912962258e-09	COR1, CYT1, QCR2, QCR6, QCR7, QCR8, RIP1
GO:0022804	MF	e	active transmembrane transporter activity	7/7	177/6920	6.371175802310471e-12	3	7	1.831359088953021e-09	COR1, CYT1, QCR2, QCR6, QCR7, QCR8, RIP1
GO:0015075	MF	e	monoatomic ion transmembrane transporter activity	7/7	180/6920	7.181157746627525e-12	3	7	1.8577655090525406e-09	COR1, CYT1, QCR2, QCR6, QCR7, QCR8, RIP1
GO:0015318	MF	e	inorganic molecular entity transmembrane transporter activity	7/7	195/6920	1.2691686872451911e-11	3	7	2.984853994457554e-09	COR1, CYT1, QCR2, QCR6, QCR7, QCR8, RIP1
GO:0022857	MF	e	transmembrane transporter activity	7/7	416/6920	2.7051441475521146e-09	2	7	5.831839924764434e-07	COR1, CYT1, QCR2, QCR6, QCR7, QCR8, RIP1
GO:0005215	MF	e	transporter activity	7/7	464/6920	5.840547563997478e-09	1	7	1.162268965235498e-06	COR1, CYT1, QCR2, QCR6, QCR7, QCR8, RIP1
GO:0004222	MF	e	metalloendopeptidase activity	2/7	20/6920	0.0001652282757434007	5	2	0.030531824953441256	COR1, QCR2
