# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0036402	MF	e	proteasome-activating activity	6/9	6/6920	5.519717550708876e-19	5	6	1.4279509303683863e-15	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0120544	MF	e	polypeptide conformation or assembly isomerase activity	6/9	24/6920	7.379690466012108e-14	4	6	9.545629617786662e-11	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0120543	MF	e	macromolecular conformation isomerase activity	6/9	144/6920	5.840577103612777e-09	3	6	5.036524322348751e-06	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0031625	MF	e	ubiquitin protein ligase binding	4/9	26/6920	1.9482379914498033e-08	5	4	1.1826400215356906e-05	RPN2, RPT1, RPT4, RPT6
GO:0044389	MF	e	ubiquitin-like protein ligase binding	4/9	27/6920	2.2857364158014894e-08	4	4	1.1826400215356906e-05	RPN2, RPT1, RPT4, RPT6
GO:0016853	MF	e	isomerase activity	6/9	214/6920	6.343649561752758e-08	2	6	2.7351702360423974e-05	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0016887	MF	e	ATP hydrolysis activity	6/9	238/6920	1.198003095645422e-07	7	6	4.427477154906724e-05	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0140657	MF	e	ATP-dependent activity	6/9	294/6920	4.217289186710687e-07	1	6	0.00013637658907525685	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0017111	MF	e	ribonucleoside triphosphate phosphatase activity	6/9	329/6920	8.215683931607045e-07	6	6	0.00023615527034519362	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0016462	MF	e	pyrophosphatase activity	6/9	365/6920	1.5175355872974633e-06	5	6	0.00031188315756848126	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0016787	MF	e	hydrolase activity	8/9	1006/6920	1.5281392759116064e-06	2	8	0.00031188315756848126	RPN1, RPN2, RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0016817	MF	e	hydrolase activity, acting on acid anhydrides	6/9	367/6920	1.5672520480828205e-06	3	6	0.00031188315756848126	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0016818	MF	e	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	6/9	367/6920	1.5672520480828205e-06	4	6	0.00031188315756848126	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0019899	MF	e	enzyme binding	4/9	166/6920	3.663742745319122e-05	3	4	0.006770073201528977	RPN2, RPT1, RPT4, RPT6
GO:0005524	MF	e	ATP binding	6/9	719/6920	7.862114622999055e-05	8	6	0.012509947076482252	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0032559	MF	e	adenyl ribonucleotide binding	6/9	722/6920	8.0518876908956e-05	7	6	0.012509947076482252	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0019904	MF	e	protein domain specific binding	2/9	11/6920	8.220684201785786e-05	3	2	0.012509947076482252	RPT4, RPT6
GO:0030554	MF	e	adenyl nucleotide binding	6/9	764/6920	0.00011125020593244248	6	6	0.015989126819290482	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0035639	MF	e	purine ribonucleoside triphosphate binding	6/9	822/6920	0.00016875079193818168	5	6	0.022284225758738105	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0032555	MF	e	purine ribonucleotide binding	6/9	825/6920	0.0001722785137900124	6	6	0.022284225758738105	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0032553	MF	e	ribonucleotide binding	6/9	845/6920	0.00019735757503007545	5	6	0.024312573647752626	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0097367	MF	e	carbohydrate derivative binding	6/9	859/6920	0.00021661376251755305	2	6	0.025471809256041353	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0017076	MF	e	purine nucleotide binding	6/9	867/6920	0.00022828325056501215	5	6	0.025676903009203757	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0000166	MF	e	nucleotide binding	6/9	942/6920	0.00036451212540331956	4	6	0.037945378035389575	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:1901265	MF	e	nucleoside phosphate binding	6/9	943/6920	0.0003666928685290836	2	6	0.037945378035389575	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0043168	MF	e	anion binding	6/9	975/6920	0.00044224525023266154	4	6	0.04400340239814982	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:1901363	MF	e	heterocyclic compound binding	6/9	993/6920	0.000489965459240143	3	6	0.046945949742749994	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
