# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0045719	BP	e	negative regulation of glycogen biosynthetic process	3/6	5/6920	3.6205009406101604e-09	11	3	1.1065476921400385e-05	PCL10, PCL8, PHO85
GO:0070874	BP	e	negative regulation of glycogen metabolic process	3/6	6/6920	7.2386460453992926e-09	9	3	1.1065476921400385e-05	PCL10, PCL8, PHO85
GO:0032878	BP	e	regulation of establishment or maintenance of cell polarity	3/6	6/6920	7.2386460453992926e-09	4	3	1.1065476921400385e-05	PCL1, PCL2, PHO85
GO:0005979	BP	e	regulation of glycogen biosynthetic process	3/6	12/6920	7.946974723674181e-08	10	3	9.111206520692449e-05	PCL10, PCL8, PHO85
GO:0010962	BP	e	regulation of glucan biosynthetic process	3/6	15/6920	1.6419739805392967e-07	9	3	0.00012550154457922024	PCL10, PCL8, PHO85
GO:0032885	BP	e	regulation of polysaccharide biosynthetic process	3/6	15/6920	1.6419739805392967e-07	8	3	0.00012550154457922024	PCL10, PCL8, PHO85
GO:0070873	BP	e	regulation of glycogen metabolic process	3/6	17/6920	2.4523410574425947e-07	8	3	0.0001606633727061677	PCL10, PCL8, PHO85
GO:0045912	BP	e	negative regulation of carbohydrate metabolic process	3/6	18/6920	2.9418507551414327e-07	7	3	0.00016864159453848263	PCL10, PCL8, PHO85
GO:0050848	BP	e	regulation of calcium-mediated signaling	2/6	2/6920	6.265732209288822e-07	7	2	0.0002657558361379735	PHO80, PHO85
GO:0050849	BP	e	negative regulation of calcium-mediated signaling	2/6	2/6920	6.265732209288822e-07	8	2	0.0002657558361379735	PHO80, PHO85
GO:0032881	BP	e	regulation of polysaccharide metabolic process	3/6	23/6920	6.374431307278038e-07	7	3	0.0002657558361379735	PCL10, PCL8, PHO85
GO:0043467	BP	e	regulation of generation of precursor metabolites and energy	3/6	33/6920	1.9574066518758585e-06	5	3	0.0007480555754585573	PCL10, PCL8, PHO85
GO:0043255	BP	e	regulation of carbohydrate biosynthetic process	3/6	35/6920	2.3465669625633768e-06	7	3	0.0008277966223319727	PCL10, PCL8, PHO85
GO:0016241	BP	e	regulation of macroautophagy	3/6	43/6920	4.413056939240985e-06	7	3	0.0014455913659542257	PCL1, PHO80, PHO85
GO:0006109	BP	e	regulation of carbohydrate metabolic process	3/6	53/6920	8.34965367886256e-06	6	3	0.00255276745141758	PCL10, PCL8, PHO85
GO:0010506	BP	e	regulation of autophagy	3/6	66/6920	1.6240890113242798e-05	6	3	0.004655045128708217	PCL1, PHO80, PHO85
GO:0016242	BP	e	negative regulation of macroautophagy	2/6	14/6920	5.675489056453181e-05	8	2	0.015310466360526053	PHO80, PHO85
GO:0016239	BP	e	positive regulation of macroautophagy	2/6	22/6920	0.00014362601729478276	8	2	0.03433908939642644	PCL1, PHO85
GO:0010563	BP	e	negative regulation of phosphorus metabolic process	2/6	23/6920	0.00015724397673897846	6	2	0.03433908939642644	PHO80, PHO85
GO:0010507	BP	e	negative regulation of autophagy	2/6	23/6920	0.00015724397673897846	7	2	0.03433908939642644	PHO80, PHO85
GO:0045936	BP	e	negative regulation of phosphate metabolic process	2/6	23/6920	0.00015724397673897846	7	2	0.03433908939642644	PHO80, PHO85
GO:0010558	BP	e	negative regulation of macromolecule biosynthetic process	4/6	444/6920	0.00022613485016645415	7	4	0.04602739401552662	PCL10, PCL8, PHO80, PHO85
GO:0009894	BP	e	regulation of catabolic process	3/6	162/6920	0.0002391813239242888	5	3	0.04602739401552662	PCL1, PHO80, PHO85
GO:0050794	BP	e	regulation of cellular process	6/6	1728/6920	0.00024087602624784973	3	6	0.04602739401552662	PCL1, PCL10, PCL2, PCL8, PHO80, PHO85
GO:0050789	BP	e	regulation of biological process	6/6	1743/6920	0.0002537160747731939	2	6	0.046541676756394694	PCL1, PCL10, PCL2, PCL8, PHO80, PHO85
