# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006893	BP	e	Golgi to plasma membrane transport	8/8	33/6920	1.0689297111864138e-19	7	8	4.902111655500894e-16	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0006887	BP	e	exocytosis	8/8	41/6920	7.356180522043882e-19	6	8	1.686772193704662e-15	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0098876	BP	e	vesicle-mediated transport to the plasma membrane	8/8	45/6920	1.6595262576757185e-18	5	8	2.536862472566948e-15	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0046903	BP	e	secretion	8/8	55/6920	9.37394283711445e-18	4	8	8.597780370201374e-15	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0032940	BP	e	secretion by cell	8/8	55/6920	9.37394283711445e-18	5	8	8.597780370201374e-15	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0140352	BP	e	export from cell	8/8	70/6920	7.268048257606724e-17	4	8	5.555211551564072e-14	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0006892	BP	e	post-Golgi vesicle-mediated transport	8/8	82/6920	2.744007370249851e-16	6	8	1.7977168285665451e-13	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0140029	BP	e	exocytic process	6/8	15/6920	9.188189932158327e-16	2	6	5.267129878609761e-13	EXO70, EXO84, SEC15, SEC3, SEC5, SEC8
GO:0051668	BP	e	localization within membrane	8/8	174/6920	1.3626691630388173e-13	3	8	6.943556424106684e-11	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0048193	BP	e	Golgi vesicle transport	8/8	208/6920	5.837643030025751e-13	5	8	2.67714309356981e-10	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0051601	BP	e	exocyst localization	4/8	4/6920	7.332659580709954e-13	3	4	2.8022980697613204e-10	EXO70, EXO84, SEC3, SEC6
GO:0001927	BP	e	exocyst assembly	4/8	4/6920	7.332659580709954e-13	6	4	2.8022980697613204e-10	EXO70, EXO84, SEC3, SEC5
GO:0016192	BP	e	vesicle-mediated transport	8/8	433/6920	2.210879356923261e-10	4	8	7.799302100653904e-08	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0015031	BP	e	protein transport	8/8	570/6920	2.025256501208857e-09	6	8	6.634161653245584e-07	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0045184	BP	e	establishment of protein localization	8/8	631/6920	4.589821747465824e-09	5	8	1.4032615022585512e-06	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0071705	BP	e	nitrogen compound transport	8/8	755/6920	1.9423382857367425e-08	4	8	5.467062518441761e-06	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0008104	BP	e	protein localization	8/8	759/6920	2.026604073561054e-08	4	8	5.467062518441761e-06	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0070727	BP	e	cellular macromolecule localization	8/8	774/6920	2.371782838903812e-08	3	8	5.844699828437926e-06	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0033036	BP	e	macromolecule localization	8/8	776/6920	2.4214848831295376e-08	2	8	5.844699828437926e-06	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0051641	BP	e	cellular localization	8/8	1003/6920	1.9017892961454814e-07	2	8	4.360802856061589e-05	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0048309	BP	e	endoplasmic reticulum inheritance	3/8	12/6920	2.220811414749294e-07	6	3	4.8498291181144106e-05	SEC3, SEC5, SEC8
GO:0090522	BP	e	vesicle tethering involved in exocytosis	2/8	2/6920	1.1696033457339136e-06	5	2	0.0002438091337970785	SEC15, SEC8
GO:0006810	BP	e	transport	8/8	1326/6920	1.7867729604549098e-06	3	8	0.00035626699115853117	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0007029	BP	e	endoplasmic reticulum organization	3/8	25/6920	2.30542771619251e-06	5	3	0.00044052881276911875	SEC3, SEC5, SEC8
GO:0051234	BP	e	establishment of localization	8/8	1404/6920	2.825982029817454e-06	2	8	0.0005183981435497139	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0031503	BP	e	protein-containing complex localization	4/8	110/6920	4.029562928201207e-06	2	4	0.0007107529072588745	EXO70, EXO84, SEC3, SEC6
GO:0051179	BP	e	localization	8/8	1575/6920	7.102651897158333e-06	1	8	0.0012063985777914117	EXO70, EXO84, SEC10, SEC15, SEC3, SEC5, SEC6, SEC8
GO:0048308	BP	e	organelle inheritance	3/8	60/6920	3.365387939165877e-05	5	3	0.005512024674648112	SEC3, SEC5, SEC8
GO:0099022	BP	e	vesicle tethering	2/8	9/6920	4.193557818605034e-05	4	2	0.006631605571076788	SEC15, SEC8
