# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0048278	BP	e	vesicle docking	8/10	24/6920	2.53757318143358e-19	4	8	8.409543159545022e-16	PEP12, SED5, SSO1, SSO2, TLG1, TLG2, VAM3, VAM7
GO:0090174	BP	e	organelle membrane fusion	9/10	52/6920	3.667485023787624e-19	6	9	8.409543159545022e-16	PEP12, SED5, SSO1, SSO2, TLG1, TLG2, UFE1, VAM3, VAM7
GO:0061025	BP	e	membrane fusion	9/10	58/6920	1.060698513492403e-18	5	9	1.6214544609587201e-15	PEP12, SED5, SSO1, SSO2, TLG1, TLG2, UFE1, VAM3, VAM7
GO:0140056	BP	e	organelle localization by membrane tethering	8/10	40/6920	2.642487971988805e-17	3	8	2.423689967908132e-14	PEP12, SED5, SSO1, SSO2, TLG1, TLG2, VAM3, VAM7
GO:0022406	BP	e	membrane docking	8/10	40/6920	2.642487971988805e-17	2	8	2.423689967908132e-14	PEP12, SED5, SSO1, SSO2, TLG1, TLG2, VAM3, VAM7
GO:0006906	BP	e	vesicle fusion	8/10	47/6920	1.0785410294848127e-16	7	8	8.243648602028919e-14	PEP12, SED5, SSO1, SSO2, TLG1, TLG2, VAM3, VAM7
GO:0048284	BP	e	organelle fusion	9/10	100/6920	1.8843191535615705e-16	5	9	1.2344982340333376e-13	PEP12, SED5, SSO1, SSO2, TLG1, TLG2, UFE1, VAM3, VAM7
GO:0016050	BP	e	vesicle organization	8/10	97/6920	4.892964786125163e-14	5	8	2.8048920636462496e-11	PEP12, SED5, SSO1, SSO2, TLG1, TLG2, VAM3, VAM7
GO:0061024	BP	e	membrane organization	9/10	210/6920	1.7959074529919473e-13	4	9	9.151146199356745e-11	PEP12, SED5, SSO1, SSO2, TLG1, TLG2, UFE1, VAM3, VAM7
GO:0016192	BP	e	vesicle-mediated transport	10/10	433/6920	8.340175872786076e-13	4	10	3.8248046552596947e-10	PEP12, SEC20, SED5, SSO1, SSO2, TLG1, TLG2, UFE1, VAM3, VAM7
GO:0015031	BP	e	protein transport	10/10	570/6920	1.336701973818683e-11	6	10	5.20093585940449e-09	PEP12, SEC20, SED5, SSO1, SSO2, TLG1, TLG2, UFE1, VAM3, VAM7
GO:0051640	BP	e	organelle localization	8/10	193/6920	1.3609077695781483e-11	2	8	5.20093585940449e-09	PEP12, SED5, SSO1, SSO2, TLG1, TLG2, VAM3, VAM7
GO:0045184	BP	e	establishment of protein localization	10/10	631/6920	3.7233136997645054e-11	5	10	1.3134705097784632e-08	PEP12, SEC20, SED5, SSO1, SSO2, TLG1, TLG2, UFE1, VAM3, VAM7
GO:0071705	BP	e	nitrogen compound transport	10/10	755/6920	2.2658944597729089e-10	4	10	7.30580843728249e-08	PEP12, SEC20, SED5, SSO1, SSO2, TLG1, TLG2, UFE1, VAM3, VAM7
GO:0008104	BP	e	protein localization	10/10	759/6920	2.3896015385790965e-10	4	10	7.30580843728249e-08	PEP12, SEC20, SED5, SSO1, SSO2, TLG1, TLG2, UFE1, VAM3, VAM7
GO:0070727	BP	e	cellular macromolecule localization	10/10	774/6920	2.909514358168197e-10	3	10	8.055246831075007e-08	PEP12, SEC20, SED5, SSO1, SSO2, TLG1, TLG2, UFE1, VAM3, VAM7
GO:0033036	BP	e	macromolecule localization	10/10	776/6920	2.986026954388904e-10	2	10	8.055246831075007e-08	PEP12, SEC20, SED5, SSO1, SSO2, TLG1, TLG2, UFE1, VAM3, VAM7
