# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0005742	CC	e	mitochondrial outer membrane translocase complex	6/7	14/6920	1.3799393669178003e-16	4	6	1.3040427017373212e-13	TOM20, TOM22, TOM40, TOM6, TOM7, TOM70
GO:0098799	CC	e	outer mitochondrial membrane protein complex	6/7	21/6920	2.49137473205106e-15	3	6	1.177174560894126e-12	TOM20, TOM22, TOM40, TOM6, TOM7, TOM70
GO:0005741	CC	e	mitochondrial outer membrane	6/7	110/6920	9.724990441840369e-11	6	6	3.0633719891797164e-08	TOM20, TOM22, TOM40, TOM6, TOM7, TOM70
GO:0031968	CC	e	organelle outer membrane	6/7	119/6920	1.5738076198556724e-10	5	6	3.130655166154979e-08	TOM20, TOM22, TOM40, TOM6, TOM7, TOM70
GO:0019867	CC	e	outer membrane	6/7	120/6920	1.656431304843904e-10	3	6	3.130655166154979e-08	TOM20, TOM22, TOM40, TOM6, TOM7, TOM70
GO:0098798	CC	e	mitochondrial protein-containing complex	6/7	156/6920	8.198605770760626e-10	2	6	1.2912804088947986e-07	TOM20, TOM22, TOM40, TOM6, TOM7, TOM70
GO:0031966	CC	e	mitochondrial membrane	7/7	422/6920	2.9925349059425777e-09	4	7	4.0399221230224797e-07	MIA40, TOM20, TOM22, TOM40, TOM6, TOM7, TOM70
GO:0098796	CC	e	membrane protein complex	6/7	336/6920	8.429522685069491e-08	2	6	9.957373671738335e-06	TOM20, TOM22, TOM40, TOM6, TOM7, TOM70
GO:0098588	CC	e	bounding membrane of organelle	6/7	635/6920	3.7713589918174317e-06	4	6	0.0003959926941408303	TOM20, TOM22, TOM40, TOM6, TOM7, TOM70
GO:0005739	CC	e	mitochondrion	7/7	1249/6920	6.154575125949013e-06	5	7	0.0005816073494021817	MIA40, TOM20, TOM22, TOM40, TOM6, TOM7, TOM70
GO:0031090	CC	e	organelle membrane	7/7	1298/6920	8.062327779197256e-06	3	7	0.0006926272501219461	MIA40, TOM20, TOM22, TOM40, TOM6, TOM7, TOM70
GO:0016020	CC	e	membrane	7/7	2112/6920	0.0002449685821391817	2	7	0.019291275843460562	MIA40, TOM20, TOM22, TOM40, TOM6, TOM7, TOM70
