# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006897	BP	e	endocytosis	4/4	119/6920	8.31811769974031e-08	5	4	0.00038146887771009063	HRR25, YCK1, YCK2, YCK3
GO:0098657	BP	e	import into cell	4/4	148/6920	2.010259623041005e-07	4	4	0.0004609525315633025	HRR25, YCK1, YCK2, YCK3
GO:0009746	BP	e	response to hexose	2/4	7/6920	5.258144155069571e-06	6	2	0.003214559943765023	YCK1, YCK2
GO:0034284	BP	e	response to monosaccharide	2/4	7/6920	5.258144155069571e-06	5	2	0.003214559943765023	YCK1, YCK2
GO:0009749	BP	e	response to glucose	2/4	7/6920	5.258144155069571e-06	7	2	0.003214559943765023	YCK1, YCK2
GO:0007165	BP	e	signal transduction	4/4	351/6920	6.512265128336066e-06	4	4	0.003214559943765023	HRR25, YCK1, YCK2, YCK3
GO:0010182	BP	e	sugar mediated signaling pathway	2/4	8/6920	7.009507073190193e-06	6	2	0.003214559943765023	YCK1, YCK2
GO:0009756	BP	e	carbohydrate mediated signaling	2/4	8/6920	7.009507073190193e-06	5	2	0.003214559943765023	YCK1, YCK2
GO:0010255	BP	e	glucose mediated signaling pathway	2/4	8/6920	7.009507073190193e-06	8	2	0.003214559943765023	YCK1, YCK2
GO:0009757	BP	e	hexose mediated signaling	2/4	8/6920	7.009507073190193e-06	7	2	0.003214559943765023	YCK1, YCK2
GO:0009743	BP	e	response to carbohydrate	2/4	9/6920	9.010485539495334e-06	4	2	0.003756553334920509	YCK1, YCK2
GO:0016192	BP	e	vesicle-mediated transport	4/4	433/6920	1.513106895703522e-05	4	4	0.0057825901864136265	HRR25, YCK1, YCK2, YCK3
GO:0009653	BP	e	anatomical structure morphogenesis	2/4	19/6920	4.2717308157132533e-05	2	2	0.013992969657757844	YCK1, YCK2
GO:0000902	BP	e	cell morphogenesis	2/4	19/6920	4.2717308157132533e-05	3	2	0.013992969657757844	YCK1, YCK2
