# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0000213	MF	e	tRNA-intron lyase activity	4/8	5/6920	3.66463339716106e-12	6	4	9.480406598455662e-09	SEN15, SEN2, SEN34, SEN54
GO:0016849	MF	e	phosphorus-oxygen lyase activity	4/8	8/6920	5.123367055495873e-11	3	4	6.627075286283912e-08	SEN15, SEN2, SEN34, SEN54
GO:0004549	MF	e	tRNA-specific ribonuclease activity	4/8	20/6920	3.526443919043824e-09	5	4	3.040970139522124e-06	SEN15, SEN2, SEN34, SEN54
GO:0140101	MF	e	catalytic activity, acting on a tRNA	5/8	120/6920	7.751072667754233e-08	4	5	5.01300624787005e-05	SEN15, SEN2, SEN34, SEN54, TPT1
GO:0004519	MF	e	endonuclease activity	5/8	148/6920	2.2248868453194452e-07	4	5	0.0001151156453768281	SEN15, SEN2, SEN34, SEN54, TRL1
GO:0140098	MF	e	catalytic activity, acting on RNA	6/8	351/6920	4.1946565527137125e-07	3	6	0.00018085960836450624	SEN15, SEN2, SEN34, SEN54, TPT1, TRL1
GO:0004518	MF	e	nuclease activity	5/8	185/6920	6.790746270694142e-07	3	5	0.0002509665800326535	SEN15, SEN2, SEN34, SEN54, TRL1
GO:0004521	MF	e	RNA endonuclease activity	4/8	98/6920	2.5354804626065202e-06	5	4	0.0008199109945953836	SEN15, SEN2, SEN34, SEN54
GO:0004540	MF	e	RNA nuclease activity	4/8	119/6920	5.519183018707149e-06	4	4	0.0013873772759771526	SEN15, SEN2, SEN34, SEN54
GO:0140640	MF	e	catalytic activity, acting on a nucleic acid	6/8	545/6920	5.67310881983753e-06	2	6	0.0013873772759771526	SEN15, SEN2, SEN34, SEN54, TPT1, TRL1
GO:0016829	MF	e	lyase activity	4/8	121/6920	5.8991689353493145e-06	2	4	0.0013873772759771526	SEN15, SEN2, SEN34, SEN54
