# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006511	BP	e	ubiquitin-dependent protein catabolic process	9/9	182/6920	4.950785876980215e-15	8	9	1.2984034032673098e-11	PRE1, PRE2, PUP3, RPN10, RPN3, RPN7, RPT1, RPT4, RPT5
GO:0019941	BP	e	modification-dependent protein catabolic process	9/9	188/6920	6.672382276469249e-15	7	9	1.2984034032673098e-11	PRE1, PRE2, PUP3, RPN10, RPN3, RPN7, RPT1, RPT4, RPT5
GO:0043632	BP	e	modification-dependent macromolecule catabolic process	9/9	193/6920	8.493698669432904e-15	5	9	1.2984034032673098e-11	PRE1, PRE2, PUP3, RPN10, RPN3, RPN7, RPT1, RPT4, RPT5
GO:0043161	BP	e	proteasome-mediated ubiquitin-dependent protein catabolic process	8/9	122/6920	6.574074973943555e-14	9	8	7.537176957626286e-11	PRE1, PRE2, PUP3, RPN10, RPN7, RPT1, RPT4, RPT5
GO:0051603	BP	e	proteolysis involved in protein catabolic process	9/9	250/6920	9.10974159861702e-14	6	9	8.355454994251532e-11	PRE1, PRE2, PUP3, RPN10, RPN3, RPN7, RPT1, RPT4, RPT5
GO:0010498	BP	e	proteasomal protein catabolic process	8/9	175/6920	1.2575516957566903e-12	7	8	9.61188679456697e-10	PRE1, PRE2, PUP3, RPN10, RPN7, RPT1, RPT4, RPT5
GO:0030163	BP	e	protein catabolic process	8/9	208/6920	5.118748101328137e-12	5	8	3.304800705132242e-09	PRE1, PRE2, PUP3, RPN10, RPN7, RPT1, RPT4, RPT5
GO:0006508	BP	e	proteolysis	9/9	394/6920	5.765025216105088e-12	5	9	3.304800705132242e-09	PRE1, PRE2, PUP3, RPN10, RPN3, RPN7, RPT1, RPT4, RPT5
GO:0009057	BP	e	macromolecule catabolic process	9/9	447/6920	1.8149829753543503e-11	4	9	9.248346583305612e-09	PRE1, PRE2, PUP3, RPN10, RPN3, RPN7, RPT1, RPT4, RPT5
GO:0043248	BP	e	proteasome assembly	5/9	34/6920	2.618253036311742e-10	6	5	1.2007308424525652e-07	PRE2, RPN10, RPT1, RPT4, RPT5
GO:0042176	BP	e	regulation of protein catabolic process	4/9	21/6920	7.822103345278183e-09	7	4	3.261105994676886e-06	RPN3, RPT1, RPT4, RPT5
GO:0009056	BP	e	catabolic process	9/9	916/6920	1.2057111894458438e-08	3	9	4.6078262623321995e-06	PRE1, PRE2, PUP3, RPN10, RPN3, RPN7, RPT1, RPT4, RPT5
GO:1901800	BP	e	positive regulation of proteasomal protein catabolic process	3/9	10/6920	1.8176194077842402e-07	10	3	5.954001860070376e-05	RPT1, RPT4, RPT5
GO:1903052	BP	e	positive regulation of proteolysis involved in protein catabolic process	3/9	10/6920	1.8176194077842402e-07	9	3	5.954001860070376e-05	RPT1, RPT4, RPT5
GO:0019538	BP	e	protein metabolic process	9/9	1267/6920	2.259058088111661e-07	4	9	6.028417536921387e-05	PRE1, PRE2, PUP3, RPN10, RPN3, RPN7, RPT1, RPT4, RPT5
GO:0045732	BP	e	positive regulation of protein catabolic process	3/9	11/6920	2.497599938977461e-07	8	3	6.028417536921387e-05	RPT1, RPT4, RPT5
GO:0070682	BP	e	proteasome regulatory particle assembly	3/9	11/6920	2.497599938977461e-07	7	3	6.028417536921387e-05	RPT1, RPT4, RPT5
GO:0045862	BP	e	positive regulation of proteolysis	3/9	11/6920	2.497599938977461e-07	8	3	6.028417536921387e-05	RPT1, RPT4, RPT5
GO:0045899	BP	e	positive regulation of RNA polymerase II transcription preinitiation complex assembly	3/9	11/6920	2.497599938977461e-07	13	3	6.028417536921387e-05	RPT1, RPT4, RPT5
GO:0045898	BP	e	regulation of RNA polymerase II transcription preinitiation complex assembly	3/9	14/6920	5.499103187434658e-07	12	3	0.0001260944360878767	RPT1, RPT4, RPT5
GO:0061136	BP	e	regulation of proteasomal protein catabolic process	3/9	15/6920	6.869403484419209e-07	9	3	0.00015001468752164995	RPT1, RPT4, RPT5
GO:0010499	BP	e	proteasomal ubiquitin-independent protein catabolic process	3/9	17/6920	1.0252995549116605e-06	8	3	0.00020443581560108153	PRE1, PRE2, PUP3
GO:1903050	BP	e	regulation of proteolysis involved in protein catabolic process	3/9	17/6920	1.0252995549116605e-06	8	3	0.00020443581560108153	RPT1, RPT4, RPT5
GO:0060261	BP	e	positive regulation of transcription initiation by RNA polymerase II	3/9	18/6920	1.2295582202650397e-06	12	3	0.00023494808325564466	RPT1, RPT4, RPT5
GO:2000144	BP	e	positive regulation of DNA-templated transcription initiation	3/9	19/6920	1.459149458429559e-06	11	3	0.0002676663766543183	RPT1, RPT4, RPT5
GO:0030162	BP	e	regulation of proteolysis	3/9	24/6920	3.037886297366459e-06	7	3	0.0005358364061431762	RPT1, RPT4, RPT5
GO:0060260	BP	e	regulation of transcription initiation by RNA polymerase II	3/9	25/6920	3.449894249276805e-06	11	3	0.0005859709269327195	RPT1, RPT4, RPT5
GO:2000142	BP	e	regulation of DNA-templated transcription initiation	3/9	26/6920	3.897339275715366e-06	10	3	0.0006383284970868096	RPT1, RPT4, RPT5
GO:0031334	BP	e	positive regulation of protein-containing complex assembly	3/9	36/6920	1.0633130666061033e-05	6	3	0.0016815012839502034	RPT1, RPT4, RPT5
GO:0009894	BP	e	regulation of catabolic process	4/9	162/6920	3.327975418044521e-05	5	4	0.005087365089050724	RPN3, RPT1, RPT4, RPT5
GO:0044089	BP	e	positive regulation of cellular component biogenesis	3/9	68/6920	7.309092765868918e-05	5	3	0.010812741749766083	RPT1, RPT4, RPT5
GO:0051247	BP	e	positive regulation of protein metabolic process	3/9	85/6920	0.00014245644180240313	7	3	0.0204157888158069	RPT1, RPT4, RPT5
GO:0009896	BP	e	positive regulation of catabolic process	3/9	87/6920	0.00015267706130329075	6	3	0.021217484943542163	RPT1, RPT4, RPT5
GO:0043254	BP	e	regulation of protein-containing complex assembly	3/9	89/6920	0.0001633655152281086	5	3	0.022035125083414885	RPT1, RPT4, RPT5
GO:0065003	BP	e	protein-containing complex assembly	5/9	488/6920	0.0001697185166266657	5	5	0.022237974778568252	PRE2, RPN10, RPT1, RPT4, RPT5
GO:0043170	BP	e	macromolecule metabolic process	9/9	2675/6920	0.00019114748003161048	3	9	0.024350065095137936	PRE1, PRE2, PUP3, RPN10, RPN3, RPN7, RPT1, RPT4, RPT5
GO:0051246	BP	e	regulation of protein metabolic process	4/9	259/6920	0.00020823451032012013	6	4	0.025809823360218136	RPN3, RPT1, RPT4, RPT5
GO:0043933	BP	e	protein-containing complex organization	5/9	583/6920	0.0003947437186878077	4	5	0.047639334050060156	PRE2, RPN10, RPT1, RPT4, RPT5
