# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0004842	MF	e	ubiquitin-protein transferase activity	12/16	115/6920	4.2583640852527965e-19	6	12	1.1016387888548985e-15	CDC34, CDC4, CDC53, DAS1, DIA2, GRR1, HRT1, HRT3, MDM30, SAF1, SKP1, UFO1
GO:0019787	MF	e	ubiquitin-like protein transferase activity	12/16	134/6920	2.8796769098511677e-18	5	12	3.270900786054768e-15	CDC34, CDC4, CDC53, DAS1, DIA2, GRR1, HRT1, HRT3, MDM30, SAF1, SKP1, UFO1
GO:0016755	MF	e	aminoacyltransferase activity	12/16	137/6920	3.793081700102166e-18	4	12	3.270900786054768e-15	CDC34, CDC4, CDC53, DAS1, DIA2, GRR1, HRT1, HRT3, MDM30, SAF1, SKP1, UFO1
GO:0016746	MF	e	acyltransferase activity	12/16	285/6920	2.9824961714742585e-14	3	12	1.9289293989009767e-11	CDC34, CDC4, CDC53, DAS1, DIA2, GRR1, HRT1, HRT3, MDM30, SAF1, SKP1, UFO1
GO:0140096	MF	e	catalytic activity, acting on a protein	12/16	712/6920	1.5913198415955734e-09	2	12	8.233488860415497e-07	CDC34, CDC4, CDC53, DAS1, DIA2, GRR1, HRT1, HRT3, MDM30, SAF1, SKP1, UFO1
GO:0030674	MF	e	protein-macromolecule adaptor activity	8/16	278/6920	5.971265526978626e-08	2	8	2.574610653048951e-05	CDC53, DAS1, GRR1, HRT1, HRT3, MET30, SKP2, UFO1
GO:0016740	MF	e	transferase activity	12/16	1029/6920	1.1234807163403653e-07	2	12	4.152063733103607e-05	CDC34, CDC4, CDC53, DAS1, DIA2, GRR1, HRT1, HRT3, MDM30, SAF1, SKP1, UFO1
GO:0061630	MF	e	ubiquitin protein ligase activity	5/16	78/6920	6.337046938691278e-07	7	5	0.00020492425537992922	CDC34, CDC4, CDC53, HRT1, SKP1
GO:0061659	MF	e	ubiquitin-like protein ligase activity	5/16	87/6920	1.0958974092747603e-06	6	5	0.00031500962197708945	CDC34, CDC4, CDC53, HRT1, SKP1
GO:0060090	MF	e	molecular adaptor activity	8/16	607/6920	2.2820861847314562e-05	1	8	0.005903756959900277	CDC53, DAS1, GRR1, HRT1, HRT3, MET30, SKP2, UFO1
GO:0097602	MF	e	cullin family protein binding	2/16	4/6920	2.9994419789219436e-05	3	2	0.007054142181337335	HRT1, SKP1
GO:0003688	MF	e	DNA replication origin binding	3/16	39/6920	8.811427829954606e-05	6	3	0.01899596983007714	CDC53, DIA2, SKP1
