# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0034098	CC	e	VCP-NPL4-UFD1 AAA ATPase complex	3/5	3/6920	1.8114287971346698e-10	3	3	8.559001066461314e-08	CDC48, NPL4, UFD1
GO:0036266	CC	e	Cdc48p-Npl4p-Vms1p AAA ATPase complex	3/5	3/6920	1.8114287971346698e-10	4	3	8.559001066461314e-08	CDC48, NPL4, VMS1
GO:0030894	CC	e	replisome	3/5	4/6920	7.244143904342812e-10	3	3	2.2819053298679858e-07	CDC48, NPL4, UFD1
GO:1990112	CC	e	RQC complex	3/5	6/6920	3.6205009406101604e-09	2	3	8.553433472191503e-07	CDC48, NPL4, UFD1
GO:0000837	CC	e	Doa10p ubiquitin ligase complex	3/5	7/6920	6.334502249506983e-09	7	3	1.1972209251568198e-06	CDC48, NPL4, UFD1
GO:0000836	CC	e	Hrd1p ubiquitin ligase complex	3/5	10/6920	2.17041600481569e-08	7	3	2.9300616065011813e-06	CDC48, NPL4, UFD1
GO:0000839	CC	e	Hrd1p ubiquitin ligase ERAD-L complex	3/5	10/6920	2.17041600481569e-08	8	3	2.9300616065011813e-06	CDC48, NPL4, UFD1
GO:0000835	CC	e	ER ubiquitin ligase complex	3/5	11/6920	2.983674376712424e-08	6	3	3.132858095548045e-06	CDC48, NPL4, UFD1
GO:0000153	CC	e	cytoplasmic ubiquitin ligase complex	3/5	11/6920	2.983674376712424e-08	5	3	3.132858095548045e-06	CDC48, NPL4, UFD1
GO:0098799	CC	e	outer mitochondrial membrane protein complex	3/5	21/6920	2.399805410680003e-07	3	3	2.2678161130926027e-05	CDC48, NPL4, VMS1
GO:0032993	CC	e	protein-DNA complex	3/5	53/6920	4.197572366615683e-06	2	3	0.0003606096260410746	CDC48, NPL4, UFD1
GO:0140534	CC	e	endoplasmic reticulum protein-containing complex	3/5	79/6920	1.4089536261778556e-05	2	3	0.0011095509806150613	CDC48, NPL4, UFD1
GO:0000151	CC	e	ubiquitin ligase complex	3/5	96/6920	2.536249775139496e-05	4	3	0.0017733464357617633	CDC48, NPL4, UFD1
GO:0098796	CC	e	membrane protein complex	4/5	336/6920	2.6271799048322422e-05	2	4	0.0017733464357617633	CDC48, NPL4, UFD1, VMS1
GO:0098798	CC	e	mitochondrial protein-containing complex	3/5	156/6920	0.00010872365868094451	2	3	0.006849590496899505	CDC48, NPL4, VMS1
