Q0085	P00854	0
YAL001C	P34111	1
YAL007C	P39704	2
YAL008W	P18411	3
YAL010C	P18409	4
YAL012W	P31373	5
YAL013W	P31385	6
YAL016W	P31383	7
YAL017W	P31374	8
YAL018C	P31379	9
YAL019W	P31380	10
YAL021C	P31384	11
YAL022C	P31381	12
YAL023C	P31382	13
YAL024C	P07866	14
YAL026C	P39524	15
YAL027W	P39735	16
YAL028W	P39734	17
YAL029C	P32492	18
YAL031C	P39732	19
YAL032C	P28004	20
YAL033W	P28005	21
YAL034C	P28003	22
YAL034W-A	P39731	23
YAL036C	P39729	24
YAL041W	P11433	25
YAL042W	P39727	26
YAL043C	Q01329	27
YAL044C	P39726	28
YAL046C	P39724	29
YAL047C	P39723	30
YAL048C	P39722	31
YAL051W	P39720	32
YAL053W	P39719	33
YAL054C	Q01574	34
YAL059W	P39715	35
YAL060W	P39714	36
YAL061W	P39713	37
YAL062W	P39708	38
YAL063C	P39712	39
YAL067C	P39709	40
YAR002C-A	Q05359	41
YAR002W	P39705	42
YAR003W	P39706	43
YAR007C	P22336	44
YAR014C	P27637	45
YAR015W	P27616	46
YAR019C	P27636	47
YAR035W	P80235	48
YAR042W	P35845	49
YAR053W	P39559	50
YAR060C	P0CX88	51
YAR062W	P0CI66	52
YAR070C	P39566	53
YAR071W	P35842	54
YBL002W	P02294	55
YBL003C	P04912	56
YBL004W	P35194	57
YBL005W	Q12490	58
YBL006C	P38210	59
YBL007C	P32790	60
YBL008W	P32479	61
YBL009W	P32789	62
YBL010C	P32788	63
YBL011W	P32784	64
YBL013W	P32785	65
YBL014C	P32786	66
YBL015W	P32316	67
YBL016W	P16892	68
YBL017C	P32319	69
YBL019W	P38207	70
YBL020W	P38206	71
YBL022C	P36775	72
YBL023C	P29469	73
YBL024W	P38205	74
YBL026W	P38203	75
YBL030C	P18239	76
YBL032W	P38199	77
YBL035C	P38121	78
YBL036C	P38197	79
YBL037W	P38065	80
YBL038W	P38064	81
YBL039C	P28274	82
YBL041W	P23724	83
YBL043W	P38195	84
YBL044W	P38194	85
YBL045C	P07256	86
YBL046W	P38193	87
YBL047C	P34216	88
YBL048W	P38192	89
YBL052C	P34218	90
YBL053W	P38190	91
YBL054W	P34219	92
YBL055C	P34220	93
YBL056W	P34221	94
YBL057C	P34222	95
YBL058W	P34223	96
YBL059W	P34224	97
YBL060W	P34225	98
YBL061C	P34226	99
YBL062W	P38189	100
YBL063W	P28742	101
YBL066C	P34228	102
YBL067C	P38187	103
YBL071C	P38185	104
YBL074C	P32357	105
YBL075C	P09435	106
YBL076C	P09436	107
YBL077W	P38183	108
YBL078C	P38182	109
YBL079W	P38181	110
YBL081W	P38180	111
YBL082C	P38179	112
YBL084C	P38042	113
YBL085W	P38041	114
YBL086C	P38177	115
YBL087C	P0CX41	116
YBL088C	P38110	117
YBL089W	P38176	118
YBL090W	P38175	119
YBL091C	P38174	120
YBL093C	P25046	121
YBL094C	P38173	122
YBL097W	P38170	123
YBL098W	P38169	124
YBL099W	P07251	125
YBL101C	P38167	126
YBL103C	P38165	127
YBL104C	P38164	128
YBL105C	P24583	129
YBL106C	P38163	130
YBL109W	P89495	131
YBR001C	P35172	132
YBR006W	P38067	133
YBR010W	P61830	134
YBR011C	P00817	135
YBR017C	P38217	136
YBR019C	P04397	137
YBR020W	P04385	138
YBR023C	P29465	139
YBR024W	P38072	140
YBR025C	P38219	141
YBR026C	P38071	142
YBR027C	P38220	143
YBR028C	P38070	144
YBR029C	P38221	145
YBR030W	P38222	146
YBR033W	P38073	147
YBR034C	P38074	148
YBR039W	P38077	149
YBR041W	P38225	150
YBR044C	P38228	151
YBR045C	P38229	152
YBR047W	P38231	153
YBR049C	P21538	154
YBR050C	P38232	155
YBR054W	P38079	156
YBR055C	P19735	157
YBR057C	P38236	158
YBR058C	P38237	159
YBR059C	P38080	160
YBR060C	P32833	161
YBR061C	P38238	162
YBR062C	P38239	163
YBR065C	P38241	164
YBR066C	P38082	165
YBR069C	P38085	166
YBR072W	P15992	167
YBR073W	P38086	168
YBR078W	P38248	169
YBR079C	P38249	170
YBR080C	P18759	171
YBR081C	P35177	172
YBR082C	P15731	173
YBR083W	P18412	174
YBR084W	P09440	175
YBR085W	P18238	176
YBR087W	P38251	177
YBR088C	P15873	178
YBR089W	P38252	179
YBR093C	P00635	180
YBR094W	P38254	181
YBR095C	P38255	182
YBR097W	P22219	183
YBR098W	P38257	184
YBR101C	P38260	185
YBR102C	P38261	186
YBR103W	P38262	187
YBR104W	P38087	188
YBR105C	P38263	189
YBR107C	P38265	190
YBR108W	P38266	191
YBR109C	P06787	192
YBR112C	P14922	193
YBR115C	P07702	194
YBR117C	P33315	195
YBR119W	P32605	196
YBR121C	P38088	197
YBR122C	P36531	198
YBR123C	P32367	199
YBR125C	P38089	200
YBR126C	Q00764	201
YBR127C	P16140	202
YBR128C	P38270	203
YBR130C	P38272	204
YBR131W	P38273	205
YBR133C	P38274	206
YBR135W	P20486	207
YBR136W	P38111	208
YBR137W	P38276	209
YBR139W	P38109	210
YBR140C	P18963	211
YBR141C	P38278	212
YBR142W	P38112	213
YBR143C	P12385	214
YBR146W	P38120	215
YBR148W	P38280	216
YBR149W	P38115	217
YBR150C	P38114	218
YBR151W	P38281	219
YBR152W	P38282	220
YBR154C	P20434	221
YBR155W	P33313	222
YBR156C	P38283	223
YBR159W	P38286	224
YBR160W	P00546	225
YBR161W	P38287	226
YBR162C	P38288	227
YBR166C	P20049	228
YBR167C	P38291	229
YBR168W	P38292	230
YBR169C	P32590	231
YBR170C	P33755	232
YBR171W	P33754	233
YBR172C	P32909	234
YBR173C	P38293	235
YBR175W	P38123	236
YBR176W	P38122	237
YBR180W	P38125	238
YBR185C	P38300	239
YBR186W	P38126	240
YBR187W	P38301	241
YBR188C	P38302	242
YBR189W	P05755	243
YBR193C	P38304	244
YBR194W	P38305	245
YBR195C	P13712	246
YBR196C	P12709	247
YBR197C	P38306	248
YBR198C	P38129	249
YBR203W	P38308	250
YBR207W	P38310	251
YBR208C	P32528	252
YBR211C	P38313	253
YBR212W	P32831	254
YBR214W	P38314	255
YBR215W	Q01448	256
YBR218C	P32327	257
YBR220C	P38318	258
YBR221C	P32473	259
YBR222C	P38137	260
YBR223C	P38319	261
YBR225W	P38321	262
YBR227C	P38323	263
YBR228W	P38324	264
YBR229C	P38138	265
YBR231C	P38326	266
YBR234C	P38328	267
YBR235W	P38329	268
YBR236C	P32783	269
YBR237W	P21372	270
YBR238C	P38330	271
YBR239C	P38140	272
YBR241C	P38142	273
YBR245C	P38144	274
YBR247C	P38333	275
YBR248C	P33734	276
YBR249C	P32449	277
YBR251W	P33759	278
YBR253W	P32570	279
YBR254C	P38334	280
YBR255W	P38335	281
YBR257W	P38336	282
YBR258C	P38337	283
YBR259W	P38338	284
YBR260C	P38339	285
YBR264C	P38146	286
YBR267W	P38344	287
YBR268W	P36532	288
YBR269C	P38345	289
YBR270C	P38346	290
YBR273C	P38349	291
YBR274W	P38147	292
YBR275C	P29539	293
YBR276C	P38148	294
YBR278W	P27344	295
YBR279W	P38351	296
YBR280C	P38352	297
YBR282W	P36526	298
YBR283C	P38353	299
YBR288C	P38153	300
YBR289W	P18480	301
YBR291C	P38152	302
YBR296C	P38361	303
YBR299W	P38158	304
YCL004W	P25578	305
YCL008C	P25604	306
YCL009C	P25605	307
YCL010C	P25554	308
YCL011C	P25555	309
YCL014W	P25558	310
YCL016C	P25559	311
YCL017C	P25374	312
YCL024W	P25389	313
YCL028W	P25367	314
YCL029C	P11709	315
YCL030C	P00815	316
YCL031C	P25368	317
YCL032W	P25344	318
YCL035C	P25373	319
YCL036W	P25370	320
YCL038C	P25568	321
YCL039W	P25569	322
YCL040W	P17709	323
YCL043C	P17967	324
YCL044C	P25573	325
YCL045C	P25574	326
YCL047C	P25576	327
YCL050C	P16550	328
YCL054W	P25582	329
YCL057W	P25375	330
YCL059C	P25586	331
YCL061C	P25588	332
YCL063W	P25591	333
YCL064C	P25379	334
YCL068C	P25593	335
YCL074W	P25600	336
YCR002C	P25342	337
YCR003W	P25348	338
YCR005C	P08679	339
YCR008W	P25333	340
YCR009C	P25343	341
YCR011C	P25371	342
YCR013C	P25614	343
YCR014C	P25615	344
YCR016W	P25617	345
YCR020C-A	P23059	346
YCR020W-B	Q9URQ5	347
YCR024C	P25345	348
YCR026C	P25353	349
YCR030C	P25623	350
YCR032W	P25356	351
YCR033W	P25357	352
YCR035C	P25359	353
YCR038C	P25300	354
YCR042C	P23255	355
YCR043C	P25361	356
YCR047C	P25627	357
YCR048W	P25628	358
YCR052W	P25632	359
YCR053W	P16120	360
YCR057C	P25635	361
YCR060W	P25638	362
YCR063W	P25337	363
YCR065W	P25364	364
YCR066W	P10862	365
YCR067C	P25365	366
YCR071C	P25642	367
YCR072C	P25382	368
YCR073C	P25390	369
YCR073W-A	P37262	370
YCR076C	P25659	371
YCR077C	P25644	372
YCR079W	P25646	373
YCR081W	P25648	374
YCR082W	P25649	375
YCR084C	P16649	376
YCR086W	P25651	377
YCR089W	P25653	378
YCR090C	P25654	379
YCR092C	P25336	380
YCR093W	P25655	381
YCR095C	P25366	382
YCR102C	P25608	383
YCR105W	P25377	384
YDL002C	Q03435	385
YDL003W	Q12158	386
YDL004W	Q12165	387
YDL005C	Q12124	388
YDL006W	P35182	389
YDL007W	P40327	390
YDL008W	Q12157	391
YDL013W	P32828	392
YDL014W	P15646	393
YDL015C	Q99190	394
YDL017W	P06243	395
YDL019C	Q12451	396
YDL020C	Q03465	397
YDL022W	Q00055	398
YDL025C	Q12100	399
YDL027C	Q07349	400
YDL028C	P54199	401
YDL029W	P32381	402
YDL030W	P19736	403
YDL031W	Q12389	404
YDL035C	Q12361	405
YDL036C	Q12069	406
YDL038C	Q12459	407
YDL040C	P12945	408
YDL042C	P06700	409
YDL043C	Q07350	410
YDL044C	P10849	411
YDL045W-A	O75012	412
YDL047W	P20604	413
YDL048C	Q07351	414
YDL051W	P33399	415
YDL052C	P33333	416
YDL053C	Q07362	417
YDL054C	Q07376	418
YDL055C	P41940	419
YDL056W	P39678	420
YDL058W	P25386	421
YDL059C	Q12223	422
YDL060W	Q07381	423
YDL062W	Q07410	424
YDL063C	Q07395	425
YDL065C	Q07418	426
YDL066W	P21954	427
YDL068W	Q07435	428
YDL070W	Q07442	429
YDL073W	Q07454	430
YDL074C	Q07457	431
YDL076C	Q07458	432
YDL077C	Q07468	433
YDL078C	P32419	434
YDL080C	Q07471	435
YDL081C	P05318	436
YDL084W	Q07478	437
YDL085W	Q07500	438
YDL087C	Q07508	439
YDL088C	Q05166	440
YDL090C	P22007	441
YDL092W	P38985	442
YDL093W	P52867	443
YDL095W	P33775	444
YDL097C	Q12377	445
YDL098C	Q12368	446
YDL099W	Q12191	447
YDL100C	Q12154	448
YDL101C	P39009	449
YDL102W	P15436	450
YDL103C	P43123	451
YDL105W	P43124	452
YDL108W	P06242	453
YDL109C	Q12103	454
YDL110C	Q12513	455
YDL111C	Q12277	456
YDL112W	Q07527	457
YDL115C	Q07532	458
YDL116W	P52891	459
YDL117W	Q07533	460
YDL121C	Q07541	461
YDL122W	P25037	462
YDL125C	Q04344	463
YDL126C	P25694	464
YDL130W	P10622	465
YDL130W-A	P01098	466
YDL131W	Q12122	467
YDL132W	Q12018	468
YDL134C	P23594	469
YDL135C	Q12434	470
YDL137W	P19146	471
YDL138W	Q12300	472
YDL139C	Q12334	473
YDL140C	P04050	474
YDL141W	P48445	475
YDL143W	P39078	476
YDL144C	Q07589	477
YDL145C	P53622	478
YDL147W	Q12250	479
YDL148C	Q99207	480
YDL150W	P25441	481
YDL153C	Q12136	482
YDL154W	Q12175	483
YDL155W	P24870	484
YDL157C	Q12082	485
YDL160C	P39517	486
YDL161W	Q12518	487
YDL164C	P04819	488
YDL166C	Q12055	489
YDL168W	P32771	490
YDL171C	Q12680	491
YDL173W	Q12515	492
YDL175C	Q12476	493
YDL176W	Q12027	494
YDL179W	Q12477	495
YDL181W	P01097	496
YDL182W	P48570	497
YDL185W	P17255	498
YDL188C	P23595	499
YDL190C	P54860	500
YDL193W	Q12063	501
YDL194W	P10870	502
YDL195W	P38968	503
YDL197C	P32448	504
YDL199C	Q12407	505
YDL201W	Q12009	506
YDL203C	Q07622	507
YDL206W	Q12424	508
YDL208W	P32495	509
YDL209C	Q12046	510
YDL210W	P32837	511
YDL215C	P33327	512
YDL216C	Q12468	513
YDL220C	P32797	514
YDL221W	Q07649	515
YDL223C	Q07653	516
YDL224C	Q07655	517
YDL225W	Q07657	518
YDL226C	P35197	519
YDL233W	Q07684	520
YDL234C	P48365	521
YDL235C	Q07688	522
YDL236W	P19881	523
YDL239C	Q07732	524
YDL240W	P35688	525
YDL241W	Q07738	526
YDR001C	P32356	527
YDR004W	P25301	528
YDR005C	P41910	529
YDR006C	P40317	530
YDR007W	P00912	531
YDR009W	P13045	532
YDR011W	P32568	533
YDR013W	Q12488	534
YDR016C	Q12248	535
YDR017C	Q12494	536
YDR018C	Q12185	537
YDR019C	P48015	538
YDR020C	Q12084	539
YDR021W	Q12099	540
YDR022C	Q12421	541
YDR026C	Q12457	542
YDR027C	Q12071	543
YDR028C	Q00816	544
YDR032C	Q12335	545
YDR033W	Q12117	546
YDR034C	Q12472	547
YDR035W	P14843	548
YDR036C	P28817	549
YDR037W	P15180	550
YDR038C	Q12691	551
YDR041W	Q03201	552
YDR043C	Q03125	553
YDR044W	P11353	554
YDR045C	Q04307	555
YDR046C	P41815	556
YDR047W	P32347	557
YDR049W	Q04311	558
YDR051C	Q99288	559
YDR052C	P32325	560
YDR053W	Q07790	561
YDR054C	P14682	562
YDR055W	Q12355	563
YDR058C	P54857	564
YDR059C	P15732	565
YDR060W	Q12176	566
YDR063W	Q12156	567
YDR069C	P32571	568
YDR071C	Q12447	569
YDR073W	P38956	570
YDR074W	P31688	571
YDR075W	P32345	572
YDR080W	P38959	573
YDR081C	P32896	574
YDR083W	P38961	575
YDR086C	P35179	576
YDR087C	P35178	577
YDR088C	Q02775	578
YDR091C	Q03195	579
YDR092W	P52490	580
YDR093W	Q12675	581
YDR096W	Q03833	582
YDR097C	Q03834	583
YDR098C	Q03835	584
YDR099W	P34730	585
YDR101C	Q03862	586
YDR103W	P32917	587
YDR104C	Q03868	588
YDR105C	Q12116	589
YDR107C	Q04562	590
YDR108W	P46944	591
YDR109C	Q04585	592
YDR110W	O13329	593
YDR111C	P52892	594
YDR113C	P40316	595
YDR116C	Q04599	596
YDR117C	Q04600	597
YDR118W	Q04601	598
YDR120C	P15565	599
YDR121W	Q04603	600
YDR122W	P13185	601
YDR123C	P26798	602
YDR124W	Q04608	603
YDR127W	P08566	604
YDR128W	Q03897	605
YDR129C	P32599	606
YDR132C	Q03900	607
YDR136C	Q03913	608
YDR137W	P16664	609
YDR138W	P17629	610
YDR139C	Q03919	611
YDR141C	Q03921	612
YDR142C	P39108	613
YDR143C	P22470	614
YDR145W	Q03761	615
YDR146C	P08153	616
YDR147W	Q03764	617
YDR148C	P19262	618
YDR150W	Q00402	619
YDR152W	Q03768	620
YDR153C	Q03769	621
YDR156W	P50106	622
YDR157W	A0A023PZE8	623
YDR159W	P46674	624
YDR160W	Q03770	625
YDR162C	Q12163	626
YDR163W	Q03772	627
YDR164C	P30619	628
YDR165W	Q03774	629
YDR166C	P89102	630
YDR168W	P06101	631
YDR169C	Q12427	632
YDR170C	P11075	633
YDR171W	Q12329	634
YDR172W	P05453	635
YDR173C	P07250	636
YDR174W	Q03973	637
YDR175C	Q03976	638
YDR176W	P32494	639
YDR177W	P21734	640
YDR179C	Q03981	641
YDR180W	Q04002	642
YDR181C	Q04003	643
YDR183W	Q04004	644
YDR184C	Q04005	645
YDR186C	Q04007	646
YDR188W	P39079	647
YDR189W	P22213	648
YDR190C	Q03940	649
YDR191W	P53688	650
YDR192C	P49686	651
YDR194C	P15424	652
YDR195W	P42073	653
YDR198C	Q03942	654
YDR199W	A0A023PXB9	655
YDR200C	Q03944	656
YDR201W	Q03954	657
YDR202C	Q03956	658
YDR204W	O13525	659
YDR207C	P39001	660
YDR208W	P38994	661
YDR211W	P32501	662
YDR212W	P12612	663
YDR213W	Q12151	664
YDR214W	Q12449	665
YDR217C	P14737	666
YDR219C	Q04922	667
YDR221W	Q04924	668
YDR222W	Q04925	669
YDR223W	Q04930	670
YDR224C	P02293	671
YDR225W	P04911	672
YDR226W	P07170	673
YDR227W	P11978	674
YDR229W	Q04934	675
YDR232W	P09950	676
YDR233C	Q04947	677
YDR234W	P49367	678
YDR235W	Q03776	679
YDR237W	P36519	680
YDR238C	P41810	681
YDR239C	Q03780	682
YDR240C	Q03782	683
YDR243C	P23394	684
YDR245W	P50108	685
YDR246W	Q03784	686
YDR247W	Q03785	687
YDR248C	Q03786	688
YDR251W	P37304	689
YDR252W	P40314	690
YDR254W	P38907	691
YDR255C	Q12508	692
YDR256C	P15202	693
YDR258C	P33416	694
YDR262W	Q12331	695
YDR263C	Q12086	696
YDR264C	P39010	697
YDR266C	Q05580	698
YDR270W	P38995	699
YDR272W	Q05584	700
YDR273W	Q05610	701
YDR275W	Q05611	702
YDR279W	Q05635	703
YDR280W	Q05636	704
YDR283C	P15442	705
YDR285W	P31111	706
YDR288W	Q05541	707
YDR289C	Q05543	708
YDR291W	Q05549	709
YDR293C	P24276	710
YDR294C	Q05567	711
YDR295C	Q06629	712
YDR299W	Q06631	713
YDR301W	Q06632	714
YDR303C	Q06639	715
YDR304C	P35176	716
YDR306C	Q06640	717
YDR308C	P47822	718
YDR310C	P46676	719
YDR311W	P32776	720
YDR312W	Q12153	721
YDR313C	Q06651	722
