# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0031398	BP	e	positive regulation of protein ubiquitination	4/4	10/6920	2.1997978742129865e-12	11	4	1.0088273051140756e-08	BUB3, CDC20, MAD2, MAD3
GO:1903322	BP	e	positive regulation of protein modification by small protein conjugation or removal	4/4	16/6920	1.9064914909845883e-11	10	4	2.914389992551774e-08	BUB3, CDC20, MAD2, MAD3
GO:1901875	BP	e	positive regulation of post-translational protein modification	4/4	16/6920	1.9064914909845883e-11	9	4	2.914389992551774e-08	BUB3, CDC20, MAD2, MAD3
GO:0031396	BP	e	regulation of protein ubiquitination	4/4	19/6920	4.0601983621188266e-11	10	4	4.6550174221692344e-08	BUB3, CDC20, MAD2, MAD3
GO:0033048	BP	e	negative regulation of mitotic sister chromatid segregation	4/4	25/6920	1.325116338514013e-10	9	4	4.787926416335057e-08	BUB3, CDC20, MAD2, MAD3
GO:0045841	BP	e	negative regulation of mitotic metaphase/anaphase transition	4/4	25/6920	1.325116338514013e-10	11	4	4.787926416335057e-08	BUB3, CDC20, MAD2, MAD3
GO:0033046	BP	e	negative regulation of sister chromatid segregation	4/4	25/6920	1.325116338514013e-10	8	4	4.787926416335057e-08	BUB3, CDC20, MAD2, MAD3
GO:0031401	BP	e	positive regulation of protein modification process	4/4	25/6920	1.325116338514013e-10	8	4	4.787926416335057e-08	BUB3, CDC20, MAD2, MAD3
GO:0045839	BP	e	negative regulation of mitotic nuclear division	4/4	25/6920	1.325116338514013e-10	8	4	4.787926416335057e-08	BUB3, CDC20, MAD2, MAD3
GO:2000816	BP	e	negative regulation of mitotic sister chromatid separation	4/4	25/6920	1.325116338514013e-10	10	4	4.787926416335057e-08	BUB3, CDC20, MAD2, MAD3
GO:0007094	BP	e	mitotic spindle assembly checkpoint signaling	4/4	25/6920	1.325116338514013e-10	12	4	4.787926416335057e-08	BUB3, CDC20, MAD2, MAD3
GO:0071173	BP	e	spindle assembly checkpoint signaling	4/4	26/6920	1.5660465818801975e-10	10	4	4.787926416335057e-08	BUB3, CDC20, MAD2, MAD3
GO:1902100	BP	e	negative regulation of metaphase/anaphase transition of cell cycle	4/4	26/6920	1.5660465818801975e-10	9	4	4.787926416335057e-08	BUB3, CDC20, MAD2, MAD3
GO:0051985	BP	e	negative regulation of chromosome segregation	4/4	26/6920	1.5660465818801975e-10	7	4	4.787926416335057e-08	BUB3, CDC20, MAD2, MAD3
GO:1905819	BP	e	negative regulation of chromosome separation	4/4	26/6920	1.5660465818801975e-10	8	4	4.787926416335057e-08	BUB3, CDC20, MAD2, MAD3
GO:1903320	BP	e	regulation of protein modification by small protein conjugation or removal	4/4	29/6920	2.487971395734887e-10	9	4	6.711668718141289e-08	BUB3, CDC20, MAD2, MAD3
GO:1901873	BP	e	regulation of post-translational protein modification	4/4	29/6920	2.487971395734887e-10	8	4	6.711668718141289e-08	BUB3, CDC20, MAD2, MAD3
GO:0033047	BP	e	regulation of mitotic sister chromatid segregation	4/4	33/6920	4.286463286323589e-10	8	4	1.0920955906155544e-07	BUB3, CDC20, MAD2, MAD3
GO:2001251	BP	e	negative regulation of chromosome organization	4/4	34/6920	4.857991724500069e-10	7	4	1.1725657920293322e-07	BUB3, CDC20, MAD2, MAD3
GO:0010965	BP	e	regulation of mitotic sister chromatid separation	4/4	35/6920	5.484829366371046e-10	8	4	1.2576713737088808e-07	BUB3, CDC20, MAD2, MAD3
GO:1905818	BP	e	regulation of chromosome separation	4/4	36/6920	6.170433037167426e-10	7	4	1.347505043259515e-07	BUB3, CDC20, MAD2, MAD3
