# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0046695	CC	e	SLIK (SAGA-like) complex	5/5	16/6920	3.307966728139828e-14	8	5	3.126028558092137e-11	ADA2, SPT3, SPT7, TAF6, TRA1
GO:0000124	CC	e	SAGA complex	5/5	20/6920	1.1741464320760053e-13	8	5	5.5478418915591243e-11	ADA2, SPT3, SPT7, TAF6, TRA1
GO:0070461	CC	e	SAGA-type complex	5/5	22/6920	1.9943222485996854e-13	7	5	6.282115083089009e-11	ADA2, SPT3, SPT7, TAF6, TRA1
GO:0000123	CC	e	histone acetyltransferase complex	5/5	46/6920	1.038097212560573e-11	6	5	2.4525046646743534e-09	ADA2, SPT3, SPT7, TAF6, TRA1
GO:0031248	CC	e	protein acetyltransferase complex	5/5	54/6920	2.3950269820076665e-11	5	5	4.5266009959944895e-09	ADA2, SPT3, SPT7, TAF6, TRA1
GO:1902493	CC	e	acetyltransferase complex	5/5	59/6920	3.791428185948957e-11	4	5	5.971499392869607e-09	ADA2, SPT3, SPT7, TAF6, TRA1
GO:1905368	CC	e	peptidase complex	5/5	80/6920	1.8205946216105574e-10	3	5	2.4578027391742523e-08	ADA2, SPT3, SPT7, TAF6, TRA1
GO:1990234	CC	e	transferase complex	5/5	410/6920	7.134852964917395e-07	3	5	7.491595613163265e-05	ADA2, SPT3, SPT7, TAF6, TRA1
GO:0140535	CC	e	intracellular protein-containing complex	5/5	410/6920	7.134852964917395e-07	2	5	7.491595613163265e-05	ADA2, SPT3, SPT7, TAF6, TRA1
GO:1902494	CC	e	catalytic complex	5/5	851/6920	2.7837658039014305e-05	2	5	0.002630658684686852	ADA2, SPT3, SPT7, TAF6, TRA1
