# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006406	BP	e	mRNA export from nucleus	3/3	63/6920	7.193364896301488e-07	9	3	0.002919985180976348	SUB2, TEX1, YRA1
GO:0006405	BP	e	RNA export from nucleus	3/3	76/6920	1.273434444385673e-06	8	3	0.002919985180976348	SUB2, TEX1, YRA1
GO:0051028	BP	e	mRNA transport	3/3	96/6920	2.588169465346016e-06	8	3	0.0034184871555664534	SUB2, TEX1, YRA1
GO:0051236	BP	e	establishment of RNA localization	3/3	113/6920	4.241206928459231e-06	3	3	0.0034184871555664534	SUB2, TEX1, YRA1
GO:0050658	BP	e	RNA transport	3/3	113/6920	4.241206928459231e-06	7	3	0.0034184871555664534	SUB2, TEX1, YRA1
GO:0050657	BP	e	nucleic acid transport	3/3	115/6920	4.4725082715653555e-06	6	3	0.0034184871555664534	SUB2, TEX1, YRA1
GO:0051168	BP	e	nuclear export	3/3	131/6920	6.632455969268737e-06	7	3	0.004345206153580919	SUB2, TEX1, YRA1
GO:0006283	BP	e	transcription-coupled nucleotide-excision repair	2/3	12/6920	8.262796229553856e-06	9	2	0.004736647938591748	SUB2, YRA1
GO:0015931	BP	e	nucleobase-containing compound transport	3/3	164/6920	1.3074240943351078e-05	5	3	0.006293393122241897	SUB2, TEX1, YRA1
GO:0006913	BP	e	nucleocytoplasmic transport	3/3	172/6920	1.5095360738042055e-05	6	3	0.006293393122241897	SUB2, TEX1, YRA1
GO:0051169	BP	e	nuclear transport	3/3	172/6920	1.5095360738042055e-05	5	3	0.006293393122241897	SUB2, TEX1, YRA1
