# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0090156	BP	e	intracellular sphingolipid homeostasis	3/4	9/6920	6.082441122198908e-09	4	3	2.7894074986404192e-05	VPS52, VPS53, VPS54
GO:0006896	BP	e	Golgi to vacuole transport	3/4	28/6920	2.367261886983198e-07	7	3	0.0005428131506852472	VPS52, VPS53, VPS54
GO:0055088	BP	e	lipid homeostasis	3/4	39/6920	6.596011171526658e-07	3	3	0.001008310241087375	VPS52, VPS53, VPS54
GO:0042147	BP	e	retrograde transport, endosome to Golgi	3/4	46/6920	1.0947713653901223e-06	6	3	0.0012551553704197751	VPS52, VPS53, VPS54
GO:0016482	BP	e	cytosolic transport	3/4	67/6920	3.4469727028605004e-06	5	3	0.0031615633630636512	VPS52, VPS53, VPS54
GO:0006892	BP	e	post-Golgi vesicle-mediated transport	3/4	82/6920	6.361839964257411e-06	6	3	0.004862566346014081	VPS52, VPS53, VPS54
GO:0016197	BP	e	endosomal transport	3/4	117/6920	1.861529816995935e-05	5	3	0.012195679629633367	VPS52, VPS53, VPS54
GO:0015031	BP	e	protein transport	4/4	570/6920	4.559012240632951e-05	6	4	0.02613453766942839	KAR2, VPS52, VPS53, VPS54
GO:0007034	BP	e	vacuolar transport	3/4	174/6920	6.136572182240959e-05	5	3	0.0312692444752856	VPS52, VPS53, VPS54
GO:0045184	BP	e	establishment of protein localization	4/4	631/6920	6.85381597534649e-05	5	4	0.031431600062939005	KAR2, VPS52, VPS53, VPS54
GO:0046907	BP	e	intracellular transport	4/4	652/6920	7.815178095075482e-05	4	4	0.03249035592076859	KAR2, VPS52, VPS53, VPS54
GO:0055082	BP	e	intracellular chemical homeostasis	3/4	194/6920	8.501619516991346e-05	3	3	0.03249035592076859	VPS52, VPS53, VPS54
GO:0051649	BP	e	establishment of localization in cell	4/4	686/6920	9.581725704635625e-05	3	4	0.03380138006266075	KAR2, VPS52, VPS53, VPS54
GO:0048193	BP	e	Golgi vesicle transport	3/4	208/6920	0.0001047293902199835	5	3	0.0343063559677746	VPS52, VPS53, VPS54
GO:0019725	BP	e	cellular homeostasis	3/4	222/6920	0.00012725089145221112	2	3	0.03601141402129396	VPS52, VPS53, VPS54
GO:0048878	BP	e	chemical homeostasis	3/4	227/6920	0.00013600925930961797	2	3	0.03601141402129396	VPS52, VPS53, VPS54
GO:0071705	BP	e	nitrogen compound transport	4/4	755/6920	0.00014069652005962397	4	4	0.03601141402129396	KAR2, VPS52, VPS53, VPS54
GO:0008104	BP	e	protein localization	4/4	759/6920	0.00014370798438436325	4	4	0.03601141402129396	KAR2, VPS52, VPS53, VPS54
GO:0070727	BP	e	cellular macromolecule localization	4/4	774/6920	0.0001554334098648612	3	4	0.03601141402129396	KAR2, VPS52, VPS53, VPS54
GO:0033036	BP	e	macromolecule localization	4/4	776/6920	0.0001570493415669165	2	4	0.03601141402129396	KAR2, VPS52, VPS53, VPS54
GO:0042592	BP	e	homeostatic process	3/4	254/6920	0.00019023981034339222	1	3	0.04154475096356175	VPS52, VPS53, VPS54
