# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0045721	BP	e	negative regulation of gluconeogenesis	7/8	11/6920	1.7554571174625472e-20	9	7	8.050526340683241e-17	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0045912	BP	e	negative regulation of carbohydrate metabolic process	7/8	18/6920	1.6913983208864481e-18	7	7	3.8783763497926254e-15	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0006111	BP	e	regulation of gluconeogenesis	7/8	19/6920	2.677707899981959e-18	8	7	4.093322809772421e-15	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0062014	BP	e	negative regulation of small molecule metabolic process	7/8	20/6920	4.119028397785192e-18	6	7	4.722466058060722e-15	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0010906	BP	e	regulation of glucose metabolic process	7/8	23/6920	1.3021472768784467e-17	7	7	1.1943294823529114e-14	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0043255	BP	e	regulation of carbohydrate biosynthetic process	7/8	35/6920	3.5662814633512645e-16	7	7	2.72582779848815e-13	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0006109	BP	e	regulation of carbohydrate metabolic process	7/8	53/6920	8.156131945555775e-15	6	7	5.34343158604554e-12	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0062012	BP	e	regulation of small molecule metabolic process	7/8	76/6920	1.153385306557692e-13	5	7	6.611781269841969e-11	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0043161	BP	e	proteasome-mediated ubiquitin-dependent protein catabolic process	7/8	122/6920	3.5131520022275556e-12	9	7	1.7901461202461745e-09	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0010498	BP	e	proteasomal protein catabolic process	7/8	175/6920	4.600708361836646e-11	7	7	2.109884854738286e-08	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0006511	BP	e	ubiquitin-dependent protein catabolic process	7/8	182/6920	6.077419683867535e-11	8	7	2.5337315154742287e-08	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0019941	BP	e	modification-dependent protein catabolic process	7/8	188/6920	7.649354701229305e-11	7	7	2.9233283883197994e-08	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0043632	BP	e	modification-dependent macromolecule catabolic process	7/8	193/6920	9.213523562507696e-11	5	7	3.2502476198200225e-08	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0030163	BP	e	protein catabolic process	7/8	208/6920	1.565330579051234e-10	5	7	5.127575739663542e-08	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0051603	BP	e	proteolysis involved in protein catabolic process	7/8	250/6920	5.739542084533105e-10	6	7	1.7547693333112545e-07	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0006508	BP	e	proteolysis	7/8	394/6920	1.4029788706658891e-08	5	7	4.021288188046105e-06	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0009057	BP	e	macromolecule catabolic process	7/8	447/6920	3.391792075454067e-08	4	7	9.149857916489618e-06	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0009890	BP	e	negative regulation of biosynthetic process	7/8	471/6920	4.8873466656212524e-08	6	7	1.2451873226966147e-05	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0009892	BP	e	negative regulation of metabolic process	7/8	540/6920	1.268032692226639e-07	5	7	3.060630487658613e-05	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0048523	BP	e	negative regulation of cellular process	7/8	748/6920	1.2189254960346835e-06	4	7	0.0002736700454872439	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0048519	BP	e	negative regulation of biological process	7/8	751/6920	1.2531772689123685e-06	3	7	0.0002736700454872439	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0009056	BP	e	catabolic process	7/8	916/6920	4.941628897785342e-06	3	7	0.0010301050056928899	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0080090	BP	e	regulation of primary metabolic process	7/8	1011/6920	9.746712589789579e-06	5	7	0.001943409736381522	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0009889	BP	e	regulation of biosynthetic process	7/8	1020/6920	1.0358910674664959e-05	5	7	0.0019794151814172293	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0050794	BP	e	regulation of cellular process	8/8	1728/6920	1.4935221343259737e-05	3	8	0.0027397170032075666	FYV10, GID12, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0050789	BP	e	regulation of biological process	8/8	1743/6920	1.6006692098918102e-05	2	8	0.0028233342294476313	FYV10, GID12, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0065007	BP	e	biological regulation	8/8	1859/6920	2.682836219768418e-05	1	8	0.004556847001428875	FYV10, GID12, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0019222	BP	e	regulation of metabolic process	7/8	1196/6920	3.085391158768377e-05	4	7	0.005053429947897063	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0019538	BP	e	protein metabolic process	7/8	1267/6920	4.5754977383897045e-05	4	7	0.007235597458019029	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0007039	BP	e	protein catabolic process in the vacuole	2/8	12/6920	7.674857232007842e-05	6	2	0.011732298421995987	VID24, VID28
