# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006511	BP	e	ubiquitin-dependent protein catabolic process	12/13	182/6920	9.700067370997047e-19	8	12	3.059329169438548e-15	RPN11, RPN12, RPN13, RPN3, RPN6, RPN7, RPN8, RPN9, RPT1, RPT3, RPT5, SEM1
GO:0019941	BP	e	modification-dependent protein catabolic process	12/13	188/6920	1.4477738665532631e-18	7	12	3.059329169438548e-15	RPN11, RPN12, RPN13, RPN3, RPN6, RPN7, RPN8, RPN9, RPT1, RPT3, RPT5, SEM1
GO:0043632	BP	e	modification-dependent macromolecule catabolic process	12/13	193/6920	2.0013056058254785e-18	5	12	3.059329169438548e-15	RPN11, RPN12, RPN13, RPN3, RPN6, RPN7, RPN8, RPN9, RPT1, RPT3, RPT5, SEM1
GO:0051603	BP	e	proteolysis involved in protein catabolic process	12/13	250/6920	4.8040263211685394e-17	6	12	5.5078161772197304e-14	RPN11, RPN12, RPN13, RPN3, RPN6, RPN7, RPN8, RPN9, RPT1, RPT3, RPT5, SEM1
GO:0006508	BP	e	proteolysis	12/13	394/6920	1.2205259204601882e-14	5	12	1.1194663742460848e-11	RPN11, RPN12, RPN13, RPN3, RPN6, RPN7, RPN8, RPN9, RPT1, RPT3, RPT5, SEM1
GO:0009057	BP	e	macromolecule catabolic process	12/13	447/6920	5.6210357794085405e-14	4	12	3.9417471031129274e-11	RPN11, RPN12, RPN13, RPN3, RPN6, RPN7, RPN8, RPN9, RPT1, RPT3, RPT5, SEM1
GO:0043248	BP	e	proteasome assembly	7/13	34/6920	6.016622268161904e-14	6	7	3.9417471031129274e-11	RPN11, RPN6, RPN9, RPT1, RPT3, RPT5, SEM1
GO:0043161	BP	e	proteasome-mediated ubiquitin-dependent protein catabolic process	8/13	122/6920	8.861718013035042e-12	9	8	5.079979850972338e-09	RPN11, RPN12, RPN7, RPN8, RPT1, RPT3, RPT5, SEM1
GO:0010498	BP	e	proteasomal protein catabolic process	8/13	175/6920	1.6487738517728868e-10	7	8	8.401418760256066e-08	RPN11, RPN12, RPN7, RPN8, RPT1, RPT3, RPT5, SEM1
GO:0019538	BP	e	protein metabolic process	13/13	1267/6920	2.4705305028393903e-10	4	13	1.1329852886021444e-07	RPN11, RPN12, RPN13, RPN3, RPN5, RPN6, RPN7, RPN8, RPN9, RPT1, RPT3, RPT5, SEM1
GO:0009056	BP	e	catabolic process	12/13	916/6920	3.1061757993821445e-10	3	12	1.2949929287242285e-07	RPN11, RPN12, RPN13, RPN3, RPN6, RPN7, RPN8, RPN9, RPT1, RPT3, RPT5, SEM1
GO:0030163	BP	e	protein catabolic process	8/13	208/6920	6.595652796484157e-10	5	8	2.5206386437230283e-07	RPN11, RPN12, RPN7, RPN8, RPT1, RPT3, RPT5, SEM1
GO:0042176	BP	e	regulation of protein catabolic process	4/13	21/6920	4.403913211771512e-08	7	4	1.5535650760910887e-05	RPN3, RPT1, RPT3, RPT5
GO:1903052	BP	e	positive regulation of proteolysis involved in protein catabolic process	3/13	10/6920	6.16978510069157e-07	9	3	0.00018863089647847692	RPT1, RPT3, RPT5
GO:1901800	BP	e	positive regulation of proteasomal protein catabolic process	3/13	10/6920	6.16978510069157e-07	10	3	0.00018863089647847692	RPT1, RPT3, RPT5
GO:0070682	BP	e	proteasome regulatory particle assembly	3/13	11/6920	8.474253250271907e-07	7	3	0.00020454171266182612	RPT1, RPT3, RPT5
GO:0045899	BP	e	positive regulation of RNA polymerase II transcription preinitiation complex assembly	3/13	11/6920	8.474253250271907e-07	13	3	0.00020454171266182612	RPT1, RPT3, RPT5
GO:0045732	BP	e	positive regulation of protein catabolic process	3/13	11/6920	8.474253250271907e-07	8	3	0.00020454171266182612	RPT1, RPT3, RPT5
GO:0045862	BP	e	positive regulation of proteolysis	3/13	11/6920	8.474253250271907e-07	8	3	0.00020454171266182612	RPT1, RPT3, RPT5
GO:0045898	BP	e	regulation of RNA polymerase II transcription preinitiation complex assembly	3/13	14/6920	1.8633947407855826e-06	12	3	0.0004272764140621341	RPT1, RPT3, RPT5
GO:0061136	BP	e	regulation of proteasomal protein catabolic process	3/13	15/6920	2.326716664405864e-06	9	3	0.0005081106010935853	RPT1, RPT3, RPT5
GO:1903050	BP	e	regulation of proteolysis involved in protein catabolic process	3/13	17/6920	3.469750121173837e-06	8	3	0.0007232851843501462	RPT1, RPT3, RPT5
GO:0060261	BP	e	positive regulation of transcription initiation by RNA polymerase II	3/13	18/6920	4.159182785643555e-06	12	3	0.0008077327074100029	RPT1, RPT3, RPT5
GO:0043170	BP	e	macromolecule metabolic process	13/13	2675/6920	4.2271227601046815e-06	3	13	0.0008077327074100029	RPN11, RPN12, RPN13, RPN3, RPN5, RPN6, RPN7, RPN8, RPN9, RPT1, RPT3, RPT5, SEM1
GO:2000144	BP	e	positive regulation of DNA-templated transcription initiation	3/13	19/6920	4.933670783899996e-06	11	3	0.0009050325685986153	RPT1, RPT3, RPT5
GO:0065003	BP	e	protein-containing complex assembly	7/13	488/6920	9.816773036074888e-06	5	7	0.0017315277362861322	RPN11, RPN6, RPN9, RPT1, RPT3, RPT5, SEM1
GO:0030162	BP	e	regulation of proteolysis	3/13	24/6920	1.024942025172929e-05	7	3	0.0017408830101640935	RPT1, RPT3, RPT5
GO:0060260	BP	e	regulation of transcription initiation by RNA polymerase II	3/13	25/6920	1.16344283343457e-05	11	3	0.0019055531550467636	RPT1, RPT3, RPT5
GO:2000142	BP	e	regulation of DNA-templated transcription initiation	3/13	26/6920	1.313768851797182e-05	10	3	0.0020775668808075435	RPT1, RPT3, RPT5
GO:0043933	BP	e	protein-containing complex organization	7/13	583/6920	3.179797226654225e-05	4	7	0.004860850027145425	RPN11, RPN6, RPN9, RPT1, RPT3, RPT5, SEM1
GO:0031334	BP	e	positive regulation of protein-containing complex assembly	3/13	36/6920	3.568837105252326e-05	6	3	0.0052795764402216675	RPT1, RPT3, RPT5
GO:0044238	BP	e	primary metabolic process	13/13	3320/6920	7.048519468619113e-05	3	13	0.010101409463464767	RPN11, RPN12, RPN13, RPN3, RPN5, RPN6, RPN7, RPN8, RPN9, RPT1, RPT3, RPT5, SEM1
GO:0022607	BP	e	cellular component assembly	7/13	737/6920	0.0001456595234592847	4	7	0.020242259835887264	RPN11, RPN6, RPN9, RPT1, RPT3, RPT5, SEM1
GO:0009894	BP	e	regulation of catabolic process	4/13	162/6920	0.00017547384274376544	5	4	0.023668324788909068	RPN3, RPT1, RPT3, RPT5
GO:0044089	BP	e	positive regulation of cellular component biogenesis	3/13	68/6920	0.0002419339914559024	5	3	0.0317002652804791	RPT1, RPT3, RPT5
