# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0071031	BP	e	nuclear mRNA surveillance of mRNA 3'-end processing	3/3	6/6920	3.6228575942693396e-10	12	3	1.6614424927319191e-06	AIR2, MTR4, PAP2
GO:0106354	BP	e	tRNA surveillance	3/3	16/6920	1.014400126395415e-08	9	3	1.5506796598831244e-05	AIR2, MTR4, PAP2
GO:0071038	BP	e	TRAMP-dependent tRNA surveillance pathway	3/3	16/6920	1.014400126395415e-08	10	3	1.5506796598831244e-05	AIR2, MTR4, PAP2
GO:0016078	BP	e	tRNA decay	3/3	18/6920	1.4781258984618909e-08	8	3	1.60993777545723e-05	AIR2, MTR4, PAP2
GO:0071035	BP	e	nuclear polyadenylation-dependent rRNA catabolic process	3/3	19/6920	1.7552745044234952e-08	10	3	1.60993777545723e-05	AIR2, MTR4, PAP2
GO:0071028	BP	e	nuclear mRNA surveillance	3/3	27/6920	5.2984292316189075e-08	11	3	4.0497660760340515e-05	AIR2, MTR4, PAP2
GO:0016073	BP	e	snRNA metabolic process	3/3	32/6920	8.984686833787961e-08	7	3	5.665518900215844e-05	AIR2, MTR4, PAP2
GO:0071027	BP	e	nuclear RNA surveillance	3/3	33/6920	9.883155517166758e-08	9	3	5.665518900215844e-05	AIR2, MTR4, PAP2
GO:0071025	BP	e	RNA surveillance	3/3	35/6920	1.1855801477246414e-07	8	3	6.041189508294673e-05	AIR2, MTR4, PAP2
GO:0016074	BP	e	sno(s)RNA metabolic process	3/3	53/6920	4.2434531001676775e-07	7	3	0.0001946047591736897	AIR2, MTR4, PAP2
GO:0071037	BP	e	nuclear polyadenylation-dependent snRNA catabolic process	2/3	5/6920	1.2527841560983376e-06	10	2	0.0003830178759911317	AIR2, PAP2
GO:0071036	BP	e	nuclear polyadenylation-dependent snoRNA catabolic process	2/3	5/6920	1.2527841560983376e-06	10	2	0.0003830178759911317	AIR2, PAP2
GO:0043633	BP	e	polyadenylation-dependent RNA catabolic process	2/3	5/6920	1.2527841560983376e-06	8	2	0.0003830178759911317	AIR2, PAP2
GO:0016076	BP	e	snRNA catabolic process	2/3	5/6920	1.2527841560983376e-06	8	2	0.0003830178759911317	AIR2, PAP2
GO:0016077	BP	e	sno(s)RNA catabolic process	2/3	5/6920	1.2527841560983376e-06	8	2	0.0003830178759911317	AIR2, PAP2
GO:0071042	BP	e	nuclear polyadenylation-dependent mRNA catabolic process	2/3	7/6920	2.6303395277433116e-06	13	2	0.0007095727690724016	MTR4, PAP2
GO:0071047	BP	e	polyadenylation-dependent mRNA catabolic process	2/3	7/6920	2.6303395277433116e-06	12	2	0.0007095727690724016	MTR4, PAP2
GO:0000956	BP	e	nuclear-transcribed mRNA catabolic process	3/3	122/6920	5.348062380660399e-06	10	3	0.0012920622905352951	AIR2, MTR4, PAP2
GO:0071051	BP	e	poly(A)-dependent snoRNA 3'-end processing	2/3	10/6920	5.634811559246817e-06	10	2	0.0012920622905352951	MTR4, PAP2
GO:0071039	BP	e	nuclear polyadenylation-dependent CUT catabolic process	2/3	10/6920	5.634811559246817e-06	10	2	0.0012920622905352951	AIR2, PAP2
GO:0006402	BP	e	mRNA catabolic process	3/3	127/6920	6.038850752447706e-06	9	3	0.001318769978605961	AIR2, MTR4, PAP2
GO:0071034	BP	e	CUT catabolic process	2/3	14/6920	1.1390445419262522e-05	8	2	0.0022711557692494753	AIR2, PAP2
GO:0071043	BP	e	CUT metabolic process	2/3	14/6920	1.1390445419262522e-05	7	2	0.0022711557692494753	AIR2, PAP2
GO:0006401	BP	e	RNA catabolic process	3/3	162/6920	1.2598849569831055e-05	7	3	0.0023920298780936125	AIR2, MTR4, PAP2
GO:0034475	BP	e	U4 snRNA 3'-end processing	2/3	15/6920	1.31415536374526e-05	10	2	0.0023920298780936125	MTR4, PAP2
GO:0141188	BP	e	nucleic acid catabolic process	3/3	166/6920	1.3561442832628417e-05	6	3	0.0023920298780936125	AIR2, MTR4, PAP2
GO:0034472	BP	e	snRNA 3'-end processing	2/3	20/6920	2.3768481818722852e-05	9	2	0.004037120652617148	MTR4, PAP2
GO:0034655	BP	e	nucleobase-containing compound catabolic process	3/3	215/6920	2.958706282943898e-05	5	3	0.004845938219135971	AIR2, MTR4, PAP2
GO:0006399	BP	e	tRNA metabolic process	3/3	218/6920	3.084892224381097e-05	7	3	0.0048783847382799	AIR2, MTR4, PAP2
GO:0031126	BP	e	sno(s)RNA 3'-end processing	2/3	26/6920	4.0633065062926335e-05	9	2	0.006211441212619339	MTR4, PAP2
GO:0016180	BP	e	snRNA processing	2/3	29/6920	5.074536632293066e-05	8	2	0.00705206818051394	MTR4, PAP2
GO:0050779	BP	e	RNA destabilization	2/3	29/6920	5.074536632293066e-05	10	2	0.00705206818051394	MTR4, PAP2
GO:0061157	BP	e	mRNA destabilization	2/3	29/6920	5.074536632293066e-05	11	2	0.00705206818051394	MTR4, PAP2
GO:0061014	BP	e	positive regulation of mRNA catabolic process	2/3	34/6920	7.008472358977953e-05	10	2	0.00925398546814288	MTR4, PAP2
GO:0010629	BP	e	negative regulation of gene expression	3/3	287/6920	7.062570680004378e-05	8	3	0.00925398546814288	AIR2, MTR4, PAP2
GO:1903313	BP	e	positive regulation of mRNA metabolic process	2/3	37/6920	8.317805699265239e-05	9	2	0.010595960260230663	MTR4, PAP2
GO:0043144	BP	e	sno(s)RNA processing	2/3	42/6920	0.00010748000459213144	8	2	0.013321710839446346	MTR4, PAP2
GO:0016071	BP	e	mRNA metabolic process	3/3	340/6920	0.00011761570951219467	7	3	0.013883567283432159	AIR2, MTR4, PAP2
GO:0043488	BP	e	regulation of mRNA stability	2/3	44/6920	0.00011806784213995949	10	2	0.013883567283432159	MTR4, PAP2
GO:0043487	BP	e	regulation of RNA stability	2/3	45/6920	0.00012354741425129185	9	2	0.014164711043910611	MTR4, PAP2
GO:0061013	BP	e	regulation of mRNA catabolic process	2/3	51/6920	0.00015902171124285839	9	2	0.017787160189262158	MTR4, PAP2
GO:1903311	BP	e	regulation of mRNA metabolic process	2/3	60/6920	0.00022056717834006536	8	2	0.024083835234941422	MTR4, PAP2
GO:0031123	BP	e	RNA 3'-end processing	2/3	65/6920	0.00025907199570923825	5	2	0.0272956817990795	MTR4, PAP2
GO:0010558	BP	e	negative regulation of macromolecule biosynthetic process	3/3	444/6920	0.00026246958401829584	7	3	0.0272956817990795	AIR2, MTR4, PAP2
GO:0009057	BP	e	macromolecule catabolic process	3/3	447/6920	0.00026783813365865186	4	3	0.0272956817990795	AIR2, MTR4, PAP2
GO:0009890	BP	e	negative regulation of biosynthetic process	3/3	471/6920	0.0003134452010556303	6	3	0.03124912374002436	AIR2, MTR4, PAP2
GO:0010605	BP	e	negative regulation of macromolecule metabolic process	3/3	492/6920	0.0003573655565281568	6	3	0.034869754090172914	AIR2, MTR4, PAP2
GO:0006400	BP	e	tRNA modification	2/3	85/6920	0.0004437949832973621	9	2	0.04240091236253547	AIR2, PAP2
GO:0009896	BP	e	positive regulation of catabolic process	2/3	87/6920	0.000464962035991944	6	2	0.04336095752346486	MTR4, PAP2
GO:0009892	BP	e	negative regulation of metabolic process	3/3	540/6920	0.0004727535709056352	5	3	0.04336095752346486	AIR2, MTR4, PAP2
