# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0005681	CC	e	spliceosomal complex	10/10	99/6920	2.2598254334640386e-19	3	10	2.1355350346235163e-16	CDC40, CEF1, CLF1, CWC2, CWC22, ECM2, PRP19, PRP45, PRP46, SYF1
GO:0071006	CC	e	U2-type catalytic step 1 spliceosome	7/10	13/6920	1.3668309740431055e-18	5	7	4.3055175682357824e-16	CEF1, CLF1, CWC2, ECM2, PRP19, PRP45, SYF1
GO:0071012	CC	e	catalytic step 1 spliceosome	7/10	13/6920	1.3668309740431055e-18	4	7	4.3055175682357824e-16	CEF1, CLF1, CWC2, ECM2, PRP19, PRP45, SYF1
GO:0000974	CC	e	Prp19 complex	7/10	14/6920	2.73262315989691e-18	2	7	6.45582221525645e-16	CEF1, CLF1, CWC2, ECM2, PRP19, PRP46, SYF1
GO:0071013	CC	e	catalytic step 2 spliceosome	8/10	33/6920	4.779302355812252e-18	4	8	9.032881452485157e-16	CDC40, CLF1, CWC2, CWC22, ECM2, PRP45, PRP46, SYF1
GO:0005684	CC	e	U2-type spliceosomal complex	8/10	61/6920	1.0063788718734299e-15	4	8	1.585046723200652e-13	CEF1, CLF1, CWC2, CWC22, ECM2, PRP19, PRP45, SYF1
GO:0071007	CC	e	U2-type catalytic step 2 spliceosome	5/10	11/6920	8.785166754321741e-13	5	5	1.185997511833435e-10	CLF1, CWC2, ECM2, PRP45, SYF1
GO:1990904	CC	e	ribonucleoprotein complex	10/10	622/6920	3.2217152594726786e-11	2	10	3.8056511502521014e-09	CDC40, CEF1, CLF1, CWC2, CWC22, ECM2, PRP19, PRP45, PRP46, SYF1
GO:0140513	CC	e	nuclear protein-containing complex	10/10	707/6920	1.1700151963970345e-10	2	10	1.2285159562168862e-08	CDC40, CEF1, CLF1, CWC2, CWC22, ECM2, PRP19, PRP45, PRP46, SYF1
GO:1902494	CC	e	catalytic complex	10/10	851/6920	7.551081216148755e-10	2	10	7.135771749260574e-08	CDC40, CEF1, CLF1, CWC2, CWC22, ECM2, PRP19, PRP45, PRP46, SYF1
GO:0071014	CC	e	post-mRNA release spliceosomal complex	3/10	9/6920	1.8176194077842402e-07	4	3	1.5615003094146428e-05	CLF1, PRP45, SYF1
GO:0032991	CC	e	protein-containing complex	10/10	2176/6920	9.318779933238943e-06	1	10	0.0007338539197425667	CDC40, CEF1, CLF1, CWC2, CWC22, ECM2, PRP19, PRP45, PRP46, SYF1
GO:0005634	CC	e	nucleus	10/10	2331/6920	1.8569139415962744e-05	5	10	0.0012658784845096965	CDC40, CEF1, CLF1, CWC2, CWC22, ECM2, PRP19, PRP45, PRP46, SYF1
GO:0071008	CC	e	U2-type post-mRNA release spliceosomal complex	2/10	5/6920	1.875375532606958e-05	5	2	0.0012658784845096965	CLF1, SYF1
