# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0005956	CC	e	protein kinase CK2 complex	4/4	4/6920	1.0475227972442794e-14	7	4	9.899090433958439e-12	CKA1, CKA2, CKB1, CKB2
GO:0034456	CC	e	UTP-C complex	4/4	6/6920	1.5712841958664185e-13	3	4	7.424317825468827e-11	CKA1, CKA2, CKB1, CKB2
GO:0032545	CC	e	CURI complex	4/4	7/6920	3.666329790354977e-13	3	4	1.1548938839618178e-10	CKA1, CKA2, CKB1, CKB2
GO:1902554	CC	e	serine/threonine protein kinase complex	4/4	56/6920	3.847446481998512e-09	6	4	9.089592313721485e-07	CKA1, CKA2, CKB1, CKB2
GO:0032040	CC	e	small-subunit processome	4/4	60/6920	5.10808779234214e-09	4	4	9.574400267724602e-07	CKA1, CKA2, CKB1, CKB2
GO:1902911	CC	e	protein kinase complex	4/4	64/6920	6.655708448218812e-09	5	4	9.574400267724602e-07	CKA1, CKA2, CKB1, CKB2
GO:0005654	CC	e	nucleoplasm	4/4	65/6920	7.092148346462668e-09	2	4	9.574400267724602e-07	CKA1, CKA2, CKB1, CKB2
GO:0061695	CC	e	transferase complex, transferring phosphorus-containing groups	4/4	135/6920	1.3861696334671997e-07	4	4	1.6374128795331296e-05	CKA1, CKA2, CKB1, CKB2
GO:0030684	CC	e	preribosome	4/4	163/6920	2.968935202952814e-07	3	4	3.117381963100455e-05	CKA1, CKA2, CKB1, CKB2
GO:1990234	CC	e	transferase complex	4/4	410/6920	1.2153852981617907e-05	3	4	0.0010441264606935383	CKA1, CKA2, CKB1, CKB2
GO:0140535	CC	e	intracellular protein-containing complex	4/4	410/6920	1.2153852981617907e-05	2	4	0.0010441264606935383	CKA1, CKA2, CKB1, CKB2
GO:1990904	CC	e	ribonucleoprotein complex	4/4	622/6920	6.470183010715215e-05	2	4	0.005095269120938232	CKA1, CKA2, CKB1, CKB2
GO:0140513	CC	e	nuclear protein-containing complex	4/4	707/6920	0.0001081279906560431	2	4	0.007860073166920056	CKA1, CKA2, CKB1, CKB2
GO:1902494	CC	e	catalytic complex	4/4	851/6920	0.00022730253010368705	2	4	0.015342920781998875	CKA1, CKA2, CKB1, CKB2
