# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006359	BP	e	regulation of transcription by RNA polymerase III	4/4	13/6920	7.489788000296595e-12	10	4	3.434816776936018e-08	CKA1, CKA2, CKB1, CKB2
GO:0060962	BP	e	regulation of ribosomal protein gene transcription by RNA polymerase II	4/4	20/6920	5.0752479526485314e-11	11	4	1.1637543555423082e-07	CKA1, CKA2, CKB1, CKB2
GO:0042790	BP	e	nucleolar large rRNA transcription by RNA polymerase I	4/4	28/6920	2.1448029273576615e-10	10	4	3.278688741620745e-07	CKA1, CKA2, CKB1, CKB2
GO:0006356	BP	e	regulation of transcription by RNA polymerase I	4/4	39/6920	8.615979759613921e-10	10	4	8.780640706130987e-07	CKA1, CKA2, CKB1, CKB2
GO:0006360	BP	e	transcription by RNA polymerase I	4/4	40/6920	9.573310844015466e-10	9	4	8.780640706130987e-07	CKA1, CKA2, CKB1, CKB2
GO:0009303	BP	e	rRNA transcription	4/4	42/6920	1.1724922669555216e-09	9	4	8.961749227096703e-07	CKA1, CKA2, CKB1, CKB2
GO:0006351	BP	e	DNA-templated transcription	4/4	166/6920	3.195771550843476e-07	8	4	0.00020936869045954545	CKA1, CKA2, CKB1, CKB2
GO:0032774	BP	e	RNA biosynthetic process	4/4	249/6920	1.637703698704417e-06	7	4	0.000938813645282307	CKA1, CKA2, CKB1, CKB2
GO:0051726	BP	e	regulation of cell cycle	4/4	298/6920	3.373173517143424e-06	4	4	0.0017188193055133047	CKA1, CKA2, CKB1, CKB2
GO:0007535	BP	e	donor selection	2/4	6/6920	3.7565415108831364e-06	3	2	0.0017227499368910064	CKA1, CKA2
GO:0141187	BP	e	nucleic acid biosynthetic process	4/4	343/6920	5.936162262856303e-06	6	4	0.002474840012496273	CKA1, CKA2, CKB1, CKB2
GO:0006974	BP	e	DNA damage response	4/4	370/6920	8.04811576568676e-06	4	4	0.003075721575119957	CKA1, CKA2, CKB1, CKB2
GO:0016072	BP	e	rRNA metabolic process	4/4	428/6920	1.4441836195883928e-05	7	4	0.005094635445717207	CKA1, CKA2, CKB1, CKB2
GO:0034654	BP	e	nucleobase-containing compound biosynthetic process	4/4	476/6920	2.21254588621054e-05	5	4	0.007247668167258241	CKA1, CKA2, CKB1, CKB2
GO:0006357	BP	e	regulation of transcription by RNA polymerase II	4/4	487/6920	2.424959961179198e-05	10	4	0.007413910921311867	CKA1, CKA2, CKB1, CKB2
GO:2001141	BP	e	regulation of RNA biosynthetic process	4/4	581/6920	4.9222398225692735e-05	8	4	0.013278465780178052	CKA1, CKA2, CKB1, CKB2
GO:0006355	BP	e	regulation of DNA-templated transcription	4/4	581/6920	4.9222398225692735e-05	9	4	0.013278465780178052	CKA1, CKA2, CKB1, CKB2
GO:0051252	BP	e	regulation of RNA metabolic process	4/4	638/6920	7.163795726562486e-05	7	4	0.018251759556675313	CKA1, CKA2, CKB1, CKB2
GO:0019219	BP	e	regulation of nucleobase-containing compound metabolic process	4/4	725/6920	0.00011959260040128177	6	4	0.028865877128435694	CKA1, CKA2, CKB1, CKB2
GO:0033554	BP	e	cellular response to stress	4/4	795/6920	0.00017303670698703624	3	4	0.03967731691212741	CKA1, CKA2, CKB1, CKB2
GO:0006950	BP	e	response to stress	4/4	850/6920	0.00022623412808204808	2	4	0.04940522435163202	CKA1, CKA2, CKB1, CKB2
