# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006465	BP	e	signal peptide processing	4/4	10/6920	2.1997978742129865e-12	7	4	1.0088273051140756e-08	SEC11, SPC1, SPC2, SPC3
GO:0045047	BP	e	protein targeting to ER	4/4	25/6920	1.325116338514013e-10	8	4	3.038491764212632e-07	SEC11, SPC1, SPC2, SPC3
GO:0072599	BP	e	establishment of protein localization to endoplasmic reticulum	4/4	28/6920	2.1448029273576615e-10	7	4	3.278688741620745e-07	SEC11, SPC1, SPC2, SPC3
GO:0070972	BP	e	protein localization to endoplasmic reticulum	4/4	33/6920	4.286463286323589e-10	6	4	4.914430157769995e-07	SEC11, SPC1, SPC2, SPC3
GO:0016485	BP	e	protein processing	4/4	46/6920	1.709400076683077e-09	6	4	1.5678617503337183e-06	SEC11, SPC1, SPC2, SPC3
GO:0051604	BP	e	protein maturation	4/4	94/6920	3.1944218177192266e-08	5	4	2.441603076010062e-05	SEC11, SPC1, SPC2, SPC3
GO:0006605	BP	e	protein targeting	4/4	161/6920	2.8245698011277964e-07	6	4	0.00018504967297102963	SEC11, SPC1, SPC2, SPC3
GO:0072594	BP	e	establishment of protein localization to organelle	4/4	321/6920	4.548048165196716e-06	6	4	0.0026071686106990174	SEC11, SPC1, SPC2, SPC3
GO:0006508	BP	e	proteolysis	4/4	394/6920	1.0358666193058158e-05	5	4	0.004997214050837641	SEC11, SPC1, SPC2, SPC3
GO:0033365	BP	e	protein localization to organelle	4/4	399/6920	1.0896672592319322e-05	5	4	0.004997214050837641	SEC11, SPC1, SPC2, SPC3
GO:0045184	BP	e	establishment of protein localization	4/4	631/6920	6.85381597534649e-05	5	4	0.028574181875399094	SEC11, SPC1, SPC2, SPC3
