# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006406	BP	e	mRNA export from nucleus	5/5	63/6920	5.323075094593739e-11	9	5	2.4411622383806885e-07	GLE2, NSP1, NUP116, NUP159, NUP82
GO:0006405	BP	e	RNA export from nucleus	5/5	76/6920	1.3991336086929218e-10	8	5	3.20821336473287e-07	GLE2, NSP1, NUP116, NUP159, NUP82
GO:0051028	BP	e	mRNA transport	5/5	96/6920	4.62903777474106e-10	8	5	7.0762557449875e-07	GLE2, NSP1, NUP116, NUP159, NUP82
GO:0031503	BP	e	protein-containing complex localization	5/5	110/6920	9.268935040805719e-10	2	5	7.614745694009799e-07	GLE2, NSP1, NUP116, NUP159, NUP82
GO:0051236	BP	e	establishment of RNA localization	5/5	113/6920	1.063006414072615e-09	3	5	7.614745694009799e-07	GLE2, NSP1, NUP116, NUP159, NUP82
GO:0050658	BP	e	RNA transport	5/5	113/6920	1.063006414072615e-09	7	5	7.614745694009799e-07	GLE2, NSP1, NUP116, NUP159, NUP82
GO:0050657	BP	e	nucleic acid transport	5/5	115/6920	1.1623030932854031e-09	6	5	7.614745694009799e-07	GLE2, NSP1, NUP116, NUP159, NUP82
GO:0000055	BP	e	ribosomal large subunit export from nucleus	4/5	32/6920	1.8773457595198854e-09	9	4	1.0761884566447742e-06	NSP1, NUP116, NUP159, NUP82
GO:0051168	BP	e	nuclear export	5/5	131/6920	2.2537996434387423e-09	7	5	1.1484361294233413e-06	GLE2, NSP1, NUP116, NUP159, NUP82
GO:0016973	BP	e	poly(A)+ mRNA export from nucleus	4/5	35/6920	2.7325806918403806e-09	10	4	1.2531615052779987e-06	GLE2, NSP1, NUP116, NUP159
GO:0015931	BP	e	nucleobase-containing compound transport	5/5	164/6920	7.040274338985852e-09	5	5	2.9351543744171923e-06	GLE2, NSP1, NUP116, NUP159, NUP82
GO:0006913	BP	e	nucleocytoplasmic transport	5/5	172/6920	8.959148227991149e-09	6	5	3.1605118287359545e-06	GLE2, NSP1, NUP116, NUP159, NUP82
GO:0051169	BP	e	nuclear transport	5/5	172/6920	8.959148227991149e-09	5	5	3.1605118287359545e-06	GLE2, NSP1, NUP116, NUP159, NUP82
GO:0006606	BP	e	protein import into nucleus	4/5	65/6920	3.5210527128996846e-08	8	4	1.153396267239854e-05	NSP1, NUP116, NUP159, NUP82
GO:0000054	BP	e	ribosomal subunit export from nucleus	4/5	68/6920	4.233856730826538e-08	8	4	1.2856119224343553e-05	NSP1, NUP116, NUP159, NUP82
GO:0033750	BP	e	ribosome localization	4/5	69/6920	4.493877998411386e-08	3	4	1.2856119224343553e-05	NSP1, NUP116, NUP159, NUP82
GO:0051170	BP	e	import into nucleus	4/5	70/6920	4.7656787355830874e-08	7	4	1.2856119224343553e-05	NSP1, NUP116, NUP159, NUP82
GO:0034504	BP	e	protein localization to nucleus	4/5	71/6920	5.049608199407529e-08	6	4	1.286527955693496e-05	NSP1, NUP116, NUP159, NUP82
GO:0000056	BP	e	ribosomal small subunit export from nucleus	3/5	16/6920	1.011542373938975e-07	9	3	2.44154385625481e-05	NSP1, NUP159, NUP82
GO:0051656	BP	e	establishment of organelle localization	4/5	110/6920	2.986695709941133e-07	3	4	6.848493262895019e-05	NSP1, NUP116, NUP159, NUP82
GO:0051640	BP	e	organelle localization	4/5	193/6920	2.8705672684786193e-06	2	4	0.0006268772139639499	NSP1, NUP116, NUP159, NUP82
GO:0015031	BP	e	protein transport	5/5	570/6920	3.7310597573716753e-06	6	5	0.0007777563657866592	GLE2, NSP1, NUP116, NUP159, NUP82
GO:0006997	BP	e	nucleus organization	3/5	57/6920	5.238363621737641e-06	5	3	0.0010444841551864705	GLE2, NUP116, NUP159
GO:0045184	BP	e	establishment of protein localization	5/5	631/6920	6.213624373253687e-06	5	5	0.0011873200573225585	GLE2, NSP1, NUP116, NUP159, NUP82
GO:0046907	BP	e	intracellular transport	5/5	652/6920	7.322491910944059e-06	4	5	0.0013432379161435783	GLE2, NSP1, NUP116, NUP159, NUP82
GO:0051649	BP	e	establishment of localization in cell	5/5	686/6920	9.448723150031081e-06	3	5	0.0016666093986939438	GLE2, NSP1, NUP116, NUP159, NUP82
GO:0071705	BP	e	nitrogen compound transport	5/5	755/6920	1.5278063413067896e-05	4	5	0.0025695015511234347	GLE2, NSP1, NUP116, NUP159, NUP82
GO:0008104	BP	e	protein localization	5/5	759/6920	1.568819089216227e-05	4	5	0.0025695015511234347	GLE2, NSP1, NUP116, NUP159, NUP82
GO:0070727	BP	e	cellular macromolecule localization	5/5	774/6920	1.730533915499466e-05	3	5	0.002679854600389333	GLE2, NSP1, NUP116, NUP159, NUP82
GO:0033036	BP	e	macromolecule localization	5/5	776/6920	1.7530666814583513e-05	2	5	0.002679854600389333	GLE2, NSP1, NUP116, NUP159, NUP82
GO:0051664	BP	e	nuclear pore localization	2/5	10/6920	1.875375532606958e-05	6	2	0.0027743458685598418	GLE2, NUP159
GO:0072594	BP	e	establishment of protein localization to organelle	4/5	321/6920	2.1906388154863076e-05	6	4	0.0031394592524438144	NSP1, NUP116, NUP159, NUP82
GO:0006611	BP	e	protein export from nucleus	2/5	12/6920	2.7489596608372752e-05	8	2	0.003820220910484771	NUP159, NUP82
GO:0006886	BP	e	intracellular protein transport	4/5	349/6920	3.0552417859986516e-05	7	4	0.004120982008997005	NSP1, NUP116, NUP159, NUP82
GO:0033365	BP	e	protein localization to organelle	4/5	399/6920	5.199395540001991e-05	5	4	0.006812693698985466	NSP1, NUP116, NUP159, NUP82
GO:0006607	BP	e	NLS-bearing protein import into nucleus	2/5	17/6920	5.6563324825995515e-05	9	2	0.007205539101444874	NSP1, NUP159
