# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0045721	BP	e	negative regulation of gluconeogenesis	7/7	11/6920	2.1954329280372295e-21	9	7	1.0068255407978734e-17	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0045912	BP	e	negative regulation of carbohydrate metabolic process	7/7	18/6920	2.117195681874448e-19	7	7	4.854729698538109e-16	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0006111	BP	e	regulation of gluconeogenesis	7/7	19/6920	3.352226496301211e-19	8	7	5.124436904012452e-16	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0062014	BP	e	negative regulation of small molecule metabolic process	7/7	20/6920	5.157271532771092e-19	6	7	5.912811812322057e-16	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0010906	BP	e	regulation of glucose metabolic process	7/7	23/6920	1.6309871222388583e-18	7	7	1.495941388517481e-15	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0043255	BP	e	regulation of carbohydrate biosynthetic process	7/7	35/6920	4.4737068585590644e-17	7	7	3.4194032755586447e-14	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0006109	BP	e	regulation of carbohydrate metabolic process	7/7	53/6920	1.025487252912354e-15	6	7	6.718406488365794e-13	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0062012	BP	e	regulation of small molecule metabolic process	7/7	76/6920	1.4544339986927137e-14	5	7	8.337542897505981e-12	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0043161	BP	e	proteasome-mediated ubiquitin-dependent protein catabolic process	7/7	122/6920	4.4563055820105154e-13	9	7	2.2707352665666917e-10	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0010498	BP	e	proteasomal protein catabolic process	7/7	175/6920	5.875830790972647e-12	7	7	2.6946560007400564e-09	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0006511	BP	e	ubiquitin-dependent protein catabolic process	7/7	182/6920	7.768857093248079e-12	8	7	3.238907148148699e-09	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0019941	BP	e	modification-dependent protein catabolic process	7/7	188/6920	9.785885421026e-12	7	7	3.739839211735436e-09	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0043632	BP	e	modification-dependent macromolecule catabolic process	7/7	193/6920	1.179457953179803e-11	5	7	4.160764748678905e-09	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0030163	BP	e	protein catabolic process	7/7	208/6920	2.0077426003267677e-11	5	7	6.576791117927541e-09	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0051603	BP	e	proteolysis involved in protein catabolic process	7/7	250/6920	7.402095858511157e-11	6	7	2.2630674404754778e-08	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0006508	BP	e	proteolysis	7/7	394/6920	1.8440522735836662e-09	5	7	5.285514829159183e-07	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0009057	BP	e	macromolecule catabolic process	7/7	447/6920	4.489786040443851e-09	4	7	1.2111858106750295e-06	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0009890	BP	e	negative regulation of biosynthetic process	7/7	471/6920	6.490361821776492e-09	6	7	1.653599961925944e-06	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0009892	BP	e	negative regulation of metabolic process	7/7	540/6920	1.6997091504009372e-08	5	7	4.102561138809841e-06	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0048523	BP	e	negative regulation of cellular process	7/7	748/6920	1.6813520270742003e-07	4	7	3.7765111475034277e-05	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0048519	BP	e	negative regulation of biological process	7/7	751/6920	1.7293225926204096e-07	3	7	3.7765111475034277e-05	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0009056	BP	e	catabolic process	7/7	916/6920	6.980135381457282e-07	3	7	0.0001455040948152868	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0080090	BP	e	regulation of primary metabolic process	7/7	1011/6920	1.3957043693184053e-06	5	7	0.00027829131468235684	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0009889	BP	e	regulation of biosynthetic process	7/7	1020/6920	1.4853078940111351e-06	5	7	0.0002838175834139611	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0019222	BP	e	regulation of metabolic process	7/7	1196/6920	4.5399861817683295e-06	4	7	0.0008328150651835825	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0019538	BP	e	protein metabolic process	7/7	1267/6920	6.804581332391369e-06	4	7	0.0012002234611671852	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0007039	BP	e	protein catabolic process in the vacuole	2/7	12/6920	5.761694952542755e-05	6	2	0.009786345574948545	VID24, VID28
GO:0050794	BP	e	regulation of cellular process	7/7	1728/6920	5.9992553832629054e-05	3	7	0.009825923281301316	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0050789	BP	e	regulation of biological process	7/7	1743/6920	6.374093460819174e-05	2	7	0.0100798595211437	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
GO:0065007	BP	e	biological regulation	7/7	1859/6920	0.00010014280122710084	1	7	0.01530849621424948	FYV10, GID7, GID8, RMD5, VID24, VID28, VID30
