# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006325	BP	e	chromatin organization	9/9	324/6920	9.716905381724096e-13	4	9	4.45617280805867e-09	ADA2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8
GO:0006357	BP	e	regulation of transcription by RNA polymerase II	9/9	487/6920	3.9516069251230826e-11	10	9	9.061034679307228e-08	ADA2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8
GO:2001141	BP	e	regulation of RNA biosynthetic process	9/9	581/6920	1.9581618931232628e-10	8	9	2.2450326104658208e-07	ADA2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8
GO:0006355	BP	e	regulation of DNA-templated transcription	9/9	581/6920	1.9581618931232628e-10	9	9	2.2450326104658208e-07	ADA2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8
GO:0051252	BP	e	regulation of RNA metabolic process	9/9	638/6920	4.5716852002538225e-10	7	9	4.1931496656728065e-07	ADA2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8
GO:0019219	BP	e	regulation of nucleobase-containing compound metabolic process	9/9	725/6920	1.4544464301926246e-09	6	9	1.1116818881438961e-06	ADA2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8
GO:0010468	BP	e	regulation of gene expression	9/9	953/6920	1.724593940762167e-08	7	9	1.1298554017621854e-05	ADA2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8
GO:0010556	BP	e	regulation of macromolecule biosynthetic process	9/9	982/6920	2.2612130457108638e-08	6	9	1.2962403784537526e-05	ADA2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8
GO:0080090	BP	e	regulation of primary metabolic process	9/9	1011/6920	2.9414251237019266e-08	5	9	1.4614037287955991e-05	ADA2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8
GO:0009889	BP	e	regulation of biosynthetic process	9/9	1020/6920	3.186663167892715e-08	5	9	1.4614037287955991e-05	ADA2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8
GO:0060255	BP	e	regulation of macromolecule metabolic process	9/9	1107/6920	6.675354185590662e-08	5	9	2.7830158450107974e-05	ADA2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8
GO:0019222	BP	e	regulation of metabolic process	9/9	1196/6920	1.3420927797118652e-07	4	9	5.1290312397988444e-05	ADA2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8
GO:1902680	BP	e	positive regulation of RNA biosynthetic process	6/9	355/6920	1.2880421045020149e-06	9	6	0.0004219257922318743	ADA2, HFI1, NGG1, SGF29, SGF73, SPT8
GO:0045893	BP	e	positive regulation of DNA-templated transcription	6/9	355/6920	1.2880421045020149e-06	10	6	0.0004219257922318743	ADA2, HFI1, NGG1, SGF29, SGF73, SPT8
GO:0051254	BP	e	positive regulation of RNA metabolic process	6/9	391/6920	2.276391075007855e-06	8	6	0.0006959686313324014	ADA2, HFI1, NGG1, SGF29, SGF73, SPT8
GO:0045935	BP	e	positive regulation of nucleobase-containing compound metabolic process	6/9	417/6920	3.323862171294474e-06	7	6	0.000946886502844693	ADA2, HFI1, NGG1, SGF29, SGF73, SPT8
GO:0010557	BP	e	positive regulation of macromolecule biosynthetic process	6/9	423/6920	3.6147076071456008e-06	7	6	0.000946886502844693	ADA2, HFI1, NGG1, SGF29, SGF73, SPT8
GO:0050794	BP	e	regulation of cellular process	9/9	1728/6920	3.7165192000009755e-06	3	9	0.000946886502844693	ADA2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8
GO:0050789	BP	e	regulation of biological process	9/9	1743/6920	4.017883505732481e-06	2	9	0.0009697901977520609	ADA2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8
GO:0009891	BP	e	positive regulation of biosynthetic process	6/9	439/6920	4.494304375076014e-06	6	6	0.00103054399320493	ADA2, HFI1, NGG1, SGF29, SGF73, SPT8
GO:0065007	BP	e	biological regulation	9/9	1859/6920	7.1845049808902505e-06	1	9	0.0015567852950863282	ADA2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8
GO:0016043	BP	e	cellular component organization	9/9	1867/6920	7.468224267749504e-06	3	9	0.0015567852950863282	ADA2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8
GO:0010604	BP	e	positive regulation of macromolecule metabolic process	6/9	500/6920	9.618194325264318e-06	6	6	0.0019177843119853116	ADA2, HFI1, NGG1, SGF29, SGF73, SPT8
GO:0009893	BP	e	positive regulation of metabolic process	6/9	544/6920	1.571657069085988e-05	5	6	0.0030031747161784754	ADA2, HFI1, NGG1, SGF29, SGF73, SPT8
GO:0071840	BP	e	cellular component organization or biogenesis	9/9	2044/6920	1.6903389039589745e-05	2	9	0.003100757685422343	ADA2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8
GO:0048522	BP	e	positive regulation of cellular process	6/9	717/6920	7.737636859040655e-05	4	6	0.013648001013677094	ADA2, HFI1, NGG1, SGF29, SGF73, SPT8
GO:0048518	BP	e	positive regulation of biological process	6/9	740/6920	9.270540556356011e-05	3	6	0.015746184811647655	ADA2, HFI1, NGG1, SGF29, SGF73, SPT8
