# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0030123	CC	e	AP-3 adaptor complex	4/4	4/6920	1.0475227972442794e-14	4	4	9.899090433958439e-12	APL5, APL6, APM3, APS3
GO:0030119	CC	e	AP-type membrane coat adaptor complex	4/4	13/6920	7.489788000296595e-12	3	4	3.5389248301401408e-09	APL5, APL6, APM3, APS3
GO:0030117	CC	e	membrane coat	4/4	36/6920	6.170433037167426e-10	3	4	1.9436864067077392e-07	APL5, APL6, APM3, APS3
GO:0030659	CC	e	cytoplasmic vesicle membrane	4/4	149/6920	2.0657150609179983e-07	5	4	4.011165888837346e-05	APL5, APL6, APM3, APS3
GO:0012506	CC	e	vesicle membrane	4/4	150/6920	2.1223099940938334e-07	4	4	4.011165888837346e-05	APL5, APL6, APM3, APS3
GO:0005794	CC	e	Golgi apparatus	4/4	265/6920	2.104064661020552e-06	5	4	0.00029187825721670906	APL5, APL6, APM3, APS3
GO:0031410	CC	e	cytoplasmic vesicle	4/4	279/6920	2.5881538677315655e-06	6	4	0.00029187825721670906	APL5, APL6, APM3, APS3
GO:0097708	CC	e	intracellular vesicle	4/4	279/6920	2.5881538677315655e-06	5	4	0.00029187825721670906	APL5, APL6, APM3, APS3
GO:0031982	CC	e	vesicle	4/4	284/6920	2.77979292587342e-06	4	4	0.00029187825721670906	APL5, APL6, APM3, APS3
GO:0098796	CC	e	membrane protein complex	4/4	336/6920	5.46420552803434e-06	2	4	0.0005163674223992451	APL5, APL6, APM3, APS3
GO:0030665	CC	e	clathrin-coated vesicle membrane	2/4	10/6920	1.1260934859661011e-05	7	2	0.0009674166765799687	APL5, APL6
GO:0030662	CC	e	coated vesicle membrane	2/4	36/6920	0.00015686361467506617	6	2	0.01235300965566146	APL5, APL6
