# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0015937	BP	e	coenzyme A biosynthetic process	3/3	7/6920	6.340000789971344e-10	8	3	2.9075243622808585e-06	CAB3, SIS2, VHS3
GO:0015936	BP	e	coenzyme A metabolic process	3/3	10/6920	2.1737145565616033e-09	7	3	4.984327478195756e-06	CAB3, SIS2, VHS3
GO:0043604	BP	e	amide biosynthetic process	3/3	59/6920	5.888773876605098e-07	4	3	0.0009001972332703661	CAB3, SIS2, VHS3
GO:0044272	BP	e	sulfur compound biosynthetic process	3/3	85/6920	1.7891482229299132e-06	4	3	0.0020512584375891453	CAB3, SIS2, VHS3
GO:0072522	BP	e	purine-containing compound biosynthetic process	3/3	92/6920	2.2747922834417182e-06	4	3	0.002086439482372744	CAB3, SIS2, VHS3
GO:0043603	BP	e	amide metabolic process	3/3	116/6920	4.591247429217533e-06	3	3	0.003509243451731934	CAB3, SIS2, VHS3
GO:0006790	BP	e	sulfur compound metabolic process	3/3	131/6920	6.632455969268737e-06	3	3	0.0038020553843833033	CAB3, SIS2, VHS3
GO:1901293	BP	e	nucleoside phosphate biosynthetic process	3/3	131/6920	6.632455969268737e-06	7	3	0.0038020553843833033	CAB3, SIS2, VHS3
GO:0072521	BP	e	purine-containing compound metabolic process	3/3	172/6920	1.5095360738042055e-05	3	3	0.007691924927184541	CAB3, SIS2, VHS3
GO:0006753	BP	e	nucleoside phosphate metabolic process	3/3	228/6920	3.531336965722908e-05	6	3	0.016194711324805256	CAB3, SIS2, VHS3
GO:0055086	BP	e	nucleobase-containing small molecule metabolic process	3/3	242/6920	4.2258460122595286e-05	5	3	0.01761793619292927	CAB3, SIS2, VHS3
GO:0090407	BP	e	organophosphate biosynthetic process	3/3	266/6920	5.618255100041006e-05	5	3	0.02147109824065671	CAB3, SIS2, VHS3
