# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006511	BP	e	ubiquitin-dependent protein catabolic process	30/32	182/6920	1.5991888678969483e-46	8	30	7.333880148175405e-43	PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, RPN1, RPN10, RPN11, RPN12, RPN13, RPN2, RPN3, RPN6, RPN7, RPN8, RPN9, RPT1, RPT4, RPT5, RPT6, SCL1, SEM1
GO:0019941	BP	e	modification-dependent protein catabolic process	30/32	188/6920	4.601286692324796e-46	7	30	1.0550750385500757e-42	PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, RPN1, RPN10, RPN11, RPN12, RPN13, RPN2, RPN3, RPN6, RPN7, RPN8, RPN9, RPT1, RPT4, RPT5, RPT6, SCL1, SEM1
GO:0043632	BP	e	modification-dependent macromolecule catabolic process	30/32	193/6920	1.0797343333362511e-45	5	30	1.6505538842266823e-42	PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, RPN1, RPN10, RPN11, RPN12, RPN13, RPN2, RPN3, RPN6, RPN7, RPN8, RPN9, RPT1, RPT4, RPT5, RPT6, SCL1, SEM1
GO:0051603	BP	e	proteolysis involved in protein catabolic process	30/32	250/6920	4.3983550939595324e-42	6	30	5.0427141152246035e-39	PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, RPN1, RPN10, RPN11, RPN12, RPN13, RPN2, RPN3, RPN6, RPN7, RPN8, RPN9, RPT1, RPT4, RPT5, RPT6, SCL1, SEM1
GO:0043161	BP	e	proteasome-mediated ubiquitin-dependent protein catabolic process	26/32	122/6920	1.252746335090352e-41	9	26	1.149018938544871e-38	PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, RPN1, RPN10, RPN11, RPN12, RPN2, RPN7, RPN8, RPT1, RPT4, RPT5, RPT6, SCL1, SEM1
GO:0010498	BP	e	proteasomal protein catabolic process	26/32	175/6920	3.549778571665151e-37	7	26	2.7132140882760637e-34	PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, RPN1, RPN10, RPN11, RPN12, RPN2, RPN7, RPN8, RPT1, RPT4, RPT5, RPT6, SCL1, SEM1
GO:0006508	BP	e	proteolysis	30/32	394/6920	7.030987041656211e-36	5	30	4.6063009390050554e-33	PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, RPN1, RPN10, RPN11, RPN12, RPN13, RPN2, RPN3, RPN6, RPN7, RPN8, RPN9, RPT1, RPT4, RPT5, RPT6, SCL1, SEM1
GO:0030163	BP	e	protein catabolic process	26/32	208/6920	4.2585452807343495e-35	5	26	2.4412110821809657e-32	PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, RPN1, RPN10, RPN11, RPN12, RPN2, RPN7, RPN8, RPT1, RPT4, RPT5, RPT6, SCL1, SEM1
GO:0009057	BP	e	macromolecule catabolic process	30/32	447/6920	3.5009448705292707e-34	4	30	1.783925908471915e-31	PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, RPN1, RPN10, RPN11, RPN12, RPN13, RPN2, RPN3, RPN6, RPN7, RPN8, RPN9, RPT1, RPT4, RPT5, RPT6, SCL1, SEM1
GO:0010499	BP	e	proteasomal ubiquitin-independent protein catabolic process	14/32	17/6920	4.868502446037537e-32	8	14	2.2326952217528148e-29	PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, SCL1
