# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0010499	BP	e	proteasomal ubiquitin-independent protein catabolic process	14/15	17/6920	1.5597747975639752e-39	8	14	7.15312722162839e-36	PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, SCL1
GO:0006511	BP	e	ubiquitin-dependent protein catabolic process	15/15	182/6920	1.1183744057060605e-24	8	15	2.2169184457696857e-21	PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, SCL1, UMP1
GO:0019941	BP	e	modification-dependent protein catabolic process	15/15	188/6920	1.854917901689907e-24	7	15	2.2169184457696857e-21	PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, SCL1, UMP1
GO:0043161	BP	e	proteasome-mediated ubiquitin-dependent protein catabolic process	14/15	122/6920	1.933640162031998e-24	9	14	2.2169184457696857e-21	PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, SCL1
GO:0043632	BP	e	modification-dependent macromolecule catabolic process	15/15	193/6920	2.792150150784035e-24	5	15	2.560960118299117e-21	PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, SCL1, UMP1
GO:0051603	BP	e	proteolysis involved in protein catabolic process	15/15	250/6920	1.5419385186684736e-22	6	15	1.1785550077689366e-19	PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, SCL1, UMP1
GO:0010498	BP	e	proteasomal protein catabolic process	14/15	175/6920	3.8143848789130622e-22	7	14	2.498967007813615e-19	PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, SCL1
GO:0030163	BP	e	protein catabolic process	14/15	208/6920	4.6496014358765044e-21	5	14	2.6653840231162062e-18	PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, SCL1
GO:0006508	BP	e	proteolysis	15/15	394/6920	1.6605860388724143e-19	5	15	8.461608415854325e-17	PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, SCL1, UMP1
GO:0009057	BP	e	macromolecule catabolic process	15/15	447/6920	1.138882666903227e-18	4	15	5.2229159104182e-16	PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, SCL1, UMP1
GO:0009056	BP	e	catabolic process	15/15	916/6920	6.072780469180282e-14	3	15	2.5317973846964336e-11	PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, SCL1, UMP1
GO:0019538	BP	e	protein metabolic process	15/15	1267/6920	8.138095797147972e-12	4	15	3.1101089438100497e-09	PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, SCL1, UMP1
GO:0043170	BP	e	macromolecule metabolic process	15/15	2675/6920	6.277428229122881e-07	3	15	0.00020906948933797803	PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, SCL1, UMP1
GO:0043248	BP	e	proteasome assembly	4/15	34/6920	6.38240918170888e-07	6	4	0.00020906948933797803	PRE2, PRE4, PRE9, UMP1
GO:0044238	BP	e	primary metabolic process	15/15	3320/6920	1.615544472678356e-05	3	15	0.00493925796780196	PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, SCL1, UMP1
GO:0080129	BP	e	proteasome core complex assembly	2/15	4/6920	2.6250182166855894e-05	7	2	0.0075239584635750706	PRE2, PRE9
