# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0071006	CC	e	U2-type catalytic step 1 spliceosome	8/8	13/6920	9.908506777775433e-24	5	8	4.681769452498892e-21	CEF1, CLF1, ISY1, NTC20, PRP19, SNT309, SYF1, SYF2
GO:0071012	CC	e	catalytic step 1 spliceosome	8/8	13/6920	9.908506777775433e-24	4	8	4.681769452498892e-21	CEF1, CLF1, ISY1, NTC20, PRP19, SNT309, SYF1, SYF2
GO:0000974	CC	e	Prp19 complex	8/8	14/6920	2.3119849148142674e-23	2	8	7.282752481664943e-21	CEF1, CLF1, ISY1, NTC20, PRP19, SNT309, SYF1, SYF2
GO:0005684	CC	e	U2-type spliceosomal complex	8/8	61/6920	2.2671985912108608e-17	4	8	5.356256671735658e-15	CEF1, CLF1, ISY1, NTC20, PRP19, SNT309, SYF1, SYF2
GO:0005681	CC	e	spliceosomal complex	8/8	99/6920	1.3180613123378614e-15	3	8	2.491135880318558e-13	CEF1, CLF1, ISY1, NTC20, PRP19, SNT309, SYF1, SYF2
GO:0071014	CC	e	post-mRNA release spliceosomal complex	4/8	9/6920	9.217791968828532e-11	4	4	1.4518022350904938e-08	CLF1, ISY1, SYF1, SYF2
GO:0071007	CC	e	U2-type catalytic step 2 spliceosome	4/8	11/6920	2.4119488219311636e-10	5	4	3.256130909607071e-08	CLF1, ISY1, SYF1, SYF2
GO:1990904	CC	e	ribonucleoprotein complex	8/8	622/6920	4.08886649684594e-09	2	8	4.829973549399266e-07	CEF1, CLF1, ISY1, NTC20, PRP19, SNT309, SYF1, SYF2
GO:0071008	CC	e	U2-type post-mRNA release spliceosomal complex	3/8	5/6920	1.0133004819172874e-08	5	3	1.0639655060131516e-06	CLF1, SYF1, SYF2
GO:0140513	CC	e	nuclear protein-containing complex	8/8	707/6920	1.1455222432811703e-08	2	8	1.082518519900706e-06	CEF1, CLF1, ISY1, NTC20, PRP19, SNT309, SYF1, SYF2
GO:0071013	CC	e	catalytic step 2 spliceosome	4/8	33/6920	2.9604661106385985e-08	4	4	2.5433095223213417e-06	CLF1, ISY1, SYF1, SYF2
GO:1902494	CC	e	catalytic complex	8/8	851/6920	5.0817593825998325e-08	2	8	4.001885513797368e-06	CEF1, CLF1, ISY1, NTC20, PRP19, SNT309, SYF1, SYF2
GO:0071010	CC	e	prespliceosome	3/8	31/6920	4.490942929241534e-06	4	3	0.0003031386477238035	CLF1, SYF1, SYF2
GO:0071004	CC	e	U2-type prespliceosome	3/8	31/6920	4.490942929241534e-06	5	3	0.0003031386477238035	CLF1, SYF1, SYF2
GO:0032991	CC	e	protein-containing complex	8/8	2176/6920	9.475136802878945e-05	1	8	0.0059693361858137355	CEF1, CLF1, ISY1, NTC20, PRP19, SNT309, SYF1, SYF2
GO:0005634	CC	e	nucleus	8/8	2331/6920	0.00016444662856246404	5	8	0.009712628999470532	CEF1, CLF1, ISY1, NTC20, PRP19, SNT309, SYF1, SYF2
